drugbank_id	zinc_id
DB00273	ZINC000003831560
DB00273	ZINC000013612334
DB00273	ZINC000013783493
DB00273	ZINC000021984495
DB00273	ZINC000023586802
DB00273	ZINC000028000497
DB00273	ZINC000043574047
DB00273	ZINC000056863626
DB00273	ZINC000095616603
DB00273	ZINC000096085732
DB00274	ZINC000003830417
DB00274	ZINC000003830418
DB00274	ZINC000003830419
DB00274	ZINC000003830420
DB00275	ZINC000000538621
DB00276	ZINC000003812923
DB00277	ZINC000018043251
DB00278	ZINC000003807172
DB00278	ZINC000003871595
DB00278	ZINC000003917722
DB00278	ZINC000004096592
DB00278	ZINC000013761967
DB00278	ZINC000013761969
DB00278	ZINC000013761971
DB00278	ZINC000014768430
DB00278	ZINC000026284090
DB00278	ZINC000027523267
DB00278	ZINC000037263674
DB00278	ZINC000077271799
DB00278	ZINC000116272974
DB00279	ZINC000003830999
DB00279	ZINC000003831000
DB00279	ZINC000150340615
DB00279	ZINC000150340622
DB00280	ZINC000001530617
DB00280	ZINC000001530618
DB00281	ZINC000000020237
DB00282	ZINC000003812862
DB00283	ZINC000000001171
DB00283	ZINC000000402830
DB00283	ZINC000000896472
DB00283	ZINC000003830574
DB00284	ZINC000096309558
DB00284	ZINC000242437527
DB00284	ZINC000242437528
DB00284	ZINC000242437529
DB00284	ZINC000242437530
DB00284	ZINC000253530009
DB00284	ZINC000253530010
DB00284	ZINC000253530011
DB00284	ZINC000253530012
DB00284	ZINC000584577500
DB00284	ZINC000584577501
DB00284	ZINC000584577502
DB00285	ZINC000000006016
DB00285	ZINC000000896698
DB00287	ZINC000004474682
DB00287	ZINC000004718748
DB00287	ZINC000027641810
DB00287	ZINC000028375880
DB00287	ZINC000032304107
DB00287	ZINC000032304108
DB00287	ZINC000043769563
DB00287	ZINC000043772289
DB00287	ZINC000043772291
DB00287	ZINC000064857970
DB00287	ZINC000066331653
DB00287	ZINC000090372181
DB00287	ZINC000090372182
DB00287	ZINC000096125885
DB00287	ZINC000253374459
DB00288	ZINC000003977775
DB00288	ZINC000003977776
DB00288	ZINC000003977777
DB00288	ZINC000003977778
DB00288	ZINC000013718672
DB00288	ZINC000031982705
DB00288	ZINC000036372360
DB00288	ZINC000066331832
DB00288	ZINC000118913738
DB00288	ZINC000253617672
DB00288	ZINC000253977394
DB00288	ZINC000253977398
DB00288	ZINC000299888867
DB00288	ZINC000299888868
DB00288	ZINC000299888869
DB00288	ZINC000299888870
DB00288	ZINC000334163704
DB00289	ZINC000001842633
DB00289	ZINC000002570822
DB00291	ZINC000000001115
DB00292	ZINC000000001408
DB00292	ZINC000017364045
DB00293	ZINC000001625751
DB00293	ZINC000003832372
DB00294	ZINC000001481841
DB00294	ZINC000011680067
DB00294	ZINC000096030444
DB00294	ZINC000253535680
DB00294	ZINC000253617657
DB00296	ZINC000000006588
DB00296	ZINC000000897002
DB00297	ZINC000001530812
DB00297	ZINC000001530814
DB00298	ZINC000000001246
DB00299	ZINC000000001899
DB00300	ZINC000003929022
DB00300	ZINC000011616672
DB00301	ZINC000001532344
DB00301	ZINC000002573123
DB00301	ZINC000003830843
DB00301	ZINC000003830844
DB00301	ZINC000003830845
DB00301	ZINC000004102187
DB00301	ZINC000009230633
DB00301	ZINC000009230635
DB00302	ZINC000001542907
DB00302	ZINC000100007011
DB00302	ZINC000100071256
DB00303	ZINC000001536458
DB00303	ZINC000003918453
DB00303	ZINC000040938562
DB00303	ZINC000040938564
DB00303	ZINC000043769660
DB00303	ZINC000043769661
DB00303	ZINC000043769662
DB00303	ZINC000095486481
DB00303	ZINC000097056176
DB00304	ZINC000004097416
DB00305	ZINC000001530537
DB00305	ZINC000001605354
DB00305	ZINC000001634260
DB00305	ZINC000030726187
DB00305	ZINC000100006731
DB00305	ZINC000100028800
DB00305	ZINC000100081091
DB00305	ZINC000118173281
DB00305	ZINC000149479889
DB00305	ZINC000169098408
DB00306	ZINC000005651105
DB00306	ZINC000005651434
DB00307	ZINC000001539579
DB00308	ZINC000008214402
DB00308	ZINC000008220878
DB00309	ZINC000008214470
DB00309	ZINC000247964878
DB00309	ZINC000247964884
DB00309	ZINC000247964887
DB00309	ZINC000247964890
DB00309	ZINC000257373099
DB00310	ZINC000000020253
DB00310	ZINC000000057255
DB00311	ZINC000000056721
DB00312	ZINC000013545634
DB00312	ZINC000013545636
DB00313	ZINC000003008621
DB00314	ZINC000049592787
DB00314	ZINC000049592791
DB00314	ZINC000049592793
DB00314	ZINC000150338698
DB00314	ZINC000169302897
DB00314	ZINC000169303797
DB00314	ZINC000169303798
DB00314	ZINC000169303911
DB00314	ZINC000169303912
DB00314	ZINC000169306058
DB00314	ZINC000169356138
DB00314	ZINC000195203097
DB00314	ZINC000195203114
DB00314	ZINC000195411593
DB00314	ZINC000195478286
DB00314	ZINC000195478290
DB00314	ZINC000196041838
DB00314	ZINC000198109447
DB00314	ZINC000205286876
DB00314	ZINC000205286893
DB00314	ZINC000245204656
DB00314	ZINC000245204657
DB00314	ZINC000245204658
DB00314	ZINC000253387869
DB00314	ZINC000253387870
DB00314	ZINC000253387871
DB00314	ZINC000253387872
DB00314	ZINC000257456026
DB00314	ZINC000257456027
DB00314	ZINC000299804405
DB00314	ZINC000299804406
DB00314	ZINC000306121661
DB00314	ZINC000306121662
DB00316	ZINC000013550868
DB00317	ZINC000019632614
DB00319	ZINC000003831344
DB00319	ZINC000003831345
DB00319	ZINC000003831346
DB00319	ZINC000003831347
DB00319	ZINC000003913937
DB00319	ZINC000003977927
DB00319	ZINC000005273679
DB00319	ZINC000009212401
DB00319	ZINC000009212402
DB00319	ZINC000011592731
DB00319	ZINC000011592732
DB00319	ZINC000011592733
DB00319	ZINC000013883263
DB00320	ZINC000003947492
DB00320	ZINC000003978005
DB00320	ZINC000008035129
DB00320	ZINC000008035534
DB00320	ZINC000008036002
DB00320	ZINC000014880002
DB00320	ZINC000017611690
DB00320	ZINC000017611692
DB00320	ZINC000028220566
DB00320	ZINC000029747089
DB00320	ZINC000038145878
DB00320	ZINC000038145880
DB00320	ZINC000044182227
DB00320	ZINC000044182232
DB00320	ZINC000044182236
DB00320	ZINC000059796403
DB00320	ZINC000103787373
DB00320	ZINC000103787378
DB00320	ZINC000169427520
DB00320	ZINC000169427531
DB00320	ZINC000248031188
DB00320	ZINC000248031195
DB00321	ZINC000000968257
DB00322	ZINC000000001457
DB00322	ZINC000000388678
DB00322	ZINC000000489135
DB00322	ZINC000003813010
DB00322	ZINC000003830846
DB00322	ZINC000003977743
DB00322	ZINC000003977744
DB00322	ZINC000004045293
DB00323	ZINC000035342789
DB00324	ZINC000003872583
DB00324	ZINC000003876158
DB00324	ZINC000003977974
DB00324	ZINC000003977975
DB00324	ZINC000022129840
DB00324	ZINC000025547986
DB00324	ZINC000025547996
DB00324	ZINC000036371047
DB00324	ZINC000043757608
DB00324	ZINC000082188980
DB00324	ZINC000118912517
DB00324	ZINC000118913735
DB00324	ZINC000118913737
DB00324	ZINC000136750694
DB00324	ZINC000141790804
DB00324	ZINC000253534673
DB00324	ZINC000253977306
DB00324	ZINC000253977311
DB00324	ZINC000253977315
DB00324	ZINC000253977318
DB00324	ZINC000254010478
DB00324	ZINC000254010483
DB00324	ZINC000254010487
DB00324	ZINC000257345440
DB00324	ZINC000299872497
DB00324	ZINC000299872498
DB00327	ZINC000000402954
DB00327	ZINC000100218632
DB00327	ZINC000103567300
DB00328	ZINC000000601283
DB00330	ZINC000006411960
DB00330	ZINC000019364219
DB00330	ZINC000019364221
DB00331	ZINC000012859773
DB00332	ZINC000001530666
DB00332	ZINC000013782937
DB00332	ZINC000013907155
DB00332	ZINC000100015775
DB00332	ZINC000100015780
DB00332	ZINC000100067357
DB00332	ZINC000100089454
DB00332	ZINC000100301743
DB00332	ZINC000250576018
DB00332	ZINC000250576027
DB00332	ZINC000250576037
DB00332	ZINC000250576043
DB00332	ZINC000253476025
DB00332	ZINC000253476026
DB00332	ZINC000253476027
DB00332	ZINC000253476028
DB00333	ZINC000001530706
DB00333	ZINC000001530707
DB00334	ZINC000052957434
DB00335	ZINC000000014007
DB00335	ZINC000000113415
DB00336	ZINC000000897369
DB00336	ZINC000004802968
DB00336	ZINC000253624240
DB00337	ZINC000085536990
DB00337	ZINC000095604109
DB00337	ZINC000095617678
DB00337	ZINC000169356261
DB00337	ZINC000252286784
DB00337	ZINC000252286787
DB00337	ZINC000253496133
DB00337	ZINC000253496134
DB00337	ZINC000261527173
DB00337	ZINC000299820307
DB00337	ZINC000299820308
DB00337	ZINC000299872153
DB00337	ZINC000504321940
DB00337	ZINC000504321951
DB00337	ZINC000504321953
DB00337	ZINC000504321956
DB00337	ZINC000669678916
DB00339	ZINC000000002005
DB00340	ZINC000001481877
DB00340	ZINC000001713960
DB00341	ZINC000019364229
DB00341	ZINC000019364230
DB00342	ZINC000003812892
DB00342	ZINC000003831511
DB00343	ZINC000000601259
DB00343	ZINC000000621890
DB00343	ZINC000000621892
DB00343	ZINC000000621893
DB00344	ZINC000001530764
DB00345	ZINC000000119344
DB00346	ZINC000001542392
DB00346	ZINC000001843099
DB00347	ZINC000001530710
DB00348	ZINC000100014475
DB00349	ZINC000000001175
DB00350	ZINC000000001735
DB00351	ZINC000001736859
DB00351	ZINC000003874188
DB00351	ZINC000003874190
DB00351	ZINC000004025285
DB00351	ZINC000004025286
DB00351	ZINC000004025288
DB00351	ZINC000004097467
DB00351	ZINC000004556829
DB00351	ZINC000007997691
DB00351	ZINC000012655011
DB00351	ZINC000013783385
DB00351	ZINC000036384958
DB00351	ZINC000039375676
DB00351	ZINC000253529931
DB00351	ZINC000653737514
DB00352	ZINC000006382803
DB00353	ZINC000000058294
DB00353	ZINC000000526812
DB00353	ZINC000001081577
DB00353	ZINC000009224242
DB00353	ZINC000064658393
DB00353	ZINC000064669850
DB00353	ZINC000095619105
DB00353	ZINC000095626781
DB00354	ZINC000019364226
DB00354	ZINC000019364228
DB00355	ZINC000003830263
DB00355	ZINC000003830264
DB00355	ZINC000003830266
DB00355	ZINC000004676362
DB00355	ZINC000012503091
DB00355	ZINC000015848211
DB00355	ZINC000016958002
DB00355	ZINC000017214369
DB00355	ZINC000252430978
DB00356	ZINC000084843283
DB00357	ZINC000001530855
DB00357	ZINC000001530856
DB00358	ZINC000000537964
DB00358	ZINC000000897085
DB00358	ZINC000000897089
DB00358	ZINC000003874185
DB00359	ZINC000000120319
DB00360	ZINC000000895154
DB00360	ZINC000002539827
DB00360	ZINC000004228257
DB00360	ZINC000004228258
DB00360	ZINC000013585233
DB00360	ZINC000013815072
DB00360	ZINC000013815079
DB00360	ZINC000018059633
DB00361	ZINC000085536956
DB00361	ZINC000085536958
DB00361	ZINC000087496429
DB00361	ZINC000245204699
DB00361	ZINC000248015164
DB00361	ZINC000252515027
DB00361	ZINC000252515028
DB00361	ZINC000252515029
DB00361	ZINC000252515030
DB00363	ZINC000019796155
DB00364	ZINC000169621212
DB00364	ZINC000169654783
DB00364	ZINC000196037206
DB00364	ZINC000253615090
DB00364	ZINC000253615091
DB00364	ZINC000253615092
DB00364	ZINC000253615093
DB00364	ZINC000584578783
DB00364	ZINC000599389317
DB00364	ZINC000599389318
DB00364	ZINC000599389319
DB00364	ZINC000599389320
DB00365	ZINC000000587541
DB00365	ZINC000000967787
DB00366	ZINC000000000242
DB00366	ZINC000007997952
DB00367	ZINC000000968375
DB00367	ZINC000003814395
DB00367	ZINC000003977932
DB00367	ZINC000004820551
DB00367	ZINC000005247805
DB00367	ZINC000005924219
DB00367	ZINC000007997706
DB00367	ZINC000013783395
DB00367	ZINC000022065395
DB00367	ZINC000022065398
DB00367	ZINC000022065401
DB00367	ZINC000096030111
DB00367	ZINC000097975601
DB00367	ZINC000253498282
DB00367	ZINC000253530025
DB00367	ZINC000253916638
DB00367	ZINC000253916639
DB00367	ZINC000261508782
DB00368	ZINC000000057623
DB00368	ZINC000000057624
DB00369	ZINC000001530600
DB00369	ZINC000028762983
DB00370	ZINC000000000509
DB00370	ZINC000000968310
DB00371	ZINC000001530701
DB00372	ZINC000022446674
DB00373	ZINC000000002176
DB00373	ZINC000000403609
DB00374	ZINC000003800475
DB00374	ZINC000005513434
DB00376	ZINC000000968273
DB00376	ZINC000000968274
DB00377	ZINC000000006363
DB00377	ZINC000003795819
DB00377	ZINC000006094354
DB00377	ZINC000011681777
DB00378	ZINC000003830744
DB00378	ZINC000003875998
DB00378	ZINC000004062252
DB00378	ZINC000005167143
DB00378	ZINC000005383367
DB00378	ZINC000090649944
DB00378	ZINC000090658279
DB00378	ZINC000256435867
DB00378	ZINC000256435870
DB00378	ZINC000299818887
DB00378	ZINC000306121643
DB00379	ZINC000000020257
DB00379	ZINC000000057062
DB00380	ZINC000087515509
DB00380	ZINC000087515510
DB00381	ZINC000100001964
DB00381	ZINC000100001965
DB00382	ZINC000019014866
DB00383	ZINC000000020260
DB00383	ZINC000000057439
DB00384	ZINC000000120286
DB00385	ZINC000004214612
DB00385	ZINC000011616850
DB00385	ZINC000011616851
DB00385	ZINC000011616852
DB00385	ZINC000011616853
DB00385	ZINC000028232746
DB00385	ZINC000028232750
DB00385	ZINC000028232755
DB00385	ZINC000042490720
DB00385	ZINC000042490722
DB00385	ZINC000042490724
DB00385	ZINC000049783788
DB00385	ZINC000049918329
DB00385	ZINC000049918330
DB00385	ZINC000163535243
DB00385	ZINC000163937889
DB00385	ZINC000169295818
DB00385	ZINC000245224599
DB00387	ZINC000000004760
DB00387	ZINC000000057455
DB00388	ZINC000000113355
DB00388	ZINC000000113359
DB00389	ZINC000000001091
DB00390	ZINC000242548685
DB00390	ZINC000242548686
DB00390	ZINC000242548687
DB00390	ZINC000242548688
DB00390	ZINC000242548689
DB00390	ZINC000242548690
DB00390	ZINC000252670820
DB00390	ZINC000253499067
DB00390	ZINC000253499071
DB00390	ZINC000253499074
DB00390	ZINC000253499076
DB00390	ZINC000253499633
DB00390	ZINC000253499634
DB00390	ZINC000253499635
DB00390	ZINC000253499637
DB00390	ZINC000253502162
DB00390	ZINC000253502167
DB00390	ZINC000253502171
DB00390	ZINC000253502174
DB00390	ZINC000253503370
DB00390	ZINC000253503376
DB00390	ZINC000253503378
DB00390	ZINC000253503383
DB00390	ZINC000253504760
DB00390	ZINC000253504766
DB00390	ZINC000253504770
DB00390	ZINC000253504772
DB00390	ZINC000255228494
DB00390	ZINC000255228496
DB00390	ZINC000257362202
DB00390	ZINC000261520309
DB00390	ZINC000261520310
DB00390	ZINC000261520311
DB00390	ZINC000261520312
DB00390	ZINC000263583583
DB00390	ZINC000263583584
DB00390	ZINC000299813099
DB00390	ZINC000299813148
DB00390	ZINC000299813149
DB00390	ZINC000299813150
DB00390	ZINC000299813151
DB00390	ZINC000618071539
DB00390	ZINC000618071540
DB00391	ZINC000000020229
DB00391	ZINC000000057008
DB00392	ZINC000000004227
DB00392	ZINC000000056651
DB00393	ZINC000019632713
DB00393	ZINC000019632718
DB00394	ZINC000003938744
DB00394	ZINC000008035406
DB00394	ZINC000008789850
DB00394	ZINC000031430214
DB00394	ZINC000039290612
DB00394	ZINC000043757645
DB00394	ZINC000043757646
DB00394	ZINC000118912960
DB00394	ZINC000253498269
DB00394	ZINC000253498270
DB00395	ZINC000001530950
DB00395	ZINC000001530951
DB00396	ZINC000003132721
DB00396	ZINC000003874744
DB00396	ZINC000003874745
DB00396	ZINC000004081602
DB00396	ZINC000004081603
DB00396	ZINC000004428529
DB00396	ZINC000005260762
DB00396	ZINC000007997346
DB00396	ZINC000008580672
DB00396	ZINC000013521486
DB00396	ZINC000013542965
DB00396	ZINC000013783164
DB00396	ZINC000238924247
DB00396	ZINC000242648889
DB00396	ZINC000299813065
DB00396	ZINC000299813066
DB00397	ZINC000000001100
DB00397	ZINC000000001930
DB00397	ZINC000000157545
DB00397	ZINC000000157548
DB00398	ZINC000001493878
DB00399	ZINC000003803652
DB00400	ZINC000000537809
DB00400	ZINC000000622120
DB00400	ZINC000000622123
DB00400	ZINC000000622126
DB00401	ZINC000000591993
DB00401	ZINC000019632706
DB00402	ZINC000019632834
DB00402	ZINC000019632839
DB00404	ZINC000000000903
DB00405	ZINC000000000096
DB00405	ZINC000000896455
DB00406	ZINC000013763987
DB00408	ZINC000019796158
DB00409	ZINC000000597536
DB00409	ZINC000002021799
DB00410	ZINC000004102194
DB00410	ZINC000017654750
DB00410	ZINC000019685775
DB00410	ZINC000019685777
DB00410	ZINC000029347990
DB00410	ZINC000033838877
DB00410	ZINC000033838878
DB00410	ZINC000043769723
DB00410	ZINC000043769725
DB00410	ZINC000058650022
DB00410	ZINC000059804173
DB00410	ZINC000100732480
DB00410	ZINC000100732483
DB00410	ZINC000109561975
DB00410	ZINC000238771151
DB00410	ZINC000257482989
DB00410	ZINC000257482990
DB00410	ZINC000306121847
DB00410	ZINC000306121848
DB00411	ZINC000003079342
DB00412	ZINC000000968328
DB00412	ZINC000000968330
DB00413	ZINC000003781664
DB00413	ZINC000003831352
DB00414	ZINC000018067894
DB00415	ZINC000001607283
DB00415	ZINC000002015194
DB00415	ZINC000002568903
DB00415	ZINC000003616640
DB00415	ZINC000003649954
DB00415	ZINC000003830217
DB00415	ZINC000003830218
DB00415	ZINC000003830219
DB00415	ZINC000004062610
DB00415	ZINC000004523361
DB00415	ZINC000005415544
DB00415	ZINC000005497159
DB00415	ZINC000011592621
DB00415	ZINC000013704471
DB00416	ZINC000004097448
DB00416	ZINC000004198844
DB00416	ZINC000004198845
DB00416	ZINC000004198846
DB00417	ZINC000001530774
DB00417	ZINC000001726065
DB00417	ZINC000003831281
DB00417	ZINC000003831282
DB00417	ZINC000003831283
DB00417	ZINC000005260860
DB00417	ZINC000009302321
DB00417	ZINC000013827944
DB00418	ZINC000002005550
DB00418	ZINC000003874950
DB00419	ZINC000001550969
DB00419	ZINC000003794711
DB00419	ZINC000003957104
DB00419	ZINC000008627075
DB00419	ZINC000011681339
DB00419	ZINC000011681341
DB00419	ZINC000013545227
DB00419	ZINC000013719785
DB00419	ZINC000022053713
DB00419	ZINC000036533584
DB00420	ZINC000000010402
DB00421	ZINC000001066738
DB00421	ZINC000003814430
DB00421	ZINC000003861599
DB00421	ZINC000003875347
DB00421	ZINC000003881697
DB00421	ZINC000003881698
DB00421	ZINC000003881699
DB00421	ZINC000003977913
DB00421	ZINC000004475348
DB00421	ZINC000005228577
DB00421	ZINC000005273790
DB00421	ZINC000005383350
DB00421	ZINC000007997421
DB00421	ZINC000007997538
DB00421	ZINC000011592719
DB00421	ZINC000011592720
DB00421	ZINC000029213232
DB00421	ZINC000036385161
DB00421	ZINC000059528169
DB00421	ZINC000238901393
DB00421	ZINC000242548872
DB00421	ZINC000253501148
DB00421	ZINC000253501149
DB00422	ZINC000000001267
DB00422	ZINC000000896709
DB00422	ZINC000000896711
DB00422	ZINC000002522648
DB00423	ZINC000000057340
DB00423	ZINC000000057341
DB00425	ZINC000000003876
DB00426	ZINC000001530635
DB00427	ZINC000000002227
DB00427	ZINC000012503099
DB00428	ZINC000003831470
DB00428	ZINC000003831471
DB00428	ZINC000003831472
DB00428	ZINC000003831473
DB00428	ZINC000003977737
DB00428	ZINC000003995964
DB00428	ZINC000003995968
DB00428	ZINC000004245682
DB00428	ZINC000011726812
DB00428	ZINC000013783414
DB00428	ZINC000013783415
DB00428	ZINC000013783416
DB00428	ZINC000013783417
DB00428	ZINC000021985248
DB00428	ZINC000033943586
DB00428	ZINC000036385162
DB00428	ZINC000044608463
DB00428	ZINC000201026331
DB00428	ZINC000253714309
DB00429	ZINC000000896695
DB00429	ZINC000003830380
DB00429	ZINC000003830381
DB00429	ZINC000003830382
DB00429	ZINC000004097289
DB00429	ZINC000004097290
DB00429	ZINC000011592768
DB00429	ZINC000015848218
DB00429	ZINC000015848219
DB00429	ZINC000015848220
DB00429	ZINC000016343305
DB00429	ZINC000016343308
DB00429	ZINC000027641406
DB00429	ZINC000027641461
DB00429	ZINC000038190907
DB00429	ZINC000038190908
DB00429	ZINC000059868130
DB00429	ZINC000071756588
DB00429	ZINC000071756590
DB00429	ZINC000071756599
DB00429	ZINC000090428114
DB00429	ZINC000090428115
DB00429	ZINC000148599489
DB00429	ZINC000195755869
DB00429	ZINC000195755871
DB00429	ZINC000205458116
DB00430	ZINC000004215257
DB00430	ZINC000011616623
DB00430	ZINC000011616625
DB00430	ZINC000014768469
DB00430	ZINC000040163255
DB00430	ZINC000040163256
DB00431	ZINC000000001621
DB00431	ZINC000100068484
DB00431	ZINC000100076865
DB00431	ZINC000100076868
DB00431	ZINC000100899052
DB00431	ZINC000101101819
DB00432	ZINC000000002219
DB00432	ZINC000000056707
DB00432	ZINC000003842753
DB00432	ZINC000003984032
DB00432	ZINC000004245721
DB00432	ZINC000004529568
DB00432	ZINC000009214438
DB00433	ZINC000019796018
DB00434	ZINC000000968264
DB00436	ZINC000000601301
DB00436	ZINC000000897222
DB00437	ZINC000013298313
DB00438	ZINC000001530591
DB00438	ZINC000003830469
DB00438	ZINC000003830470
DB00438	ZINC000003830471
DB00438	ZINC000003871960
DB00438	ZINC000008035456
DB00438	ZINC000008582316
DB00438	ZINC000008582317
DB00438	ZINC000254846643
DB00439	ZINC000003830519
DB00439	ZINC000003830520
DB00439	ZINC000008101062
DB00439	ZINC000009831786
DB00439	ZINC000009831787
DB00439	ZINC000011330186
DB00439	ZINC000011592797
DB00440	ZINC000006627681
DB00441	ZINC000000006532
DB00441	ZINC000001612235
DB00441	ZINC000003872673
DB00441	ZINC000011616075
DB00441	ZINC000017175898
DB00441	ZINC000018279854
DB00441	ZINC000021985887
DB00441	ZINC000022058336
DB00442	ZINC000000005235
DB00442	ZINC000003802690
DB00442	ZINC000005157450
DB00442	ZINC000011679834
DB00442	ZINC000011679840
DB00442	ZINC000014768473
DB00442	ZINC000028637466
DB00442	ZINC000042689357
DB00443	ZINC000001322099
DB00443	ZINC000002140942
DB00443	ZINC000003875332
DB00443	ZINC000003876136
DB00443	ZINC000003978012
DB00443	ZINC000003978013
DB00443	ZINC000003978014
DB00443	ZINC000003978043
DB00443	ZINC000003978044
DB00443	ZINC000003978045
DB00443	ZINC000005211504
DB00443	ZINC000005211516
DB00443	ZINC000005275427
DB00443	ZINC000005276258
DB00443	ZINC000005276259
DB00443	ZINC000007996801
DB00443	ZINC000007997655
DB00443	ZINC000011592631
DB00443	ZINC000013783314
DB00443	ZINC000013783316
DB00443	ZINC000013815696
