drugbank_id	molport_id
DB00412	MolPort-003-850-206
DB00412	MolPort-009-018-761
DB00412	MolPort-009-760-563
DB00412	MolPort-016-638-337
DB00412	MolPort-027-714-053
DB00412	MolPort-039-326-752
DB00413	MolPort-003-849-957
DB00413	MolPort-005-938-249
DB00413	MolPort-005-940-704
DB00413	MolPort-005-972-705
DB00413	MolPort-006-395-737
DB00413	MolPort-016-633-268
DB00413	MolPort-039-139-414
DB00414	MolPort-003-666-680
DB00415	MolPort-001-018-234
DB00415	MolPort-001-794-635
DB00415	MolPort-002-323-857
DB00415	MolPort-002-520-846
DB00415	MolPort-003-666-123
DB00415	MolPort-009-653-442
DB00415	MolPort-009-758-628
DB00415	MolPort-020-000-656
DB00415	MolPort-023-220-217
DB00415	MolPort-044-175-507
DB00415	MolPort-046-426-738
DB00415	MolPort-046-764-214
DB00415	MolPort-046-836-726
DB00417	MolPort-001-990-055
DB00417	MolPort-003-666-256
DB00417	MolPort-003-983-406
DB00419	MolPort-003-940-536
DB00419	MolPort-006-167-541
DB00419	MolPort-039-015-418
DB00420	MolPort-003-666-271
DB00421	MolPort-001-930-619
DB00421	MolPort-002-507-224
DB00421	MolPort-020-006-845
DB00423	MolPort-003-666-229
DB00426	MolPort-003-666-602
DB00427	MolPort-003-182-178
DB00427	MolPort-003-666-303
DB00427	MolPort-003-959-782
DB00427	MolPort-005-972-530
DB00428	MolPort-003-665-493
DB00428	MolPort-003-983-467
DB00428	MolPort-023-276-169
DB00428	MolPort-039-144-909
DB00429	MolPort-001-793-006
DB00429	MolPort-006-391-948
DB00429	MolPort-023-220-421
DB00430	MolPort-023-220-334
DB00430	MolPort-023-220-337
DB00430	MolPort-044-724-434
DB00430	MolPort-046-417-372
DB00432	MolPort-003-666-537
DB00432	MolPort-003-959-693
DB00432	MolPort-004-955-206
DB00432	MolPort-044-830-660
DB00432	MolPort-046-785-906
DB00433	MolPort-001-727-970
DB00433	MolPort-003-666-268
DB00433	MolPort-005-943-903
DB00433	MolPort-046-197-115
DB00433	MolPort-046-418-582
DB00434	MolPort-002-507-777
DB00434	MolPort-003-929-086
DB00434	MolPort-003-940-781
DB00434	MolPort-046-417-385
DB00437	MolPort-000-141-383
DB00437	MolPort-000-870-337
DB00437	MolPort-003-844-438
DB00437	MolPort-004-758-643
DB00437	MolPort-016-633-253
DB00438	MolPort-003-698-286
DB00438	MolPort-006-137-763
DB00438	MolPort-020-001-272
DB00438	MolPort-044-183-269
DB00438	MolPort-046-588-802
DB00438	MolPort-046-684-091
DB00439	MolPort-003-845-726
DB00440	MolPort-001-826-685
DB00440	MolPort-003-986-640
DB00440	MolPort-006-396-290
DB00440	MolPort-044-195-049
DB00441	MolPort-003-847-062
DB00441	MolPort-003-987-478
DB00441	MolPort-020-015-933
DB00442	MolPort-003-986-416
DB00442	MolPort-005-942-963
DB00442	MolPort-006-167-546
DB00442	MolPort-016-633-195
DB00442	MolPort-016-633-269
DB00442	MolPort-019-993-947
DB00442	MolPort-046-701-903
DB00443	MolPort-003-666-157
DB00443	MolPort-003-845-025
DB00443	MolPort-003-846-433
DB00443	MolPort-007-981-051
DB00443	MolPort-019-997-813
DB00443	MolPort-035-765-658
DB00443	MolPort-044-727-690
DB00444	MolPort-006-822-656
DB00444	MolPort-009-684-460
DB00445	MolPort-006-124-025
DB00445	MolPort-006-167-548
DB00445	MolPort-006-385-638
DB00446	MolPort-001-783-462
DB00446	MolPort-001-794-646
DB00446	MolPort-044-181-308
DB00448	MolPort-002-885-834
DB00448	MolPort-003-666-508
DB00448	MolPort-003-848-356
DB00448	MolPort-019-991-685
DB00449	MolPort-001-540-620
DB00450	MolPort-003-666-341
DB00451	MolPort-000-731-211
DB00451	MolPort-001-788-358
DB00451	MolPort-002-511-861
DB00451	MolPort-003-666-820
DB00451	MolPort-003-901-019
DB00451	MolPort-003-939-622
DB00451	MolPort-004-285-392
DB00451	MolPort-046-426-693
DB00452	MolPort-003-938-736
DB00452	MolPort-006-108-008
DB00452	MolPort-006-185-018
DB00452	MolPort-009-653-424
DB00452	MolPort-009-757-679
DB00452	MolPort-016-580-871
DB00452	MolPort-030-042-299
DB00452	MolPort-035-869-852
DB00452	MolPort-039-053-511
DB00452	MolPort-046-068-919
DB00452	MolPort-046-418-561
DB00452	MolPort-046-590-129
DB00452	MolPort-046-852-758
DB00455	MolPort-002-507-846
DB00455	MolPort-005-943-832
DB00455	MolPort-046-848-500
DB00456	MolPort-000-739-730
DB00456	MolPort-002-323-202
DB00456	MolPort-002-323-203
DB00456	MolPort-002-511-511
DB00456	MolPort-002-515-763
DB00457	MolPort-000-891-036
DB00457	MolPort-001-684-488
DB00457	MolPort-046-197-110
DB00458	MolPort-003-666-208
DB00459	MolPort-003-925-892
DB00459	MolPort-006-391-816
DB00459	MolPort-046-418-529
DB00460	MolPort-006-167-553
DB00460	MolPort-044-559-862
DB00460	MolPort-046-424-779
DB00461	MolPort-001-793-710
DB00462	MolPort-001-760-361
DB00462	MolPort-016-633-266
DB00464	MolPort-046-069-029
DB00465	MolPort-003-666-507
DB00465	MolPort-005-933-093
DB00465	MolPort-005-934-838
DB00465	MolPort-005-943-822
DB00465	MolPort-006-394-740
DB00465	MolPort-006-394-742
DB00466	MolPort-002-535-209
DB00466	MolPort-003-665-993
DB00466	MolPort-003-800-101
DB00466	MolPort-046-683-168
DB00466	MolPort-046-836-505
DB00467	MolPort-003-666-456
DB00467	MolPort-005-940-445
DB00467	MolPort-046-417-340
DB00468	MolPort-000-146-082
DB00468	MolPort-001-742-768
DB00468	MolPort-002-507-196
DB00468	MolPort-002-527-888
DB00468	MolPort-003-804-058
DB00468	MolPort-003-901-021
DB00468	MolPort-005-934-215
DB00468	MolPort-016-582-477
DB00468	MolPort-039-239-455
DB00469	MolPort-000-884-690
DB00471	MolPort-002-885-842
DB00471	MolPort-003-849-268
DB00471	MolPort-006-167-557
DB00471	MolPort-006-666-263
DB00471	MolPort-023-220-169
DB00471	MolPort-044-616-137
DB00472	MolPort-001-683-482
DB00477	MolPort-001-727-953
DB00478	MolPort-000-142-042
DB00478	MolPort-000-768-308
DB00478	MolPort-000-892-068
DB00478	MolPort-002-558-198
DB00478	MolPort-016-637-173
DB00478	MolPort-016-638-353
DB00478	MolPort-027-713-770
DB00478	MolPort-027-713-779
DB00478	MolPort-039-326-898
DB00479	MolPort-000-725-601
DB00479	MolPort-000-734-155
DB00479	MolPort-000-761-900
DB00479	MolPort-003-925-527
DB00479	MolPort-006-709-404
DB00479	MolPort-009-758-339
DB00479	MolPort-028-962-290
DB00479	MolPort-046-701-473
DB00479	MolPort-046-836-725
DB00480	MolPort-003-848-370
DB00480	MolPort-035-869-663
DB00480	MolPort-044-727-720
DB00480	MolPort-046-417-324
DB00480	MolPort-046-418-512
DB00482	MolPort-002-885-815
DB00482	MolPort-003-845-697
DB00483	MolPort-003-666-195
DB00484	MolPort-003-845-306
DB00484	MolPort-003-959-841
DB00484	MolPort-006-393-010
DB00484	MolPort-016-638-379
DB00484	MolPort-023-220-671
DB00484	MolPort-035-395-833
DB00485	MolPort-000-706-278
DB00485	MolPort-002-338-766
DB00485	MolPort-002-512-432
DB00485	MolPort-002-964-484
DB00485	MolPort-005-938-009
DB00485	MolPort-035-895-961
DB00487	MolPort-000-700-007
DB00487	MolPort-000-883-203
DB00487	MolPort-002-339-583
DB00487	MolPort-003-666-630
DB00488	MolPort-002-111-210
DB00488	MolPort-046-418-544
DB00489	MolPort-046-692-895
DB00489	MolPort-046-842-949
DB00490	MolPort-000-733-642
DB00490	MolPort-002-163-732
DB00490	MolPort-027-564-859
DB00491	MolPort-005-934-887
DB00491	MolPort-006-069-197
DB00493	MolPort-001-525-280
DB00493	MolPort-002-339-742
DB00493	MolPort-002-351-244
DB00493	MolPort-002-513-351
DB00493	MolPort-002-823-663
DB00493	MolPort-003-666-139
DB00493	MolPort-003-928-040
DB00493	MolPort-005-934-578
DB00493	MolPort-016-582-515
DB00493	MolPort-027-714-060
DB00493	MolPort-046-701-797
DB00493	MolPort-046-852-431
DB00494	MolPort-003-847-054
DB00494	MolPort-003-847-055
DB00494	MolPort-006-393-929
DB00494	MolPort-027-713-958
DB00494	MolPort-046-418-146
DB00495	MolPort-000-769-318
DB00495	MolPort-002-042-297
DB00495	MolPort-002-507-286
DB00495	MolPort-003-844-345
DB00495	MolPort-005-933-648
DB00496	MolPort-003-846-139
DB00496	MolPort-005-943-011
DB00496	MolPort-009-198-962
DB00496	MolPort-023-220-503
DB00498	MolPort-001-783-429
DB00498	MolPort-006-305-502
DB00498	MolPort-046-418-557
DB00499	MolPort-001-771-894
DB00501	MolPort-001-838-193
DB00501	MolPort-002-542-886
DB00501	MolPort-003-895-998
DB00501	MolPort-006-167-560
DB00501	MolPort-016-638-396
DB00501	MolPort-020-313-426
DB00501	MolPort-023-220-419
DB00501	MolPort-042-675-761
DB00502	MolPort-000-883-311
DB00502	MolPort-003-847-646
DB00502	MolPort-005-943-813
DB00503	MolPort-000-883-877
DB00503	MolPort-003-850-193
DB00503	MolPort-005-979-734
DB00503	MolPort-023-220-171
DB00507	MolPort-002-042-244
DB00507	MolPort-046-418-550
DB00508	MolPort-003-666-452
DB00509	MolPort-000-731-211
DB00509	MolPort-001-788-358
DB00509	MolPort-002-511-861
DB00509	MolPort-003-666-820
DB00509	MolPort-003-901-019
DB00509	MolPort-003-939-622
DB00509	MolPort-004-285-392
DB00509	MolPort-046-426-693
DB00511	MolPort-006-112-927
DB00512	MolPort-001-794-649
DB00512	MolPort-003-939-852
DB00512	MolPort-003-983-462
DB00512	MolPort-006-069-299
DB00512	MolPort-006-167-564
DB00512	MolPort-020-313-422
DB00512	MolPort-023-220-301
DB00512	MolPort-046-162-722
DB00513	MolPort-001-779-881
DB00513	MolPort-002-133-028
DB00513	MolPort-020-014-100
DB00515	MolPort-001-783-702
DB00515	MolPort-001-790-558
DB00515	MolPort-001-794-642
DB00515	MolPort-003-934-744
DB00515	MolPort-019-879-028
DB00517	MolPort-001-760-361
DB00517	MolPort-006-110-274
DB00518	MolPort-000-726-929
DB00518	MolPort-000-760-571
DB00518	MolPort-001-932-918
DB00519	MolPort-006-167-568
DB00520	MolPort-029-887-122
DB00520	MolPort-035-395-717
DB00520	MolPort-044-559-990
DB00520	MolPort-044-561-291
DB00520	MolPort-046-417-177
DB00520	MolPort-046-701-780
DB00521	MolPort-006-167-570
DB00522	MolPort-006-127-559
DB00523	MolPort-000-883-857
DB00523	MolPort-002-507-281
DB00523	MolPort-003-666-394
DB00523	MolPort-003-850-155
DB00523	MolPort-006-395-874
DB00525	MolPort-002-893-958
DB00526	MolPort-001-779-798
DB00526	MolPort-002-317-303
DB00526	MolPort-002-317-340
DB00526	MolPort-003-926-274
DB00526	MolPort-003-929-752
DB00526	MolPort-005-937-161
DB00526	MolPort-006-167-572
DB00526	MolPort-044-561-137
DB00526	MolPort-044-723-685
DB00527	MolPort-001-783-628
DB00527	MolPort-002-322-559
DB00527	MolPort-003-666-160
DB00528	MolPort-003-848-362
DB00528	MolPort-003-848-363
DB00528	MolPort-005-935-354
DB00530	MolPort-003-847-084
DB00530	MolPort-003-850-391
DB00530	MolPort-006-393-970
DB00530	MolPort-016-638-382
DB00530	MolPort-028-751-635
DB00531	MolPort-001-783-420
DB00531	MolPort-006-393-378
DB00532	MolPort-003-666-498
DB00532	MolPort-003-848-492
DB00532	MolPort-003-848-493
DB00533	MolPort-000-883-878
DB00533	MolPort-006-817-786
DB00533	MolPort-046-691-692
DB00534	MolPort-001-783-702
DB00534	MolPort-003-934-744
DB00535	MolPort-002-885-812
DB00535	MolPort-003-845-683
DB00535	MolPort-023-219-575
DB00537	MolPort-000-724-354
DB00537	MolPort-000-819-654
DB00540	MolPort-003-959-040
DB00541	MolPort-000-765-810
DB00541	MolPort-002-519-272
DB00541	MolPort-003-939-860
DB00541	MolPort-003-983-437
DB00541	MolPort-006-069-042
DB00541	MolPort-035-789-673
DB00542	MolPort-003-666-601
DB00542	MolPort-005-978-639
DB00542	MolPort-006-167-576
DB00543	MolPort-003-666-768
DB00544	MolPort-000-156-102
DB00544	MolPort-003-847-458
DB00544	MolPort-003-990-447
DB00545	MolPort-003-666-466
DB00545	MolPort-046-418-549
DB00545	MolPort-046-865-059
DB00547	MolPort-003-941-111
DB00548	MolPort-001-779-873
DB00550	MolPort-000-145-889
DB00550	MolPort-000-664-275
DB00550	MolPort-004-414-251
DB00551	MolPort-001-769-610
DB00552	MolPort-020-006-031
DB00552	MolPort-023-331-604
DB00552	MolPort-035-776-026
DB00553	MolPort-000-696-480
DB00553	MolPort-027-564-893
DB00554	MolPort-001-888-120
DB00554	MolPort-006-395-729
DB00555	MolPort-003-666-744
DB00555	MolPort-003-848-353
DB00557	MolPort-001-531-967
DB00557	MolPort-002-506-318
DB00557	MolPort-003-666-206
DB00557	MolPort-046-418-563
DB00558	MolPort-006-069-381
DB00558	MolPort-006-167-580
DB00558	MolPort-020-313-391
DB00559	MolPort-003-845-300
DB00559	MolPort-003-845-301
DB00559	MolPort-003-986-488
DB00560	MolPort-009-199-379
DB00560	MolPort-046-418-531
DB00560	MolPort-046-418-532
DB00560	MolPort-046-426-743
DB00560	MolPort-046-683-446
DB00561	MolPort-005-933-844
DB00561	MolPort-005-940-749
DB00561	MolPort-005-973-141
DB00562	MolPort-003-940-508
DB00563	MolPort-001-779-666
DB00563	MolPort-003-665-521
DB00563	MolPort-044-727-726
DB00564	MolPort-000-710-574
DB00564	MolPort-023-220-275
DB00565	MolPort-003-940-284
DB00565	MolPort-003-987-490
DB00565	MolPort-005-932-641
DB00566	MolPort-003-666-563
DB00566	MolPort-003-931-524
DB00566	MolPort-019-995-544
DB00567	MolPort-002-507-304
DB00567	MolPort-002-520-617
DB00567	MolPort-002-915-702
DB00567	MolPort-004-285-253
DB00567	MolPort-006-823-789
DB00567	MolPort-008-323-108
DB00567	MolPort-039-139-603
DB00568	MolPort-002-056-760
DB00568	MolPort-046-843-683
DB00569	MolPort-006-167-583
DB00569	MolPort-046-417-357
DB00569	MolPort-046-426-862
DB00570	MolPort-000-778-891
DB00570	MolPort-002-518-262
DB00570	MolPort-003-665-524
DB00570	MolPort-003-939-859
DB00570	MolPort-003-983-429
DB00570	MolPort-005-910-359
DB00570	MolPort-006-111-039
DB00570	MolPort-039-052-360
DB00570	MolPort-039-052-379
DB00570	MolPort-039-344-058
DB00570	MolPort-044-560-320
DB00571	MolPort-000-795-663
DB00571	MolPort-001-794-623
DB00571	MolPort-002-051-372
DB00571	MolPort-002-051-398
DB00571	MolPort-046-426-727
DB00572	MolPort-002-526-644
DB00572	MolPort-003-666-126
DB00572	MolPort-006-069-165
DB00572	MolPort-006-167-542
DB00572	MolPort-009-653-413
DB00572	MolPort-035-675-645
DB00572	MolPort-038-942-506
DB00572	MolPort-039-053-495
DB00572	MolPort-044-193-505
DB00572	MolPort-046-417-345
DB00572	MolPort-046-418-594
DB00573	MolPort-003-666-345
DB00573	MolPort-006-130-916
DB00573	MolPort-016-581-765
DB00573	MolPort-019-998-352
DB00573	MolPort-046-417-341
DB00573	MolPort-046-418-556
DB00573	MolPort-046-426-340
DB00575	MolPort-001-684-471
DB00575	MolPort-001-779-668
DB00575	MolPort-003-928-972
DB00575	MolPort-006-393-317
DB00575	MolPort-016-578-933
DB00576	MolPort-000-876-475
DB00576	MolPort-046-765-663
DB00577	MolPort-002-885-872
DB00577	MolPort-003-666-655
DB00577	MolPort-005-974-588
DB00577	MolPort-019-991-111
DB00577	MolPort-035-394-946
DB00577	MolPort-046-033-466
DB00577	MolPort-046-853-328
DB00578	MolPort-002-323-856
DB00578	MolPort-002-508-836
DB00578	MolPort-006-116-396
DB00580	MolPort-000-883-874
DB00581	MolPort-002-526-082
DB00581	MolPort-008-267-859
DB00581	MolPort-023-335-627
DB00581	MolPort-046-785-844
DB00582	MolPort-003-850-863
DB00582	MolPort-005-942-352
DB00582	MolPort-006-396-376
DB00582	MolPort-009-194-210
DB00582	MolPort-039-137-665
DB00582	MolPort-046-069-057
DB00583	MolPort-001-760-007
DB00583	MolPort-001-793-028
DB00583	MolPort-003-936-339
DB00583	MolPort-005-932-912
DB00584	MolPort-002-885-877
DB00584	MolPort-003-666-389
DB00584	MolPort-003-847-049
DB00584	MolPort-023-335-629
DB00584	MolPort-035-814-526
DB00585	MolPort-003-849-605
DB00585	MolPort-016-633-262
DB00585	MolPort-027-655-252
DB00586	MolPort-000-003-072
DB00586	MolPort-044-183-459
DB00587	MolPort-003-666-874
DB00588	MolPort-003-666-836
DB00588	MolPort-003-847-468
DB00588	MolPort-005-978-225
DB00588	MolPort-020-015-932
DB00588	MolPort-027-564-876
DB00588	MolPort-042-676-011
DB00588	MolPort-044-561-750
DB00589	MolPort-006-123-072
DB00590	MolPort-001-684-491
DB00590	MolPort-003-983-427
DB00591	MolPort-002-507-470
DB00591	MolPort-002-528-328
DB00591	MolPort-007-561-077
DB00592	MolPort-000-872-010
DB00592	MolPort-039-033-231
DB00593	MolPort-003-666-417
DB00594	MolPort-000-150-918
DB00594	MolPort-005-934-472
DB00594	MolPort-023-219-586
DB00594	MolPort-027-720-644
DB00594	MolPort-044-193-479
DB00595	MolPort-000-744-761
DB00595	MolPort-002-323-860
DB00595	MolPort-002-323-861
DB00595	MolPort-002-524-946
DB00595	MolPort-003-666-253
DB00595	MolPort-003-938-940
DB00595	MolPort-029-886-747
DB00595	MolPort-046-197-080
DB00599	MolPort-035-783-498
DB00600	MolPort-000-519-128
DB00601	MolPort-002-744-025
DB00601	MolPort-003-986-503
DB00601	MolPort-005-934-310
DB00601	MolPort-005-943-829
DB00602	MolPort-006-394-715
DB00602	MolPort-020-015-936
DB00602	MolPort-023-276-055
DB00602	MolPort-035-765-959
DB00602	MolPort-044-878-307
DB00602	MolPort-046-417-045
DB00602	MolPort-046-426-339
DB00602	MolPort-046-426-716
DB00602	MolPort-046-682-160
DB00602	MolPort-046-684-073
DB00603	MolPort-000-830-618
DB00603	MolPort-001-794-638
DB00603	MolPort-002-507-374
DB00603	MolPort-003-666-223
DB00603	MolPort-035-868-714
DB00604	MolPort-001-792-962
DB00604	MolPort-003-983-451
DB00604	MolPort-016-638-372
DB00604	MolPort-028-751-164
DB00604	MolPort-044-674-489
DB00604	MolPort-046-416-989
DB00604	MolPort-046-782-696
DB00605	MolPort-002-507-760
DB00605	MolPort-003-666-287
DB00606	MolPort-003-666-800
DB00607	MolPort-006-823-787
DB00607	MolPort-028-744-657
DB00608	MolPort-001-783-623
DB00608	MolPort-003-665-488
DB00608	MolPort-003-983-420
DB00608	MolPort-044-183-253
DB00608	MolPort-044-723-744
DB00609	MolPort-000-159-777
DB00610	MolPort-003-666-469
DB00610	MolPort-003-981-179
DB00610	MolPort-006-013-413
DB00610	MolPort-035-395-286
DB00612	MolPort-001-759-082
DB00612	MolPort-003-666-876
DB00613	MolPort-000-728-509
DB00613	MolPort-001-924-563
DB00613	MolPort-005-935-533
DB00613	MolPort-006-392-250
DB00613	MolPort-019-999-825
DB00613	MolPort-035-395-285
DB00614	MolPort-000-836-892
DB00614	MolPort-006-110-177
DB00615	MolPort-005-938-065
DB00615	MolPort-006-395-890
DB00615	MolPort-006-823-014
DB00615	MolPort-042-620-809
DB00615	MolPort-044-724-217
DB00617	MolPort-003-666-699
DB00618	MolPort-003-666-156
DB00619	MolPort-000-883-342
DB00619	MolPort-003-986-615
DB00619	MolPort-044-183-425
DB00620	MolPort-000-707-853
DB00620	MolPort-002-507-466
DB00620	MolPort-002-528-981
DB00620	MolPort-004-949-512
DB00620	MolPort-044-724-061
DB00620	MolPort-046-596-307
DB00622	MolPort-002-484-049
DB00622	MolPort-003-666-362
DB00623	MolPort-001-727-938
DB00625	MolPort-002-507-816
DB00625	MolPort-003-983-924
DB00625	MolPort-005-974-236
DB00625	MolPort-046-426-722
DB00626	MolPort-003-926-020
DB00626	MolPort-046-033-474
DB00626	MolPort-046-418-555
DB00627	MolPort-000-142-273
DB00627	MolPort-003-934-593
DB00627	MolPort-046-864-773
DB00629	MolPort-003-941-448
DB00629	MolPort-006-124-042
DB00629	MolPort-020-167-741
DB00629	MolPort-020-323-602
DB00629	MolPort-027-641-443
DB00630	MolPort-016-633-252
DB00630	MolPort-046-788-326
DB00631	MolPort-003-845-981
DB00631	MolPort-005-941-711
DB00632	MolPort-003-666-887
DB00633	MolPort-003-983-621
DB00633	MolPort-003-986-435
DB00633	MolPort-005-943-531
DB00633	MolPort-006-167-596
DB00633	MolPort-006-394-853
DB00633	MolPort-019-991-996
DB00633	MolPort-035-395-718
DB00633	MolPort-046-426-694
DB00634	MolPort-000-900-614
DB00634	MolPort-001-520-453
DB00634	MolPort-002-136-723
DB00634	MolPort-002-931-938
DB00634	MolPort-003-714-267
DB00634	MolPort-003-896-550
DB00634	MolPort-046-417-353
DB00634	MolPort-046-418-584
DB00635	MolPort-000-730-361
DB00635	MolPort-001-740-041
DB00635	MolPort-001-832-305
DB00635	MolPort-003-666-266
DB00635	MolPort-046-764-997
DB00636	MolPort-000-145-477
DB00637	MolPort-003-666-765
DB00639	MolPort-003-666-530
DB00639	MolPort-003-845-449
DB00640	MolPort-001-785-903
DB00640	MolPort-001-838-229
DB00640	MolPort-002-328-808
DB00640	MolPort-003-666-308
DB00640	MolPort-004-285-443
DB00640	MolPort-046-702-817
DB00641	MolPort-002-507-345
DB00641	MolPort-003-850-248
DB00641	MolPort-009-675-646
DB00641	MolPort-021-783-327
DB00641	MolPort-027-564-866
DB00641	MolPort-028-751-166
DB00642	MolPort-003-849-796
DB00642	MolPort-005-935-364
DB00642	MolPort-016-638-470
DB00642	MolPort-019-991-634
DB00642	MolPort-020-015-938
DB00642	MolPort-020-179-988
DB00642	MolPort-023-220-664
DB00642	MolPort-027-806-954
DB00642	MolPort-028-744-755
DB00642	MolPort-028-766-814
DB00642	MolPort-039-070-100
DB00642	MolPort-046-416-976
DB00642	MolPort-046-598-109
DB00643	MolPort-000-765-625
DB00643	MolPort-001-889-615
DB00644	MolPort-006-069-187
DB00644	MolPort-016-580-330
DB00644	MolPort-046-785-881
DB00645	MolPort-000-721-661
DB00645	MolPort-001-926-955
DB00645	MolPort-003-666-173
DB00646	MolPort-003-938-857
DB00646	MolPort-003-983-447
DB00646	MolPort-023-290-481
DB00646	MolPort-029-996-248
DB00646	MolPort-035-783-874
DB00646	MolPort-039-343-819
DB00646	MolPort-046-682-089
DB00646	MolPort-046-785-853
DB00648	MolPort-001-779-578
DB00649	MolPort-000-658-791
DB00649	MolPort-000-757-304
DB00649	MolPort-002-507-283
DB00650	MolPort-003-666-218
DB00650	MolPort-003-934-209
DB00650	MolPort-004-964-288
DB00650	MolPort-005-933-251
DB00650	MolPort-005-934-309
DB00650	MolPort-006-113-241
DB00650	MolPort-006-168-942
DB00650	MolPort-009-758-396
DB00650	MolPort-016-633-192
DB00650	MolPort-020-001-403
DB00650	MolPort-027-836-887
DB00650	MolPort-028-600-118
DB00650	MolPort-038-428-214
DB00650	MolPort-039-139-222
DB00650	MolPort-042-644-432
DB00650	MolPort-042-652-587
DB00650	MolPort-046-417-335
DB00650	MolPort-046-418-336
DB00651	MolPort-001-783-701
DB00654	MolPort-003-942-862
DB00654	MolPort-046-589-825
DB00654	MolPort-046-785-855
DB00655	MolPort-001-742-529
DB00655	MolPort-001-832-299
DB00655	MolPort-002-506-974
DB00655	MolPort-006-394-004
