drugbank_id	mcule_id
DB12911	MCULE-1181108196
DB12916	MCULE-8162216739
DB12916	MCULE-9822118138
DB12919	MCULE-1024472233
DB12931	MCULE-9260864714
DB12944	MCULE-5869131240
DB12945	MCULE-7385790272
DB12947	MCULE-4777160170
DB12947	MCULE-9491783180
DB12947	MCULE-9866636823
DB12951	MCULE-4742309462
DB12957	MCULE-9485124469
DB12964	MCULE-4083359329
DB12964	MCULE-6291817130
DB12967	MCULE-4568187586
DB12967	MCULE-7139739768
DB12969	MCULE-7951850879
DB12969	MCULE-9728191775
DB12972	MCULE-6556565861
DB12972	MCULE-8579431063
DB12975	MCULE-5937980989
DB12975	MCULE-6402927174
DB13001	MCULE-4130902600
DB13009	MCULE-6012353785
DB13009	MCULE-6066584597
DB13014	MCULE-7319800130
DB13025	MCULE-5546780960
DB13026	MCULE-1064286759
DB13026	MCULE-1264279536
DB13026	MCULE-7000574302
DB13030	MCULE-3215023061
DB13042	MCULE-4447032499
DB13042	MCULE-5234358538
DB13044	MCULE-2539927675
DB13048	MCULE-8718601336
DB13063	MCULE-3930398727
DB13063	MCULE-4774272300
DB13069	MCULE-1724127345
DB13069	MCULE-2422791904
DB13082	MCULE-6030817685
DB13084	MCULE-3036172026
DB13089	MCULE-3741444667
DB13089	MCULE-4676598997
DB13108	MCULE-2535242589
DB13108	MCULE-5647408011
DB13108	MCULE-5662830847
DB13111	MCULE-5552967993
DB13132	MCULE-8507299188
DB13132	MCULE-9877817795
DB13136	MCULE-2453930796
DB13139	MCULE-4493408325
DB13139	MCULE-4869583923
DB13139	MCULE-7261473820
DB13141	MCULE-8468061461
DB13141	MCULE-9463281275
DB13142	MCULE-2320641857
DB13142	MCULE-5396813937
DB13142	MCULE-6716661574
DB13145	MCULE-3012913860
DB13145	MCULE-5646000632
DB13153	MCULE-1546300182
DB13153	MCULE-3206249578
DB13153	MCULE-9174314602
DB13154	MCULE-4022476067
DB13155	MCULE-7396618201
DB13155	MCULE-8058387809
DB13155	MCULE-9565490749
DB13156	MCULE-1046895325
DB13156	MCULE-3095132846
DB13156	MCULE-3744522615
DB13156	MCULE-4519365905
DB13156	MCULE-4906567992
DB13156	MCULE-7127620454
DB13156	MCULE-7128760083
DB13156	MCULE-7209932666
DB13156	MCULE-7511423611
DB13156	MCULE-8111945532
DB13156	MCULE-8723742579
DB13156	MCULE-9560339064
DB13157	MCULE-3833394421
DB13160	MCULE-1052845766
DB13160	MCULE-7919657032
DB13163	MCULE-8009850852
DB13163	MCULE-9788063146
DB13167	MCULE-1629850473
DB13169	MCULE-1657159254
DB13169	MCULE-3841271177
DB13169	MCULE-8721567365
DB13171	MCULE-9843298388
DB13171	MCULE-9846233643
DB13174	MCULE-1248137705
DB13177	MCULE-7057545401
DB13177	MCULE-8594626942
DB13177	MCULE-9810764924
DB13178	MCULE-2727773046
DB13180	MCULE-6716661574
DB13182	MCULE-8239511422
DB13204	MCULE-6136215019
DB13206	MCULE-1248094350
DB13206	MCULE-3650113050
DB13207	MCULE-1290049418
DB13207	MCULE-3125760737
DB13207	MCULE-3135352673
DB13207	MCULE-4203507491
DB13207	MCULE-5108123240
DB13207	MCULE-7782530856
DB13207	MCULE-9447720868
DB13209	MCULE-5142506228
DB13209	MCULE-6945109653
DB13209	MCULE-9788063146
DB13210	MCULE-3833394421
DB13211	MCULE-1893985797
DB13212	MCULE-7742028806
DB13215	MCULE-3485571189
DB13216	MCULE-1042386578
DB13218	MCULE-3206518139
DB13218	MCULE-7674691218
DB13218	MCULE-7845432123
DB13220	MCULE-3163788266
DB13220	MCULE-3710241722
DB13220	MCULE-6700641640
DB13220	MCULE-7899824165
DB13220	MCULE-8102700760
DB13220	MCULE-9328817309
DB13221	MCULE-8907992422
DB13226	MCULE-3541053611
DB13226	MCULE-7375828849
DB13226	MCULE-8998784853
DB13226	MCULE-9082534218
DB13226	MCULE-9509726558
DB13231	MCULE-5387110670
DB13231	MCULE-5396813937
DB13231	MCULE-8864689875
DB13232	MCULE-6012520847
DB13236	MCULE-1464306754
DB13236	MCULE-2330830088
DB13236	MCULE-3833394421
DB13236	MCULE-9788063146
DB13237	MCULE-3939000404
DB13238	MCULE-1307982487
DB13238	MCULE-3077351693
DB13240	MCULE-5139074320
DB13240	MCULE-5232883091
DB13240	MCULE-7306805568
DB13244	MCULE-7745409290
DB13244	MCULE-8156565692
DB13244	MCULE-8959465223
DB13245	MCULE-4171536161
DB13247	MCULE-3423284141
DB13248	MCULE-8510277419
DB13249	MCULE-3504782871
DB13250	MCULE-1226059178
DB13250	MCULE-5712047901
DB13250	MCULE-6795236117
DB13250	MCULE-6819299220
DB13250	MCULE-7728164114
DB13251	MCULE-3790818382
DB13251	MCULE-4258530622
DB13251	MCULE-5565560740
DB13251	MCULE-8007176625
DB13257	MCULE-1504889908
DB13257	MCULE-3163788266
DB13261	MCULE-9788063146
DB13264	MCULE-1027273107
DB13264	MCULE-1403447086
DB13264	MCULE-4295291212
DB13264	MCULE-4516844426
DB13264	MCULE-4533801996
DB13264	MCULE-4931043539
DB13264	MCULE-6403349766
DB13264	MCULE-7617487411
DB13264	MCULE-8587207607
DB13264	MCULE-9997080204
DB13269	MCULE-4104237837
DB13275	MCULE-7816563338
DB13278	MCULE-1354886965
DB13280	MCULE-9699231474
DB13282	MCULE-4742145190
DB13283	MCULE-6011761791
DB13288	MCULE-3035612285
DB13288	MCULE-7201366165
DB13290	MCULE-2361956978
DB13297	MCULE-1577463350
DB13297	MCULE-8482437358
DB13306	MCULE-9796243224
DB13307	MCULE-7790827725
DB13313	MCULE-5224971073
DB13313	MCULE-9236741215
DB13318	MCULE-5448914877
DB13318	MCULE-8696777479
DB13320	MCULE-4737034358
DB13322	MCULE-3504782871
DB13322	MCULE-3743781291
DB13322	MCULE-9699231474
DB13322	MCULE-9788063146
DB13323	MCULE-3945953656
DB13326	MCULE-1232748587
DB13326	MCULE-1473847819
DB13326	MCULE-5205816732
DB13326	MCULE-7728164114
DB13329	MCULE-9349286347
DB13330	MCULE-7245694496
DB13331	MCULE-7842760182
DB13332	MCULE-2496708691
DB13333	MCULE-4985663205
DB13336	MCULE-5213082728
DB13340	MCULE-7875232844
DB13342	MCULE-9667966418
DB13343	MCULE-4750186509
DB13344	MCULE-1248604119
DB13344	MCULE-7728164114
DB13346	MCULE-8477153639
DB13347	MCULE-7289749613
DB13349	MCULE-7363399900
DB13349	MCULE-9793438584
DB13352	MCULE-7567469160
DB13355	MCULE-8840666900
DB13356	MCULE-7259595198
DB13363	MCULE-9654249917
DB13363	MCULE-9681082607
DB13366	MCULE-7728164114
DB13370	MCULE-4773250122
DB13371	MCULE-7722531402
DB13374	MCULE-7837687853
DB13376	MCULE-8278049979
DB13378	MCULE-1728975835
DB13379	MCULE-3743781291
DB13379	MCULE-3833394421
DB13379	MCULE-6864019440
DB13381	MCULE-1868494404
DB13381	MCULE-3117305964
DB13381	MCULE-3833394421
DB13382	MCULE-1749634268
DB13382	MCULE-8704281261
DB13386	MCULE-7997814801
DB13387	MCULE-3117305964
DB13387	MCULE-9788063146
DB13388	MCULE-5142506228
DB13388	MCULE-7569539735
DB13391	MCULE-1142475318
DB13391	MCULE-4385964668
DB13391	MCULE-8950557153
DB13392	MCULE-3833394421
DB13392	MCULE-7569539735
DB13392	MCULE-9788063146
DB13393	MCULE-3232466040
DB13393	MCULE-3993706568
DB13393	MCULE-6176661820
DB13393	MCULE-6495665471
DB13394	MCULE-2833205534
DB13394	MCULE-5219258762
DB13400	MCULE-8257539187
DB13400	MCULE-8390964760
DB13401	MCULE-4953690428
DB13402	MCULE-5811325186
DB13402	MCULE-8278658791
DB13404	MCULE-1868494404
DB13404	MCULE-3833394421
DB13404	MCULE-6803567190
DB13406	MCULE-3496980211
DB13407	MCULE-1445985424
DB13414	MCULE-3290413830
DB13414	MCULE-9231150796
DB13415	MCULE-7519359961
DB13416	MCULE-2759038097
DB13417	MCULE-4774853940
DB13420	MCULE-1523406692
DB13420	MCULE-3237607321
DB13421	MCULE-3445830855
DB13422	MCULE-4660405955
DB13422	MCULE-8561212514
DB13423	MCULE-3117305964
DB13423	MCULE-9788063146
DB13424	MCULE-1446144401
DB13431	MCULE-2438450007
DB13432	MCULE-3249006282
DB13437	MCULE-1005525629
DB13442	MCULE-3189072897
DB13443	MCULE-3302522046
DB13443	MCULE-4852016526
DB13443	MCULE-9148694071
DB13455	MCULE-5816217249
DB13455	MCULE-9862731096
DB13457	MCULE-1953174670
DB13462	MCULE-3360545147
DB13462	MCULE-3704330372
DB13467	MCULE-9616913131
DB13469	MCULE-8198984599
DB13473	MCULE-4077812195
DB13475	MCULE-1280765597
DB13475	MCULE-6132583534
DB13483	MCULE-4254026596
DB13483	MCULE-6895602113
DB13486	MCULE-3504782871
DB13497	MCULE-3075031494
DB13497	MCULE-5010342809
DB13509	MCULE-3199019536
DB13509	MCULE-9699231474
DB13510	MCULE-5840092627
DB13511	MCULE-2024675859
DB13511	MCULE-7309406542
DB13513	MCULE-1853546812
DB13519	MCULE-6647815245
DB13520	MCULE-7528494048
DB13524	MCULE-8150765163
DB13529	MCULE-4254026596
DB13531	MCULE-3093230788
DB13536	MCULE-8850820694
DB13543	MCULE-8162216739
DB13543	MCULE-9822118138
DB13544	MCULE-4151494884
DB13547	MCULE-1669556404
DB13547	MCULE-3873724782
DB13549	MCULE-6112903352
DB13551	MCULE-5201599989
DB13551	MCULE-5908309566
DB13555	MCULE-6616729090
DB13555	MCULE-9384109397
DB13561	MCULE-5365025116
DB13561	MCULE-6382158693
DB13561	MCULE-8568224354
DB13563	MCULE-3009463849
DB13563	MCULE-4524503154
DB13566	MCULE-3422600919
DB13566	MCULE-6819739896
DB13568	MCULE-6565498896
DB13568	MCULE-9803420258
DB13569	MCULE-3163788266
DB13569	MCULE-7728164114
DB13573	MCULE-8468061461
DB13574	MCULE-7476869058
DB13574	MCULE-8595786566
DB13576	MCULE-3788394698
DB13576	MCULE-9699231474
DB13580	MCULE-7766194789
DB13582	MCULE-2140052675
DB13582	MCULE-3117305964
DB13582	MCULE-7981253226
DB13583	MCULE-1125347766
DB13586	MCULE-1812806265
DB13586	MCULE-9490867225
DB13587	MCULE-5400491867
DB13588	MCULE-2856913118
DB13588	MCULE-6455560665
DB13590	MCULE-5396813937
DB13592	MCULE-6206874864
DB13593	MCULE-6719099147
DB13595	MCULE-3504782871
DB13595	MCULE-9699231474
DB13595	MCULE-9788063146
DB13596	MCULE-1827697513
DB13597	MCULE-6852238035
DB13597	MCULE-8580824588
DB13598	MCULE-5665709021
DB13600	MCULE-1068085682
DB13601	MCULE-8223030209
DB13609	MCULE-3169804935
DB13611	MCULE-8186493297
DB13611	MCULE-9459275698
DB13612	MCULE-3199019536
DB13612	MCULE-5396813937
DB13612	MCULE-8513891094
DB13615	MCULE-3833394421
DB13615	MCULE-9788063146
DB13618	MCULE-4241728982
DB13620	MCULE-5932450224
DB13620	MCULE-6716661574
DB13620	MCULE-8846702445
DB13624	MCULE-1712236079
DB13624	MCULE-2813149515
DB13626	MCULE-2415764032
DB13626	MCULE-9699231474
DB13626	MCULE-9788063146
DB13627	MCULE-2131347036
DB13628	MCULE-4906467392
DB13629	MCULE-9290585539
DB13634	MCULE-5213690080
DB13635	MCULE-5585773823
DB13635	MCULE-6792844942
DB13636	MCULE-6260910826
DB13636	MCULE-8468061461
DB13639	MCULE-1568229930
DB13639	MCULE-3163788266
DB13639	MCULE-3643444072
DB13639	MCULE-3867000095
DB13639	MCULE-3942804599
DB13639	MCULE-4223142955
DB13639	MCULE-5996388251
DB13639	MCULE-6491788082
DB13640	MCULE-3754202975
DB13641	MCULE-5335782926
DB13644	MCULE-5250952546
DB13645	MCULE-3464979114
DB13645	MCULE-6710604792
DB13650	MCULE-6716661574
DB13650	MCULE-7300085951
DB13650	MCULE-9699231474
DB13650	MCULE-9788063146
DB13654	MCULE-9699231474
DB13654	MCULE-9788063146
DB13655	MCULE-8692685439
DB13659	MCULE-6457622214
DB13663	MCULE-5432695866
DB13665	MCULE-6417275505
DB13666	MCULE-6152801555
DB13668	MCULE-2974902026
DB13669	MCULE-4684386765
DB13674	MCULE-7870273989
DB13679	MCULE-2363896855
DB13679	MCULE-4043344867
DB13679	MCULE-4539366958
DB13679	MCULE-4557204807
DB13679	MCULE-5170688290
DB13679	MCULE-5685341446
DB13679	MCULE-5961645860
DB13679	MCULE-9543056649
DB13683	MCULE-5724448142
DB13683	MCULE-8714132699
DB13691	MCULE-2341360604
DB13696	MCULE-9730328700
DB13697	MCULE-1175603043
DB13697	MCULE-8433703539
DB13698	MCULE-3163788266
DB13698	MCULE-3743781291
DB13702	MCULE-6152801555
DB13703	MCULE-3490753056
DB13703	MCULE-5027481306
DB13705	MCULE-7728164114
DB13706	MCULE-2117180108
DB13706	MCULE-3311428648
DB13706	MCULE-3833394421
DB13706	MCULE-9831070527
DB13707	MCULE-1568229930
DB13707	MCULE-3643444072
DB13707	MCULE-3833394421
DB13707	MCULE-3867000095
DB13707	MCULE-3942804599
DB13707	MCULE-4223142955
DB13707	MCULE-5996388251
DB13707	MCULE-6491788082
DB13712	MCULE-1735556091
DB13713	MCULE-2892551856
DB13713	MCULE-5661243743
DB13713	MCULE-7932678394
DB13716	MCULE-8727957434
DB13718	MCULE-1634002130
DB13718	MCULE-2147403709
DB13718	MCULE-2996730348
DB13718	MCULE-4052726024
DB13718	MCULE-7339387053
DB13718	MCULE-7528877045
DB13721	MCULE-6598717797
DB13723	MCULE-5927819751
DB13726	MCULE-9682829853
DB13727	MCULE-7577485718
DB13730	MCULE-4447838209
DB13730	MCULE-6060823884
DB13731	MCULE-4482486379
DB13731	MCULE-7290928457
DB13732	MCULE-1192647577
DB13732	MCULE-4436966604
DB13732	MCULE-4967069764
DB13732	MCULE-6925769130
DB13732	MCULE-9096019965
DB13732	MCULE-9788063146
DB13733	MCULE-6936841705
DB13738	MCULE-6290795653
DB13740	MCULE-7248838464
DB13741	MCULE-1360630029
DB13743	MCULE-1871677467
DB13743	MCULE-3833394421
DB13743	MCULE-9788063146
DB13745	MCULE-6124492894
DB13747	MCULE-1846755153
DB13748	MCULE-1290049418
DB13748	MCULE-3125760737
DB13748	MCULE-3629143928
DB13748	MCULE-5108123240
DB13748	MCULE-7618690294
DB13749	MCULE-3504782871
DB13749	MCULE-6716661574
DB13749	MCULE-9788063146
DB13751	MCULE-1702832415
DB13756	MCULE-7780934103
DB13758	MCULE-1367655174
DB13758	MCULE-4430192880
DB13762	MCULE-3512804408
DB13762	MCULE-7848941080
DB13763	MCULE-3833394421
DB13765	MCULE-1248604119
DB13765	MCULE-7728164114
DB13769	MCULE-6152801555
DB13771	MCULE-3117305964
DB13771	MCULE-3833394421
DB13772	MCULE-3553789906
DB13772	MCULE-5568830828
DB13773	MCULE-1902045342
DB13773	MCULE-4239345536
DB13774	MCULE-1895914136
DB13774	MCULE-8089467137
DB13776	MCULE-3916210206
DB13780	MCULE-3964453066
DB13780	MCULE-9699231474
DB13780	MCULE-9788063146
DB13783	MCULE-3371205328
DB13785	MCULE-2085696499
DB13785	MCULE-5659502188
DB13786	MCULE-1013719295
DB13786	MCULE-3504782871
DB13789	MCULE-1568229930
DB13789	MCULE-3643444072
DB13789	MCULE-3867000095
DB13789	MCULE-3942804599
DB13789	MCULE-4223142955
DB13789	MCULE-5996388251
DB13789	MCULE-6491788082
DB13789	MCULE-8295936189
DB13789	MCULE-9699231474
DB13793	MCULE-1030644698
DB13793	MCULE-1361595727
DB13793	MCULE-3043398913
DB13793	MCULE-3457597200
DB13800	MCULE-1392778065
DB13800	MCULE-5396813937
DB13802	MCULE-9719189635
DB13804	MCULE-2713247604
DB13807	MCULE-4011028361
DB13812	MCULE-6047079177
DB13812	MCULE-8236489917
DB13818	MCULE-4254192014
DB13818	MCULE-6945109653
DB13818	MCULE-9788063146
DB13823	MCULE-8992370691
DB13826	MCULE-4462593004
DB13829	MCULE-5396813937
DB13830	MCULE-6500988684
DB13831	MCULE-5932450224
DB13832	MCULE-4637641783
DB13832	MCULE-8307801552
DB13836	MCULE-6173692805
DB13842	MCULE-1914521201
DB13845	MCULE-3502631185
DB13845	MCULE-3708006755
DB13847	MCULE-4077812195
DB13855	MCULE-2741032556
DB13855	MCULE-9625341097
DB13858	MCULE-1296500148
DB13858	MCULE-1972023505
DB13858	MCULE-8892205528
DB13860	MCULE-1410806694
DB13860	MCULE-8407868694
DB13862	MCULE-3504782871
DB13862	MCULE-5726619687
DB13869	MCULE-7298445499
DB13875	MCULE-3197159122
DB13875	MCULE-3470882060
DB13882	MCULE-2161067131
DB13882	MCULE-2558796688
DB13909	MCULE-1552954312
DB13909	MCULE-6945109653
DB13909	MCULE-9788063146
DB13910	MCULE-6945109653
DB13910	MCULE-7136317196
DB13911	MCULE-3679050755
DB13911	MCULE-3833394421
DB13911	MCULE-7043172735
DB13918	MCULE-2962221360
DB13921	MCULE-2256156798
DB13921	MCULE-2357465462
DB13921	MCULE-3619775261
DB13921	MCULE-3791235914
DB13921	MCULE-5733458336
DB13921	MCULE-8812294592
DB13921	MCULE-8846787629
DB13921	MCULE-9253468612
DB13921	MCULE-9981800107
DB13949	MCULE-3117305964
DB13951	MCULE-3897208487
DB13951	MCULE-7861314355
DB13953	MCULE-4397350362
DB13953	MCULE-8809300607
DB13954	MCULE-7555922943
DB13956	MCULE-2633245326
DB13956	MCULE-6732064308
DB13960	MCULE-8711651659
DB13962	MCULE-4740161184
DB13962	MCULE-5396813937
DB13962	MCULE-8811478865
DB13963	MCULE-4275292262
DB13967	MCULE-3804671275
DB13969	MCULE-7728164114
DB13972	MCULE-3383932641
DB13972	MCULE-5626142345
DB13972	MCULE-7228063662
DB13972	MCULE-9944164883
DB13977	MCULE-3743781291
DB13977	MCULE-5932450224
DB13978	MCULE-2491423827
DB13978	MCULE-3545296422
DB13978	MCULE-3722163273
DB13985	MCULE-8226404792
DB13987	MCULE-7728164114
DB13987	MCULE-9984593510
DB13992	MCULE-9812925001
DB13995	MCULE-3117305964
DB13995	MCULE-7221126244
DB13995	MCULE-7981253226
DB13996	MCULE-3504782871
DB13996	MCULE-8295936189
DB14000	MCULE-7044505696
DB14001	MCULE-8345811112
DB14002	MCULE-8838142737
DB14006	MCULE-7712564949
DB14006	MCULE-8407868694
DB14007	MCULE-4554913963
DB14008	MCULE-3882973229
DB14010	MCULE-1161800007
DB14015	MCULE-3188569799
DB14015	MCULE-3833394421
DB14018	MCULE-1062341165
DB14020	MCULE-1536698156
DB14020	MCULE-5888546369
DB14020	MCULE-7039379354
DB14025	MCULE-2071757352
DB14025	MCULE-4417310714
DB14025	MCULE-6733233840
DB14025	MCULE-6944672156
DB14026	MCULE-8297385152
DB14028	MCULE-2705262252
DB14031	MCULE-8424616595
DB14038	MCULE-1910237865
DB14038	MCULE-2409753351
DB14038	MCULE-6265228650
DB14044	MCULE-1525707710
DB14045	MCULE-1559771549
DB14045	MCULE-4105947417
DB14048	MCULE-3833394421
DB14049	MCULE-5142506228
DB14054	MCULE-1974040943
DB14054	MCULE-5686534690
DB14055	MCULE-1618253893
DB14055	MCULE-2794487450
DB14055	MCULE-6870528147
DB14056	MCULE-3073945193
DB14056	MCULE-3285175806
DB14056	MCULE-5155376565
DB14057	MCULE-3030978952
DB14062	MCULE-3209820125
DB14063	MCULE-3016077278
DB14075	MCULE-6258433159
DB14077	MCULE-3504782871
DB14077	MCULE-5127577640
DB14078	MCULE-3698902523
DB14080	MCULE-3504782871
DB14080	MCULE-8740981134
DB14081	MCULE-3427843250
DB14081	MCULE-7993808937
DB14083	MCULE-9203373672
DB14084	MCULE-3352613586
DB14086	MCULE-1532117250
DB14086	MCULE-4219942050
DB14086	MCULE-8775451204
DB14089	MCULE-6206640169
DB14090	MCULE-3320409932
DB14092	MCULE-2058909258
DB14093	MCULE-1294118086
DB14093	MCULE-3333652397
DB14098	MCULE-4810176105
DB14103	MCULE-7485004955
DB14104	MCULE-4653646367
DB14105	MCULE-3833394421
DB14106	MCULE-2746019379
DB14106	MCULE-5770884147
DB14109	MCULE-6263354946
DB14109	MCULE-7179561853
DB14110	MCULE-1694239851
DB14116	MCULE-2001364797
DB14116	MCULE-3504782871
DB14116	MCULE-9699231474
DB14116	MCULE-9788063146
DB14122	MCULE-6098713539
DB14126	MCULE-7880804486
DB14126	MCULE-9591503886
DB14128	MCULE-2139772491
DB14129	MCULE-9522693966
DB14130	MCULE-3879858618
DB14132	MCULE-4622251146
DB14138	MCULE-9788063146
DB14141	MCULE-9588027148
DB14144	MCULE-3319647085
DB14149	MCULE-2198239945
DB14149	MCULE-3833394421
DB14149	MCULE-5127577640
DB14149	MCULE-5932450224
DB14156	MCULE-2476865084
DB14156	MCULE-8091672466
DB14156	MCULE-8475137009
DB14173	MCULE-6451306371
DB14173	MCULE-9508067464
DB14174	MCULE-9788293271
DB14175	MCULE-7184251597
DB14175	MCULE-7538684459
DB14176	MCULE-3942629189
DB14177	MCULE-6661199693
DB14178	MCULE-5331911343
DB14180	MCULE-1504889908
DB14180	MCULE-8391268446
DB14183	MCULE-8438901369
DB14184	MCULE-5082013471
DB14184	MCULE-9193590445
DB14186	MCULE-5719394700
DB14187	MCULE-5086680455
DB14188	MCULE-2620426522
DB14188	MCULE-3255827296
DB14189	MCULE-4740333723
DB14191	MCULE-4310964857
DB14193	MCULE-4000473182
DB14195	MCULE-4541283282
DB14198	MCULE-1998855818
DB14198	MCULE-4237106546
DB14198	MCULE-5659426292
DB14200	MCULE-6406245882
DB14201	MCULE-7679734602
DB14202	MCULE-7254591591
DB14204	MCULE-8391268446
DB14205	MCULE-4810176105
DB14206	MCULE-4810176105
DB14206	MCULE-7728164114
DB14212	MCULE-5368262482
DB14213	MCULE-4309067687
DB14213	MCULE-6703076512
DB14213	MCULE-7496755143
DB14214	MCULE-8078189818
DB14219	MCULE-3111892186
DB14232	MCULE-6545411605
DB14475	MCULE-5387110670
DB14475	MCULE-8864689875
DB14476	MCULE-3684036705
DB14476	MCULE-4241435740
DB14476	MCULE-4717974470
DB14479	MCULE-6561885094
DB14479	MCULE-8740981134
DB14481	MCULE-5396813937
DB14481	MCULE-5726619687
DB14481	MCULE-9788063146
DB14482	MCULE-1000777876
DB14482	MCULE-2354296394
DB14482	MCULE-3833394421
DB14482	MCULE-8774510897
DB14483	MCULE-1000777876
DB14483	MCULE-2354296394
DB14483	MCULE-5396813937
DB14484	MCULE-1000777876
DB14484	MCULE-2354296394
DB14484	MCULE-3504782871
DB14485	MCULE-1000777876
DB14485	MCULE-2354296394
DB14485	MCULE-6561885094
DB14486	MCULE-1000777876
DB14486	MCULE-2354296394
DB14486	MCULE-3532732201
DB14489	MCULE-3163788266
DB14489	MCULE-5889111640
DB14490	MCULE-1000777876
DB14490	MCULE-2354296394
DB14490	MCULE-3163788266
DB14491	MCULE-1113222985
DB14491	MCULE-3163788266
DB14491	MCULE-3549142744
DB14491	MCULE-6787180735
DB14491	MCULE-9920754312
DB14492	MCULE-5932450224
DB14493	MCULE-2415764032
DB14493	MCULE-6561885094
DB14494	MCULE-3743781291
DB14494	MCULE-6561885094
DB14494	MCULE-9788063146
DB14496	MCULE-3833394421
DB14497	MCULE-3504782871
DB14497	MCULE-3743781291
DB14497	MCULE-5396813937
DB14497	MCULE-7728164114
DB14497	MCULE-9788063146
DB14498	MCULE-5932450224
DB14498	MCULE-8295936189
DB14501	MCULE-1504889908
DB14501	MCULE-2415764032
DB14501	MCULE-3163788266
DB14502	MCULE-3833394421
DB14502	MCULE-5726619687
DB14505	MCULE-3833394421
DB14506	MCULE-6872461833
DB14506	MCULE-9788063146
DB14507	MCULE-6872461833
DB14507	MCULE-7981253226
DB14508	MCULE-5889111640
DB14508	MCULE-6872461833
DB14509	MCULE-3743781291
DB14509	MCULE-6872461833
DB14510	MCULE-3163788266
DB14511	MCULE-8295936189
DB14512	MCULE-7123758397
DB14514	MCULE-1392778065
DB14514	MCULE-3504782871
DB14516	MCULE-3833394421
DB14517	MCULE-5726619687
DB14517	MCULE-9699231474
DB14518	MCULE-8295936189
DB14518	MCULE-9699231474
DB14519	MCULE-9699231474
DB14520	MCULE-3117305964
DB14520	MCULE-9788063146
DB14521	MCULE-8906786977
DB14522	MCULE-9788063146
DB14523	MCULE-5726619687
DB14525	MCULE-2168290829
DB14526	MCULE-2168290829
DB14526	MCULE-7981253226
DB14527	MCULE-2168290829
DB14527	MCULE-5142506228
DB14528	MCULE-2168290829
DB14528	MCULE-6716661574
DB14529	MCULE-2168290829
DB14529	MCULE-3788394698
DB14530	MCULE-1504889908
DB14531	MCULE-3743781291
DB14532	MCULE-6561885094
DB14533	MCULE-6561885094
DB14533	MCULE-7728164114
DB14535	MCULE-7567945244
DB14536	MCULE-9984593510
DB14539	MCULE-1716653767
DB14539	MCULE-3185796840
DB14539	MCULE-6120786013
DB14540	MCULE-5041290339
DB14544	MCULE-3492234187
DB14545	MCULE-2103729807
DB14545	MCULE-2616985564
DB14545	MCULE-7583261760
DB14546	MCULE-1504889908
DB14547	MCULE-7728164114
DB14550	MCULE-7728164114
DB14552	MCULE-6500988684
DB14570	MCULE-1412596642
DB14570	MCULE-3135517908
DB14572	MCULE-6945109653
DB14573	MCULE-5726619687
DB14576	MCULE-5189360356
DB14577	MCULE-5396813937
DB14578	MCULE-4909487075
DB14579	MCULE-4453001149
DB14596	MCULE-5760267673
DB14598	MCULE-1868494404
DB14598	MCULE-3833394421
DB14598	MCULE-5396813937
DB14599	MCULE-1868494404
DB14599	MCULE-3833394421
DB14599	MCULE-6500988684
DB14600	MCULE-1868494404
DB14600	MCULE-3011053235
DB14600	MCULE-3833394421
DB14622	MCULE-3833394421
DB14622	MCULE-5726619687
DB14622	MCULE-9788063146
DB14623	MCULE-9041746362
DB14626	MCULE-4910370058
DB14626	MCULE-8712822346
DB14627	MCULE-5437635554
DB14628	MCULE-3350614410
DB14629	MCULE-5284489738
DB14633	MCULE-6665058711
DB14633	MCULE-7209202316
DB14646	MCULE-3659807532
DB14646	MCULE-6245044746
DB14647	MCULE-7150341548
DB14649	MCULE-2929807694
DB14649	MCULE-7061174524
DB14649	MCULE-8685949097
DB14658	MCULE-1191069223
DB14658	MCULE-6073016574
DB14658	MCULE-9953594303
DB14660	MCULE-4085006103
DB14665	MCULE-5021705670
DB14665	MCULE-8689325812
DB14665	MCULE-9201347128
DB14665	MCULE-9253446234
DB14665	MCULE-9568794332
DB14670	MCULE-9866142193
DB14672	MCULE-6539500848
DB14680	MCULE-6347437954
DB14680	MCULE-9118029221
DB14681	MCULE-4398945581
DB14682	MCULE-1055214239
DB14682	MCULE-4370362098
DB14682	MCULE-9243891828
DB14683	MCULE-6500988684
DB14695	MCULE-3117305964
DB14695	MCULE-9788063146
DB14704	MCULE-9129572486
DB14715	MCULE-9561783291
DB14715	MCULE-9704139091
DB14718	MCULE-5728766946
DB14719	MCULE-3823417140
DB14725	MCULE-2922285555
DB14725	MCULE-4874699564
DB14725	MCULE-7089130830
DB14739	MCULE-1292477059
DB14739	MCULE-9642506548
DB14750	MCULE-4730330659
DB14750	MCULE-6150481524
DB14755	MCULE-1701228655
DB14755	MCULE-4998487597
DB14755	MCULE-8160785523
DB14755	MCULE-9095891913
DB14756	MCULE-1568229930
DB14756	MCULE-3643444072
DB14756	MCULE-3867000095
DB14756	MCULE-3942804599
DB14756	MCULE-4223142955
DB14756	MCULE-5996388251
DB14756	MCULE-6491788082
DB14763	MCULE-3192862255
DB14763	MCULE-4591882669
DB14815	MCULE-2525853244
DB14855	MCULE-1465654134
DB14855	MCULE-1875598424
DB14930	MCULE-1209560942
DB15050	MCULE-4858540073
DB15073	MCULE-9562771067
DB15087	MCULE-6354527658
DB15111	MCULE-8295936189
DB15130	MCULE-1323845397
