drugbank_id	metabolights_id
DB09555	MTBLC30780
DB09555	MTBLC37154
DB09555	MTBLC37156
DB09561	MTBLC14336
DB09561	MTBLC15978
DB09561	MTBLC16221
DB09561	MTBLC231935
DB09561	MTBLC29101
DB09561	MTBLC57597
DB09561	MTBLC57685
DB09563	MTBLC15354
DB09570	MTBLC90942
DB11056	MTBLC17883
DB11056	MTBLC17996
DB11068	MTBLC15075
DB11068	MTBLC18170
DB11068	MTBLC33490
DB11072	MTBLC17051
DB11072	MTBLC29228
DB11079	MTBLC16914
DB11079	MTBLC30762
DB11081	MTBLC17883
DB11081	MTBLC17996
DB11090	MTBLC29103
DB11091	MTBLC16240
DB11091	MTBLC29192
DB11092	MTBLC17051
DB11092	MTBLC29228
DB11093	MTBLC16947
DB11093	MTBLC29108
DB11093	MTBLC30769
DB11093	MTBLC35802
DB11093	MTBLC35806
DB11093	MTBLC35809
DB11093	MTBLC35810
DB11098	MTBLC17544
DB11098	MTBLC28976
DB11098	MTBLC29103
DB11098	MTBLC41609
DB11100	MTBLC15676
DB11100	MTBLC15677
DB11100	MTBLC15678
DB11102	MTBLC133591
DB11102	MTBLC21563
DB11102	MTBLC68561
DB11107	MTBLC15671
DB11107	MTBLC15672
DB11107	MTBLC15673
DB11107	MTBLC15674
DB11107	MTBLC29103
DB11107	MTBLC30924
DB11107	MTBLC30927
DB11107	MTBLC30928
DB11107	MTBLC30929
DB11107	MTBLC35398
DB11107	MTBLC35399
DB11107	MTBLC35400
DB11107	MTBLC48929
DB11107	MTBLC48930
DB11107	MTBLC48931
DB11110	MTBLC16947
DB11110	MTBLC30769
DB11110	MTBLC35802
DB11110	MTBLC35806
DB11110	MTBLC35809
DB11110	MTBLC35810
DB11117	MTBLC35045
DB11117	MTBLC83041
DB11119	MTBLC16382
DB11119	MTBLC29101
DB11119	MTBLC43451
DB11123	MTBLC29222
DB11126	MTBLC12931
DB11126	MTBLC13115
DB11126	MTBLC16154
DB11126	MTBLC16534
DB11126	MTBLC17360
DB11126	MTBLC17767
DB11126	MTBLC17796
DB11126	MTBLC18391
DB11126	MTBLC21336
DB11126	MTBLC29108
DB11126	MTBLC33076
DB11126	MTBLC33198
DB11126	MTBLC37425
DB11126	MTBLC46644
DB11126	MTBLC53071
DB11126	MTBLC87753
DB11128	MTBLC15377
DB11128	MTBLC16134
DB11128	MTBLC16234
DB11128	MTBLC28938
DB11128	MTBLC29374
DB11128	MTBLC29375
DB11128	MTBLC29412
DB11128	MTBLC33806
DB11128	MTBLC33811
DB11128	MTBLC33813
DB11128	MTBLC41981
DB11129	MTBLC16199
DB11129	MTBLC16240
DB11129	MTBLC29192
DB11129	MTBLC32285
DB11129	MTBLC48376
DB11141	MTBLC12931
DB11141	MTBLC13115
DB11141	MTBLC16154
DB11141	MTBLC16534
DB11141	MTBLC17360
DB11141	MTBLC17767
DB11141	MTBLC17796
DB11141	MTBLC18391
DB11141	MTBLC21336
DB11141	MTBLC33076
DB11141	MTBLC33198
DB11141	MTBLC37425
DB11141	MTBLC46644
DB11141	MTBLC53071
DB11141	MTBLC87753
DB11142	MTBLC27585
DB11142	MTBLC30021
DB11142	MTBLC30022
DB11142	MTBLC62621
DB11150	MTBLC16189
DB11150	MTBLC26836
DB11150	MTBLC45696
DB11151	MTBLC15377
DB11151	MTBLC16234
DB11151	MTBLC29374
DB11151	MTBLC29375
DB11151	MTBLC29412
DB11151	MTBLC33806
DB11151	MTBLC33811
DB11151	MTBLC33813
DB11151	MTBLC41981
DB11153	MTBLC15377
DB11153	MTBLC16234
DB11153	MTBLC29103
DB11153	MTBLC29374
DB11153	MTBLC29375
DB11153	MTBLC29412
DB11153	MTBLC33806
DB11153	MTBLC33811
DB11153	MTBLC33813
DB11153	MTBLC41981
DB11154	MTBLC16947
DB11154	MTBLC29105
DB11154	MTBLC30769
DB11154	MTBLC35802
DB11154	MTBLC35806
DB11154	MTBLC35809
DB11154	MTBLC35810
DB11159	MTBLC15138
DB11159	MTBLC29101
DB11168	MTBLC136591
DB11168	MTBLC15908
DB11168	MTBLC29108
DB11168	MTBLC37655
DB11168	MTBLC49058
DB11168	MTBLC57561
DB11171	MTBLC15377
DB11171	MTBLC16189
DB11171	MTBLC16234
DB11171	MTBLC26836
DB11171	MTBLC29034
DB11171	MTBLC29374
DB11171	MTBLC29375
DB11171	MTBLC29412
DB11171	MTBLC33806
DB11171	MTBLC33811
DB11171	MTBLC33813
DB11171	MTBLC41981
DB11171	MTBLC45696
DB11175	MTBLC28747
DB11175	MTBLC29105
DB11175	MTBLC38184
DB11176	MTBLC138919
DB11176	MTBLC27547
DB11181	MTBLC91515
DB11181	MTBLC91858
DB11181	MTBLC94376
DB11183	MTBLC29101
DB11189	MTBLC132194
DB11189	MTBLC15428
DB11189	MTBLC32507
DB11189	MTBLC32508
DB11189	MTBLC57305
DB11191	MTBLC18408
DB11191	MTBLC2479
DB11191	MTBLC2480
DB11191	MTBLC2481
DB11191	MTBLC2482
DB11191	MTBLC58502
DB11191	MTBLC58503
DB11191	MTBLC60487
DB11192	MTBLC136591
DB11192	MTBLC15908
DB11192	MTBLC37655
DB11192	MTBLC49058
DB11192	MTBLC57561
DB11195	MTBLC15963
DB11195	MTBLC17151
DB11195	MTBLC18333
DB11195	MTBLC18403
DB11197	MTBLC132194
DB11197	MTBLC15356
DB11197	MTBLC15428
DB11197	MTBLC16375
DB11197	MTBLC17561
DB11197	MTBLC29033
DB11197	MTBLC32442
DB11197	MTBLC32443
DB11197	MTBLC32445
DB11197	MTBLC32449
DB11197	MTBLC32450
DB11197	MTBLC32451
DB11197	MTBLC32456
DB11197	MTBLC32457
DB11197	MTBLC32458
DB11197	MTBLC32507
DB11197	MTBLC32508
DB11197	MTBLC35235
DB11197	MTBLC35236
DB11197	MTBLC35237
DB11197	MTBLC57305
DB11200	MTBLC132194
DB11200	MTBLC15377
DB11200	MTBLC15428
DB11200	MTBLC16234
DB11200	MTBLC17883
DB11200	MTBLC17996
DB11200	MTBLC29374
DB11200	MTBLC29375
DB11200	MTBLC29412
DB11200	MTBLC32507
DB11200	MTBLC32508
DB11200	MTBLC33806
DB11200	MTBLC33811
DB11200	MTBLC33813
DB11200	MTBLC41981
DB11200	MTBLC57305
DB11205	MTBLC15377
DB11205	MTBLC16234
DB11205	MTBLC17883
DB11205	MTBLC17996
DB11205	MTBLC29374
DB11205	MTBLC29375
DB11205	MTBLC29412
DB11205	MTBLC33806
DB11205	MTBLC33811
DB11205	MTBLC33813
DB11205	MTBLC41981
DB11210	MTBLC132194
DB11210	MTBLC15428
DB11210	MTBLC29033
DB11210	MTBLC32507
DB11210	MTBLC32508
DB11210	MTBLC57305
DB11217	MTBLC18305
DB11220	MTBLC28243
DB11231	MTBLC15948
DB11233	MTBLC16947
DB11233	MTBLC30769
DB11233	MTBLC35802
DB11233	MTBLC35806
DB11233	MTBLC35809
DB11233	MTBLC35810
DB11239	MTBLC16189
DB11239	MTBLC26836
DB11239	MTBLC45696
DB11246	MTBLC12931
DB11246	MTBLC13115
DB11246	MTBLC16154
DB11246	MTBLC16534
DB11246	MTBLC17360
DB11246	MTBLC17767
DB11246	MTBLC17796
DB11246	MTBLC18391
DB11246	MTBLC21336
DB11246	MTBLC33076
DB11246	MTBLC33198
DB11246	MTBLC37425
DB11246	MTBLC46644
DB11246	MTBLC53071
DB11246	MTBLC87753
DB11248	MTBLC12931
DB11248	MTBLC13115
DB11248	MTBLC16154
DB11248	MTBLC16534
DB11248	MTBLC17360
DB11248	MTBLC17767
DB11248	MTBLC17796
DB11248	MTBLC18391
DB11248	MTBLC21336
DB11248	MTBLC29105
DB11248	MTBLC33076
DB11248	MTBLC33198
DB11248	MTBLC37425
DB11248	MTBLC46644
DB11248	MTBLC53071
DB11248	MTBLC87753
DB11250	MTBLC75550
DB11250	MTBLC75553
DB11250	MTBLC75555
DB11255	MTBLC28747
DB11255	MTBLC38184
DB11256	MTBLC15641
DB11256	MTBLC18608
DB11257	MTBLC17051
DB11257	MTBLC29228
DB11259	MTBLC4630
DB11263	MTBLC76155
DB11263	MTBLC8198
DB11264	MTBLC17270
DB11264	MTBLC29108
DB11264	MTBLC58083
DB11273	MTBLC59909
DB11274	MTBLC59919
DB11275	MTBLC135927
DB11275	MTBLC59925
DB11281	MTBLC17544
DB11281	MTBLC28976
DB11281	MTBLC41609
DB11283	MTBLC45240
DB11284	MTBLC138360
DB11284	MTBLC60723
DB11288	MTBLC15393
DB11288	MTBLC15394
DB11288	MTBLC28093
DB11290	MTBLC25629
DB11290	MTBLC28842
DB11296	MTBLC75430
DB11309	MTBLC16189
DB11309	MTBLC26836
DB11309	MTBLC45696
DB11324	MTBLC46936
DB11331	MTBLC34080
DB11331	MTBLC72841
DB11331	MTBLC73234
DB11331	MTBLC84472
DB11337	MTBLC16522
DB11337	MTBLC46570
DB11340	MTBLC64183
DB11344	MTBLC15402
DB11344	MTBLC15409
DB11344	MTBLC18451
DB11344	MTBLC25187
DB11344	MTBLC76306
DB11345	MTBLC15396
DB11345	MTBLC15397
DB11345	MTBLC36773
DB11348	MTBLC18367
DB11348	MTBLC26078
DB11348	MTBLC29108
DB11348	MTBLC39745
DB11348	MTBLC43474
DB11359	MTBLC28591
DB11417	MTBLC16240
DB11417	MTBLC29192
DB11442	MTBLC16869
DB11442	MTBLC57933
DB11447	MTBLC37931
DB11451	MTBLC27561
DB11457	MTBLC28201
DB11459	MTBLC91773
DB11460	MTBLC15440
DB11467	MTBLC29693
DB11475	MTBLC17658
DB11475	MTBLC77047
DB11476	MTBLC46416
DB11476	MTBLC9997
DB11490	MTBLC7458
DB11493	MTBLC18036
DB11493	MTBLC29101
DB11493	MTBLC39949
DB11493	MTBLC48313
DB11493	MTBLC48314
DB11493	MTBLC48315
DB11493	MTBLC48316
DB11496	MTBLC34292
DB11511	MTBLC4537
DB11520	MTBLC16976
DB11520	MTBLC57971
DB11525	MTBLC16134
DB11525	MTBLC28938
DB11562	MTBLC3092
DB11562	MTBLC68991
DB11573	MTBLC15377
DB11573	MTBLC16234
DB11573	MTBLC17883
DB11573	MTBLC17996
DB11573	MTBLC29374
DB11573	MTBLC29375
DB11573	MTBLC29412
DB11573	MTBLC33806
DB11573	MTBLC33811
DB11573	MTBLC33813
DB11573	MTBLC41981
DB11576	MTBLC18248
DB11576	MTBLC52623
DB11588	MTBLC17245
DB11590	MTBLC29101
DB11596	MTBLC15640
DB11596	MTBLC57457
DB11596	MTBLC63606
DB11596	MTBLC65340
DB11616	MTBLC32011
DB11616	MTBLC94770
DB11617	MTBLC31171
DB11617	MTBLC74353
DB11617	MTBLC74619
DB11617	MTBLC77980
DB11618	MTBLC135863
DB11641	MTBLC90241
DB11664	MTBLC139072
DB11664	MTBLC8614
DB11667	MTBLC145435
DB11672	MTBLC3962
DB11673	MTBLC131531
DB11673	MTBLC131532
DB11673	MTBLC131533
DB11673	MTBLC16410
DB11673	MTBLC57761
DB11695	MTBLC15727
DB11695	MTBLC57485
DB11695	MTBLC66874
DB11710	MTBLC16797
DB11735	MTBLC134625
DB11735	MTBLC17118
DB11735	MTBLC37617
DB11735	MTBLC37626
DB11735	MTBLC37675
DB11735	MTBLC37681
DB11735	MTBLC37695
DB11735	MTBLC37701
DB11735	MTBLC37746
DB11735	MTBLC40822
DB11735	MTBLC42758
DB11735	MTBLC68461
DB11735	MTBLC86058
DB11753	MTBLC29673
DB11753	MTBLC84571
DB11762	MTBLC48045
DB11780	MTBLC28411
DB11789	MTBLC52023
DB11789	MTBLC52030
DB11789	MTBLC58875
DB11789	MTBLC58876
DB11789	MTBLC72724
DB11815	MTBLC114953
DB11815	MTBLC28229
DB11815	MTBLC60257
DB11815	MTBLC67015
DB11842	MTBLC2719
DB11842	MTBLC58506
DB11846	MTBLC16737
DB11848	MTBLC15954
DB11848	MTBLC17733
DB11848	MTBLC17942
DB11848	MTBLC48042
DB11848	MTBLC57584
DB11848	MTBLC58255
DB11848	MTBLC58328
DB11858	MTBLC28666
DB11858	MTBLC63166
DB11859	MTBLC16229
DB11859	MTBLC1712
DB11859	MTBLC50169
DB11874	MTBLC79068
DB11876	MTBLC73788
DB11876	MTBLC74387
DB11924	MTBLC16566
DB11924	MTBLC57817
DB11933	MTBLC62881
DB11937	MTBLC18344
DB11937	MTBLC58454
DB11948	MTBLC10429
DB12029	MTBLC16112
DB12029	MTBLC16384
DB12029	MTBLC57644
DB12029	MTBLC57754
DB12029	MTBLC75489
DB12029	MTBLC95271
DB12039	MTBLC15600
DB12039	MTBLC33992
DB12039	MTBLC76125
DB12087	MTBLC18353
DB12093	MTBLC16563
DB12093	MTBLC91709
DB12110	MTBLC10588
DB12116	MTBLC4806
DB12126	MTBLC132988
DB12126	MTBLC3165
DB12131	MTBLC32297
DB12131	MTBLC91571
DB12131	MTBLC94487
DB12148	MTBLC78277
DB12153	MTBLC16436
DB12153	MTBLC49086
DB12153	MTBLC58779
DB12176	MTBLC76978
DB12179	MTBLC65004
DB12216	MTBLC18293
DB12232	MTBLC466659
DB12232	MTBLC76912
DB12235	MTBLC142773
DB12290	MTBLC8633
DB12308	MTBLC16229
DB12308	MTBLC1712
DB12308	MTBLC50169
DB12310	MTBLC16551
DB12326	MTBLC65415
DB12327	MTBLC67900
DB12406	MTBLC143527
DB12406	MTBLC143564
DB12406	MTBLC143565
DB12422	MTBLC47807
DB12422	MTBLC47808
DB12422	MTBLC47809
DB12425	MTBLC18258
DB12425	MTBLC533015
DB12425	MTBLC60308
DB12434	MTBLC145009
DB12434	MTBLC145030
DB12444	MTBLC17394
DB12444	MTBLC58128
DB12452	MTBLC16188
DB12458	MTBLC7035
DB12480	MTBLC3087
DB12519	MTBLC15611
DB12519	MTBLC46842
DB12519	MTBLC46915
DB12519	MTBLC57433
DB12529	MTBLC16301
DB12529	MTBLC25567
DB12582	MTBLC28821
DB12586	MTBLC1322
DB12618	MTBLC2781
DB12622	MTBLC6570
DB12628	MTBLC15354
DB12647	MTBLC27017
DB12650	MTBLC50217
DB12650	MTBLC50350
DB12650	MTBLC51099
DB12650	MTBLC9086
DB12665	MTBLC144437
DB12665	MTBLC67486
DB12665	MTBLC68352
DB12676	MTBLC12071
DB12676	MTBLC15636
DB12676	MTBLC1989
DB12676	MTBLC20502
DB12695	MTBLC351346
DB12697	MTBLC27812
DB12697	MTBLC53125
DB12697	MTBLC53126
DB12697	MTBLC53128
DB12697	MTBLC53129
DB12697	MTBLC53130
DB12697	MTBLC53131
DB12697	MTBLC53132
DB12697	MTBLC58531
DB12697	MTBLC9068
DB12727	MTBLC196991
DB12730	MTBLC67357
DB12751	MTBLC15588
DB12751	MTBLC15589
DB12751	MTBLC15595
DB12751	MTBLC30796
DB12751	MTBLC30797
DB12751	MTBLC6650
DB12754	MTBLC16382
DB12754	MTBLC43451
DB12771	MTBLC68889
DB12779	MTBLC17729
DB12779	MTBLC18418
DB12779	MTBLC27751
DB12779	MTBLC58253
DB12779	MTBLC58482
DB12802	MTBLC50305
DB12802	MTBLC75251
DB12816	MTBLC78884
DB12843	MTBLC59030
DB12856	MTBLC45171
DB12870	MTBLC94288
DB12881	MTBLC24814
DB12907	MTBLC134625
DB12907	MTBLC17118
DB12907	MTBLC37617
DB12907	MTBLC37626
DB12907	MTBLC37675
DB12907	MTBLC37681
DB12907	MTBLC37695
DB12907	MTBLC37701
DB12907	MTBLC37746
DB12907	MTBLC40822
DB12907	MTBLC42758
DB12907	MTBLC68461
DB12907	MTBLC86058
DB12942	MTBLC68428
DB12944	MTBLC16204
DB12961	MTBLC15647
DB12961	MTBLC53027
DB12961	MTBLC57461
DB12961	MTBLC72795
DB12965	MTBLC9141
DB12969	MTBLC15975
DB12969	MTBLC18173
DB12969	MTBLC18266
DB12969	MTBLC18427
DB12969	MTBLC28310
DB12969	MTBLC28548
DB12969	MTBLC37209
DB12970	MTBLC134625
DB12970	MTBLC17118
DB12970	MTBLC37617
DB12970	MTBLC37626
DB12970	MTBLC37675
DB12970	MTBLC37681
DB12970	MTBLC37695
DB12970	MTBLC37701
DB12970	MTBLC37746
DB12970	MTBLC40822
DB12970	MTBLC42758
DB12970	MTBLC68461
DB12970	MTBLC86058
DB12972	MTBLC16229
DB12972	MTBLC1712
DB12972	MTBLC50169
DB12996	MTBLC132853
DB13009	MTBLC3392
DB13038	MTBLC53753
DB13075	MTBLC44245
DB13089	MTBLC17573
DB13089	MTBLC30853
DB13092	MTBLC135772
DB13105	MTBLC136057
DB13105	MTBLC137038
DB13105	MTBLC81559
DB13105	MTBLC91000
DB13132	MTBLC223316
DB13142	MTBLC12931
DB13142	MTBLC13115
DB13142	MTBLC16154
DB13142	MTBLC16534
DB13142	MTBLC17360
DB13142	MTBLC17767
DB13142	MTBLC17796
DB13142	MTBLC18391
DB13142	MTBLC21336
DB13142	MTBLC29108
DB13142	MTBLC33076
DB13142	MTBLC33198
DB13142	MTBLC37425
DB13142	MTBLC46644
DB13142	MTBLC53071
DB13142	MTBLC76825
DB13142	MTBLC77021
DB13142	MTBLC87753
DB13145	MTBLC16134
DB13145	MTBLC28938
DB13146	MTBLC134703
DB13155	MTBLC4853
DB13156	MTBLC17596
DB13157	MTBLC29101
DB13163	MTBLC15377
DB13163	MTBLC16234
DB13163	MTBLC29374
DB13163	MTBLC29375
DB13163	MTBLC29412
DB13163	MTBLC33806
DB13163	MTBLC33811
DB13163	MTBLC33813
DB13163	MTBLC41981
DB13169	MTBLC7466
DB13171	MTBLC131342
DB13171	MTBLC75342
DB13171	MTBLC75757
DB13171	MTBLC75938
DB13178	MTBLC10642
DB13178	MTBLC17268
DB13178	MTBLC27987
DB13180	MTBLC12931
DB13180	MTBLC13115
DB13180	MTBLC16154
DB13180	MTBLC16534
DB13180	MTBLC17360
DB13180	MTBLC17767
DB13180	MTBLC17796
DB13180	MTBLC18391
DB13180	MTBLC21336
DB13180	MTBLC33076
DB13180	MTBLC33198
DB13180	MTBLC37425
DB13180	MTBLC46644
DB13180	MTBLC53071
DB13180	MTBLC87753
DB13182	MTBLC28197
DB13182	MTBLC77764
DB13191	MTBLC17287
DB13191	MTBLC58092
DB13207	MTBLC14321
DB13207	MTBLC15816
DB13207	MTBLC15966
DB13207	MTBLC16015
DB13207	MTBLC16467
DB13207	MTBLC18237
DB13207	MTBLC29016
DB13207	MTBLC29985
DB13207	MTBLC29986
DB13207	MTBLC29987
DB13207	MTBLC29988
DB13207	MTBLC29989
DB13207	MTBLC32681
DB13207	MTBLC32682
DB13207	MTBLC32683
DB13207	MTBLC32688
DB13207	MTBLC32689
DB13207	MTBLC32690
DB13207	MTBLC32695
DB13207	MTBLC32696
DB13207	MTBLC32697
DB13209	MTBLC15377
DB13209	MTBLC16234
DB13209	MTBLC29374
DB13209	MTBLC29375
DB13209	MTBLC29412
DB13209	MTBLC33806
DB13209	MTBLC33811
DB13209	MTBLC33813
DB13209	MTBLC41981
DB13210	MTBLC29101
DB13218	MTBLC17656
DB13218	MTBLC17756
DB13218	MTBLC25147
DB13218	MTBLC32382
DB13218	MTBLC32800
DB13218	MTBLC35825
DB13220	MTBLC17053
DB13220	MTBLC17364
DB13220	MTBLC22660
DB13220	MTBLC29033
DB13220	MTBLC29990
DB13220	MTBLC29991
DB13220	MTBLC29993
DB13220	MTBLC29994
DB13220	MTBLC29995
DB13220	MTBLC35391
DB13226	MTBLC17786
DB13226	MTBLC58270
DB13231	MTBLC16004
DB13231	MTBLC16651
DB13231	MTBLC24996
DB13231	MTBLC29108
DB13231	MTBLC42111
DB13231	MTBLC422
DB13231	MTBLC78320
DB13236	MTBLC15377
DB13236	MTBLC16234
DB13236	MTBLC29101
DB13236	MTBLC29374
DB13236	MTBLC29375
DB13236	MTBLC29412
DB13236	MTBLC33806
DB13236	MTBLC33811
DB13236	MTBLC33813
DB13236	MTBLC41981
DB13250	MTBLC17728
DB13250	MTBLC17883
DB13250	MTBLC17996
DB13250	MTBLC58252
DB13250	MTBLC67050
DB13257	MTBLC16189
DB13257	MTBLC26836
DB13257	MTBLC29033
DB13257	MTBLC45696
DB13261	MTBLC15377
DB13261	MTBLC16234
DB13261	MTBLC29374
DB13261	MTBLC29375
DB13261	MTBLC29412
DB13261	MTBLC33806
DB13261	MTBLC33811
DB13261	MTBLC33813
DB13261	MTBLC41981
DB13264	MTBLC75262
DB13264	MTBLC75267
DB13280	MTBLC13705
DB13280	MTBLC15344
DB13290	MTBLC17051
DB13290	MTBLC29228
DB13318	MTBLC4393
DB13322	MTBLC15377
DB13322	MTBLC16234
DB13322	MTBLC17544
DB13322	MTBLC28976
DB13322	MTBLC29374
DB13322	MTBLC29375
DB13322	MTBLC29412
DB13322	MTBLC33806
DB13322	MTBLC33811
DB13322	MTBLC33813
DB13322	MTBLC41609
DB13322	MTBLC41981
DB13323	MTBLC16602
DB13326	MTBLC17883
DB13326	MTBLC17996
DB13344	MTBLC16793
DB13344	MTBLC17883
DB13344	MTBLC17996
DB13344	MTBLC29337
DB13345	MTBLC59912
DB13345	MTBLC91714
DB13345	MTBLC91805
DB13366	MTBLC17883
DB13366	MTBLC17996
DB13374	MTBLC107202
DB13374	MTBLC70504
DB13374	MTBLC9985
DB13379	MTBLC17544
DB13379	MTBLC28976
DB13379	MTBLC29101
DB13379	MTBLC41609
DB13381	MTBLC29034
DB13381	MTBLC29101
DB13387	MTBLC15377
DB13387	MTBLC16234
DB13387	MTBLC17627
DB13387	MTBLC26355
DB13387	MTBLC29034
DB13387	MTBLC29374
DB13387	MTBLC29375
DB13387	MTBLC29412
DB13387	MTBLC33806
DB13387	MTBLC33811
DB13387	MTBLC33813
DB13387	MTBLC36144
DB13387	MTBLC36159
DB13387	MTBLC36161
DB13387	MTBLC41981
DB13387	MTBLC50385
DB13387	MTBLC55376
DB13387	MTBLC55377
DB13387	MTBLC60344
DB13391	MTBLC9955
DB13392	MTBLC15377
DB13392	MTBLC16234
DB13392	MTBLC29101
DB13392	MTBLC29374
DB13392	MTBLC29375
DB13392	MTBLC29412
DB13392	MTBLC33806
DB13392	MTBLC33811
DB13392	MTBLC33813
DB13392	MTBLC41981
DB13393	MTBLC124994
DB13393	MTBLC4781
DB13393	MTBLC91601
DB13393	MTBLC95359
DB13402	MTBLC28142
DB13402	MTBLC40410
DB13402	MTBLC61887
DB13404	MTBLC29101
DB13423	MTBLC15377
DB13423	MTBLC16234
DB13423	MTBLC29034
DB13423	MTBLC29374
DB13423	MTBLC29375
DB13423	MTBLC29412
DB13423	MTBLC33806
DB13423	MTBLC33811
DB13423	MTBLC33813
DB13423	MTBLC41981
DB13431	MTBLC32058
DB13454	MTBLC135797
DB13458	MTBLC135449
DB13473	MTBLC15138
DB13483	MTBLC71157
DB13495	MTBLC27827
DB13519	MTBLC16995
DB13519	MTBLC30623
DB13519	MTBLC46904
DB13520	MTBLC64216
DB13529	MTBLC71157
DB13555	MTBLC135560
DB13568	MTBLC28123
DB13569	MTBLC17883
DB13569	MTBLC17996
DB13569	MTBLC29033
DB13575	MTBLC125518
DB13576	MTBLC15940
DB13576	MTBLC32544
DB13582	MTBLC16947
DB13582	MTBLC29034
DB13582	MTBLC30769
DB13582	MTBLC35802
DB13582	MTBLC35806
DB13582	MTBLC35809
DB13582	MTBLC35810
DB13590	MTBLC29108
DB13595	MTBLC15377
DB13595	MTBLC16234
DB13595	MTBLC29374
DB13595	MTBLC29375
DB13595	MTBLC29412
DB13595	MTBLC33806
DB13595	MTBLC33811
DB13595	MTBLC33813
DB13595	MTBLC41981
DB13603	MTBLC32079
DB13612	MTBLC16199
DB13612	MTBLC29108
DB13612	MTBLC32285
DB13612	MTBLC48376
DB13615	MTBLC15377
DB13615	MTBLC16234
DB13615	MTBLC29101
DB13615	MTBLC29374
DB13615	MTBLC29375
DB13615	MTBLC29412
DB13615	MTBLC33806
DB13615	MTBLC33811
DB13615	MTBLC33813
DB13615	MTBLC41981
DB13620	MTBLC12931
DB13620	MTBLC13115
DB13620	MTBLC16154
DB13620	MTBLC16534
DB13620	MTBLC17360
DB13620	MTBLC17767
DB13620	MTBLC17796
DB13620	MTBLC18391
DB13620	MTBLC21336
DB13620	MTBLC29103
DB13620	MTBLC33076
DB13620	MTBLC33198
DB13620	MTBLC37425
DB13620	MTBLC46644
DB13620	MTBLC53071
DB13620	MTBLC87753
DB13626	MTBLC132194
DB13626	MTBLC15377
DB13626	MTBLC15428
DB13626	MTBLC16234
DB13626	MTBLC29374
DB13626	MTBLC29375
DB13626	MTBLC29412
DB13626	MTBLC32507
DB13626	MTBLC32508
DB13626	MTBLC33806
DB13626	MTBLC33811
DB13626	MTBLC33813
DB13626	MTBLC41981
DB13626	MTBLC57305
DB13628	MTBLC31575
DB13631	MTBLC135848
DB13639	MTBLC15671
DB13639	MTBLC15672
DB13639	MTBLC15673
DB13639	MTBLC15674
DB13639	MTBLC29033
DB13639	MTBLC30924
DB13639	MTBLC30927
DB13639	MTBLC30928
DB13639	MTBLC30929
DB13639	MTBLC35398
DB13639	MTBLC35399
DB13639	MTBLC35400
DB13639	MTBLC48929
DB13639	MTBLC48930
DB13639	MTBLC48931
DB13648	MTBLC55313
DB13650	MTBLC12931
DB13650	MTBLC13115
DB13650	MTBLC15377
DB13650	MTBLC16154
DB13650	MTBLC16234
DB13650	MTBLC16534
DB13650	MTBLC17360
DB13650	MTBLC17767
DB13650	MTBLC17796
DB13650	MTBLC18391
DB13650	MTBLC21336
DB13650	MTBLC29374
DB13650	MTBLC29375
DB13650	MTBLC29412
DB13650	MTBLC33076
DB13650	MTBLC33198
DB13650	MTBLC33806
DB13650	MTBLC33811
DB13650	MTBLC33813
DB13650	MTBLC37425
DB13650	MTBLC41981
DB13650	MTBLC46644
DB13650	MTBLC53071
DB13650	MTBLC87753
DB13651	MTBLC135646
DB13654	MTBLC15377
DB13654	MTBLC16234
DB13654	MTBLC29374
DB13654	MTBLC29375
DB13654	MTBLC29412
DB13654	MTBLC33806
DB13654	MTBLC33811
DB13654	MTBLC33813
DB13654	MTBLC41981
DB13666	MTBLC16382
DB13666	MTBLC43451
DB13698	MTBLC17544
DB13698	MTBLC28976
DB13698	MTBLC29033
DB13698	MTBLC41609
DB13702	MTBLC16382
DB13702	MTBLC43451
DB13705	MTBLC17883
DB13705	MTBLC17996
DB13706	MTBLC29101
DB13707	MTBLC15671
DB13707	MTBLC15672
DB13707	MTBLC15673
DB13707	MTBLC15674
DB13707	MTBLC29101
DB13707	MTBLC30924
DB13707	MTBLC30927
DB13707	MTBLC30928
DB13707	MTBLC30929
DB13707	MTBLC35398
DB13707	MTBLC35399
DB13707	MTBLC35400
DB13707	MTBLC48929
DB13707	MTBLC48930
DB13707	MTBLC48931
DB13716	MTBLC34687
DB13718	MTBLC135994
DB13718	MTBLC5792
DB13718	MTBLC91876
DB13732	MTBLC15377
DB13732	MTBLC16234
DB13732	MTBLC29374
DB13732	MTBLC29375
DB13732	MTBLC29412
DB13732	MTBLC33806
DB13732	MTBLC33811
DB13732	MTBLC33813
DB13732	MTBLC41981
DB13743	MTBLC15377
DB13743	MTBLC16094
DB13743	MTBLC16234
DB13743	MTBLC29101
DB13743	MTBLC29279
DB13743	MTBLC29374
DB13743	MTBLC29375
DB13743	MTBLC29412
DB13743	MTBLC33539
DB13743	MTBLC33542
DB13743	MTBLC33806
DB13743	MTBLC33811
DB13743	MTBLC33813
DB13743	MTBLC41981
DB13743	MTBLC5587
DB13745	MTBLC15858
DB13745	MTBLC47266
DB13748	MTBLC15816
DB13748	MTBLC16467
DB13748	MTBLC29016
DB13748	MTBLC32681
DB13748	MTBLC32682
DB13748	MTBLC32683
DB13748	MTBLC32688
DB13748	MTBLC32689
DB13748	MTBLC32690
DB13748	MTBLC32695
DB13748	MTBLC32696
DB13748	MTBLC32697
DB13749	MTBLC12931
