drugbank_id	nikkaji_id
DB00270	J356.392H
DB00270	J356.393F
DB00270	J367.708G
DB00271	J1.589.720A
DB00271	J21.202D
DB00271	J21.596A
DB00271	J22.206B
DB00271	J5.294I
DB00272	J5.041E
DB00273	J345.989F
DB00274	J14.542D
DB00274	J26.440G
DB00274	J26.441E
DB00274	J67.779E
DB00275	J715.876I
DB00276	J1.056A
DB00276	J677.664G
DB00277	J1.330.907H
DB00277	J2.333G
DB00277	J3.209.732D
DB00278	J1.577.666H
DB00278	J1.577.669B
DB00278	J22.668H
DB00278	J69.894F
DB00278	J849.970E
DB00278	J849.971C
DB00278	J849.975F
DB00279	J1.372B
DB00279	J1.682.490I
DB00279	J14.681A
DB00279	J16.720G
DB00279	J2.088.557B
DB00279	J239.592D
DB00279	J8.056J
DB00279	J85.948F
DB00280	J3.408H
DB00280	J413.004I
DB00280	J413.005G
DB00281	J1.443.063F
DB00281	J2.339.308E
DB00281	J5.631F
DB00282	J2.128.912D
DB00282	J221.669H
DB00282	J248.081F
DB00282	J710.127I
DB00283	J2.844.711F
DB00283	J25.983G
DB00283	J9.658J
DB00285	J347.732K
DB00285	J721.782J
DB00285	J721.783H
DB00287	J1.152.432J
DB00287	J1.828.725K
DB00288	J3.189E
DB00289	J471.927A
DB00289	J525.770K
DB00289	J525.771I
DB00290	J25.633A
DB00290	J359.111E
DB00291	J1.521K
DB00291	J65.862F
DB00292	J17.549H
DB00292	J331.127I
DB00292	J954.092J
DB00293	J2.026.718F
DB00293	J409.820J
DB00294	J76.212A
DB00296	J1.949.165J
DB00296	J2.252.666I
DB00296	J33.095G
DB00296	J824.305K
DB00296	J984.845B
DB00297	J153.468H
DB00297	J153.469F
DB00297	J2.252.667G
DB00297	J3.399.555E
DB00297	J7.351B
DB00298	J111.116G
DB00299	J228.035C
DB00300	J1.164.325F
DB00300	J898.676B
DB00301	J53.498F
DB00301	J60.870J
DB00301	J8.825K
DB00302	J1.237.845I
DB00302	J2.016.341K
DB00302	J3.594.636E
DB00302	J3.664A
DB00302	J52.955I
DB00302	J52.956G
DB00302	J52.957E
DB00303	J2.766.498I
DB00303	J863.634F
DB00304	J12.635G
DB00305	J305.937E
DB00305	J544.404G
DB00305	J551.554H
DB00305	J64.512E
DB00305	J9.261D
DB00306	J47.150J
DB00307	J612.549B
DB00308	J362.100F
DB00308	J436.919J
DB00308	J436.920C
DB00309	J24.547J
DB00310	J1.476A
DB00310	J785.613J
DB00310	J785.614H
DB00311	J5.754A
DB00312	J4.552G
DB00312	J51.935I
DB00312	J52.824B
DB00313	J4.972G
DB00314	J67.499K
DB00314	J67.500H
DB00316	J1.870.716K
DB00316	J3.485.781D
DB00316	J4.025H
DB00317	J1.437.124I
DB00317	J2.101.174F
DB00317	J2.658.136B
DB00319	J18.442J
DB00319	J18.443H
DB00319	J27.883A
DB00319	J430.581G
DB00320	J6.263D
DB00321	J2.982.021J
DB00321	J4.103C
DB00322	J1.572.019K
DB00322	J4.488A
DB00322	J816.062G
DB00324	J2.041I
DB00324	J21.279B
DB00325	J2.229.203J
DB00325	J597.077F
DB00327	J1.708.215I
DB00327	J3.452.816K
DB00327	J3.588.696F
DB00327	J5.904H
DB00328	J1.368D
DB00330	J291.245G
DB00330	J362.703I
DB00330	J362.704G
DB00330	J5.261B
DB00331	J3.399.553I
DB00331	J9.463C
DB00332	J245.594C
DB00332	J281.651B
DB00332	J293.340C
DB00332	J293.341A
DB00332	J294.567C
DB00332	J294.568A
DB00332	J389.214J
DB00332	J389.215H
DB00332	J389.227A
DB00332	J435.002B
DB00332	J435.003K
DB00332	J981.308J
DB00333	J2.289.013A
DB00333	J4.190D
DB00333	J56.318H
DB00333	J56.319F
DB00334	J2.080.989B
DB00334	J489.991A
DB00335	J264.928D
DB00335	J264.929B
DB00335	J3.170D
DB00337	J1.625.653F
DB00339	J3.990J
DB00340	J8.790D
DB00341	J1.370.778B
DB00341	J1.370.779K
DB00341	J2.092.156K
DB00341	J23.322F
DB00342	J434.878H
DB00342	J434.879F
DB00342	J9.749G
DB00343	J16.566B
DB00343	J221.636A
DB00343	J277.769J
DB00343	J408.861A
DB00343	J408.862J
DB00344	J3.344.722A
DB00344	J5.739H
DB00345	J38.133K
DB00345	J4.696E
DB00346	J34.501F
DB00347	J2.519D
DB00349	J11.411A
DB00351	J6.777F
DB00352	J21.274A
DB00353	J239.163E
DB00353	J5.132B
DB00354	J4.623J
DB00355	J117.700A
DB00355	J20.598B
DB00355	J306.676B
DB00355	J306.677K
DB00355	J346.215C
DB00355	J453.024A
DB00356	J3.950K
DB00357	J231.950K
DB00357	J231.951I
DB00357	J5.378C
DB00358	J1.001.922B
DB00358	J1.001.923K
DB00358	J238.631C
DB00358	J238.632A
DB00358	J320.015I
DB00358	J535.494C
DB00358	J535.495A
DB00359	J1.418D
DB00360	J1.102.388F
DB00360	J1.542.080D
DB00360	J2.082.332A
DB00360	J2.132.986J
DB00360	J2.332.665E
DB00360	J247.815C
DB00360	J442.515D
DB00360	J442.516B
DB00360	J463.663E
DB00360	J640.405G
DB00360	J734.144J
DB00360	J967.601E
DB00361	J328.171J
DB00361	J441.129C
DB00362	J691.793C
DB00363	J2.306.480D
DB00363	J8.061F
DB00364	J1.922.033H
DB00364	J135.235K
DB00364	J135.236I
DB00364	J135.237G
DB00364	J2.261.720F
DB00364	J2.450.608H
DB00364	J209.359F
DB00364	J298.851H
DB00364	J298.852F
DB00364	J43.587B
DB00364	J447.819C
DB00364	J561.872J
DB00364	J605.528A
DB00364	J643.936E
DB00364	J643.937C
DB00364	J937.246F
DB00364	J95.184F
DB00365	J384.494C
DB00365	J547.686K
DB00365	J547.687I
DB00366	J5.925K
DB00366	J964.189K
DB00366	J964.190D
DB00367	J1.024.001H
DB00367	J365.208D
DB00367	J447.799E
DB00367	J7.097A
DB00367	J76.208C
DB00368	J10.712C
DB00368	J28.478E
DB00368	J3.615.923E
DB00368	J9.223A
DB00369	J1.906.404B
DB00369	J407.193J
DB00369	J413.089H
DB00369	J563.666C
DB00370	J2.602.063H
DB00370	J22.953I
DB00370	J279.597C
DB00370	J279.610D
DB00371	J4.475J
DB00372	J3.667F
DB00373	J10.426D
DB00373	J24.629H
DB00373	J249.057I
DB00373	J286.503C
DB00373	J365.266A
DB00373	J968.581B
DB00373	J968.583I
DB00374	J1.971.572H
DB00374	J430.982K
DB00376	J19.358E
DB00376	J292.642C
DB00376	J473.369J
DB00376	J5.826B
DB00377	J632.622F
DB00377	J632.623D
DB00377	J632.624B
DB00377	J632.625K
DB00378	J28.121B
DB00378	J3.272G
DB00378	J52.262G
DB00379	J19.958C
DB00379	J239.716A
DB00379	J239.717J
DB00380	J11.256I
DB00380	J22.227E
DB00380	J441.622H
DB00381	J2.329.581D
DB00381	J33.383B
DB00381	J512.131K
DB00381	J552.119J
DB00382	J5.670G
DB00383	J5.375I
DB00384	J2.040K
DB00385	J86.660A
DB00387	J4.199H
DB00387	J924.533B
DB00387	J924.534K
DB00388	J28.485H
DB00388	J56.758B
DB00388	J8.601K
DB00389	J11.419G
DB00390	J4.082G
DB00391	J274.765K
DB00391	J3.446K
DB00391	J60.441K
DB00392	J2.060E
DB00394	J7.992H
DB00395	J1.480J
DB00396	J1.211.664K
DB00396	J1.415.151F
DB00396	J121.798D
DB00396	J121.799B
DB00396	J128.015E
DB00396	J143.110B
DB00396	J148.903H
DB00396	J148.904F
DB00396	J2.329I
DB00396	J2.473.268A
DB00397	J1.865.040A
DB00397	J136.573H
DB00397	J22.046I
DB00397	J260.486H
DB00397	J3.081.488F
DB00397	J81.939E
DB00397	J9.386F
DB00398	J1.961.269D
DB00398	J3.011.285G
DB00399	J556.181G
DB00400	J327.132C
DB00400	J328.029B
DB00400	J4.418K
DB00400	J563.266H
DB00402	J16.885H
DB00402	J573.433I
DB00402	J573.434G
DB00403	J3.143G
DB00404	J9.279G
DB00405	J4.936K
DB00405	J5.569G
DB00405	J554.571D
DB00406	J1.850C
DB00406	J3.581.990H
DB00406	J301.872E
DB00408	J22.645I
DB00409	J138.394I
DB00409	J383.901J
DB00409	J386.197J
DB00410	J15.623J
DB00410	J2.210.746A
DB00410	J2.210.747J
DB00410	J548.246A
DB00411	J2.049D
DB00412	J1.242.355A
DB00412	J2.811.565B
DB00412	J620.770G
DB00412	J621.160G
DB00413	J2.994.449K
DB00413	J419.937E
DB00413	J612.494A
DB00414	J3.355C
DB00415	J1.103.706B
DB00415	J1.121.457F
DB00415	J2.270.897J
DB00415	J228.916D
DB00415	J260.271G
DB00415	J281.525G
DB00415	J3.359.165I
DB00415	J32.147H
DB00415	J32.148F
DB00415	J4.515B
DB00415	J4.868B
DB00416	J1.900.581J
DB00416	J209.354E
DB00416	J95.185D
DB00416	J95.231A
DB00416	J96.562F
DB00417	J193.652B
DB00417	J221.262E
DB00417	J25.704D
DB00417	J25.706K
DB00417	J25.710I
DB00417	J396.243A
DB00417	J5.580H
DB00417	J899.920A
DB00417	J899.921J
DB00417	J9.743H
DB00418	J136.605J
DB00418	J4.551I
DB00418	J5.656A
DB00418	J51.933B
DB00418	J52.822F
DB00418	J93.448H
DB00418	J93.449F
DB00419	J1.274.318A
DB00419	J2.379.679A
DB00419	J2.512.362J
DB00419	J258.518I
DB00419	J3.303.371K
DB00420	J2.805C
DB00420	J3.418.666I
DB00421	J1.023.861G
DB00421	J1.584.399C
DB00421	J4.474A
DB00421	J952.978K
DB00422	J1.008.047I
DB00422	J1.008.048G
DB00422	J1.008.049E
DB00422	J1.289.401E
DB00422	J1.289.402C
DB00422	J1.807.255F
DB00422	J1.807.256D
DB00422	J343.157F
DB00422	J343.158D
DB00422	J5.133K
DB00422	J692.186H
DB00422	J924.090J
DB00423	J2.065F
DB00423	J521.872A
DB00423	J521.873J
DB00425	J33.161I
DB00426	J435.369B
DB00427	J2.087.398A
DB00427	J514.279B
DB00427	J6.005D
DB00428	J1.586.028F
DB00428	J2.751K
DB00428	J412.992J
DB00428	J412.994F
DB00429	J1.072.106G
DB00429	J17.442D
DB00429	J2.660.160F
DB00429	J4.214E
DB00429	J588.049A
DB00430	J23.602K
DB00430	J32.869C
DB00431	J1.050.833I
DB00431	J1.343.781E
DB00431	J1.785.942K
DB00431	J2.080.692C
DB00431	J5.144F
DB00431	J5.145D
DB00431	J5.146B
DB00431	J5.147K
DB00431	J5.148I
DB00431	J5.149G
DB00431	J5.150K
DB00431	J61.640K
DB00431	J704.767C
DB00432	J2.814B
DB00433	J1.386B
DB00434	J5.419D
DB00435	J1.313.254B
DB00435	J415.432K
DB00436	J1.428A
DB00437	J2.034F
DB00437	J2.381.146D
DB00437	J2.599.785I
DB00437	J29.689I
DB00438	J1.103.931F
DB00438	J1.103.934K
DB00438	J117.701J
DB00438	J2.807.993A
DB00439	J1.064.710J
DB00439	J1.250.923E
DB00439	J712.494E
DB00439	J934.489F
DB00440	J9.454D
DB00441	J2.538.485G
DB00441	J3.629.991F
DB00441	J357.909C
DB00441	J893.814H
DB00441	J893.815F
DB00442	J1.361.786D
DB00442	J846.317D
DB00443	J1.356K
DB00443	J2.038I
DB00444	J1.351.280I
DB00444	J4.519E
DB00444	J445.083C
DB00444	J59.196C
DB00444	J986.584E
DB00445	J1.111.282J
DB00445	J3.320.721B
DB00445	J3.792C
DB00445	J81.933F
DB00447	J324.345A
DB00447	J362.169C
DB00447	J477.497C
DB00447	J944.954J
DB00448	J126.212B
DB00449	J2.819.745D
DB00449	J238.289J
DB00449	J238.290C
DB00450	J26.622A
DB00451	J16.713D
DB00451	J184.408C
DB00451	J2.088.556D
DB00451	J4.118A
DB00451	J4.119J
DB00451	J5.474G
DB00451	J61.561G
DB00451	J9.820E
DB00452	J4.457A
DB00452	J4.458J
DB00453	J7.301F
DB00454	J4.578K
DB00455	J1.505.146I
DB00455	J23.749C
DB00456	J3.273E
DB00456	J66.407C
DB00457	J10.000E
DB00458	J3.344.721C
DB00458	J3.665.476G
DB00458	J8.587A
DB00459	J23.289K
DB00459	J261.795A
DB00460	J1.680.726E
DB00460	J1.680.728A
DB00460	J396.344F
DB00461	J16.442I
DB00462	J134.044A
DB00462	J209.375H
DB00462	J3.561.214I
DB00462	J391.612J
DB00462	J95.186B
DB00462	J95.233H
DB00463	J1.357I
DB00464	J1.085.483K
DB00464	J184.420B
DB00465	J1.487.487I
DB00465	J269.530H
DB00465	J269.531F
DB00466	J10.347K
DB00466	J395.865E
DB00466	J397.430H
DB00466	J55.717J
DB00467	J1.241.305J
DB00467	J20.568K
DB00468	J1.014.792A
DB00468	J1.056.302J
DB00468	J1.422.879I
DB00468	J1.422.880B
DB00468	J1.476.727D
DB00468	J1.615.780E
DB00468	J1.722.001B
DB00468	J1.722.002K
DB00468	J1.834.484J
DB00468	J2.412.872E
DB00468	J2.412.874A
DB00468	J2.576.339D
DB00468	J2.818.812I
DB00468	J3.029.720B
DB00468	J3.440.049K
DB00468	J3.440.050D
DB00468	J3.501.441A
DB00468	J4.570E
DB00468	J5.555G
DB00468	J6.544G
DB00468	J6.545E
DB00468	J654.524F
DB00468	J903.651B
DB00469	J18.532I
DB00470	J1.187.712E
DB00470	J2.196.428J
DB00470	J2.207.699J
DB00470	J280.524C
DB00470	J3.372.661I
DB00470	J443.411K
DB00470	J882F
DB00471	J2.625.694A
DB00471	J3.482.618H
DB00471	J647.557D
DB00471	J870.100H
DB00471	J978.291E
DB00472	J1.812.200F
DB00472	J2.267.730F
DB00472	J2.267.731D
DB00472	J238.666F
DB00472	J238.667D
DB00472	J292.434J
DB00472	J3.531.427J
DB00473	J38.383J
DB00474	J10.986J
DB00474	J2.009.815E
DB00474	J2.009.816C
DB00474	J2.009.817A
DB00474	J2.009.818J
DB00474	J93.454B
DB00475	J2.332I
DB00477	J2.108.685A
DB00477	J2.794D
DB00477	J3.496.811J
DB00478	J3.368.027I
DB00478	J3.627.100K
DB00478	J3.627.102G
DB00478	J8.105A
DB00479	J19.345C
DB00479	J2.479.485G
DB00479	J27.405D
DB00479	J3.600.799K
DB00480	J1.121.689G
DB00480	J3.499.083B
DB00480	J3.499.084K
DB00481	J22.982B
DB00482	J3.352.788H
DB00482	J3.352.789F
DB00482	J833.239H
DB00483	J1.900.581J
DB00483	J209.354E
DB00483	J221.279J
DB00483	J95.185D
DB00483	J95.231A
DB00484	J23.694B
DB00484	J246.389J
DB00485	J193.792H
DB00485	J24.410D
DB00485	J3.048A
DB00486	J292.436F
DB00486	J292.437D
DB00486	J3.021.138C
DB00486	J335.977H
DB00486	J335.978F
DB00487	J283.181C
DB00488	J7.067J
DB00489	J10.583J
DB00489	J342.910E
DB00489	J342.911C
DB00490	J1.194.036F
DB00490	J19.752A
DB00491	J22.799D
DB00491	J3.085.855G
DB00491	J3.085.856E
DB00491	J3.303.372I
DB00491	J3.656.481D
DB00492	J2.197.863I
DB00492	J2.197.869H
DB00492	J261.844C
DB00492	J351.178B
DB00493	J1.340.155A
DB00493	J1.582.245G
DB00493	J18.743G
DB00493	J19.801C
DB00493	J26.400H
DB00493	J271.514G
DB00493	J594.221G
DB00495	J20.566D
DB00495	J385.431K
DB00495	J385.432I
DB00495	J385.433G
DB00495	J397.013B
DB00495	J397.014K
DB00495	J397.015I
DB00495	J397.016G
DB00496	J615.836F
DB00498	J166.097G
DB00498	J984.280B
DB00498	J984.281K
DB00498	J984.282I
DB00498	J984.288H
DB00500	J19.686J
DB00500	J20.519B
DB00501	J1.241.230D
DB00501	J1.269.135A
DB00501	J3.190I
DB00502	J1.365J
DB00502	J2.160.820C
DB00503	J3.400.977E
DB00503	J659.314C
DB00504	J126.214I
DB00504	J5.863G
DB00505	J4.804F
DB00508	J2.957B
DB00509	J16.713D
DB00509	J184.408C
DB00509	J2.088.556D
DB00509	J4.118A
DB00509	J4.119J
DB00509	J5.474G
DB00509	J61.561G
DB00509	J9.820E
DB00511	J217.225I
DB00512	J2.289.423D
DB00512	J34.275K
DB00513	J1.398F
DB00513	J1.729.511J
DB00513	J2.609.036I
DB00513	J21.906A
DB00513	J250.510J
DB00513	J437.063E
DB00514	J1.708.651K
DB00514	J23.972K
DB00514	J23.973I
DB00514	J3.344.720E
DB00514	J9.355F
DB00514	J9.356D
DB00515	J1.382.901B
DB00515	J2.526.466E
DB00515	J202.845J
DB00515	J231.669B
DB00515	J298.931J
DB00515	J298.932H
DB00515	J3.376.707B
DB00515	J3.745A
DB00515	J3.748F
DB00515	J453.192B
DB00515	J95.232J
DB00515	J96.058F
DB00517	J209.375H
DB00517	J231.661G
DB00517	J95.186B
DB00517	J95.233H
DB00518	J11.391C
DB00519	J23.750G
DB00519	J33.158I
DB00519	J33.885K
DB00520	J3.260.940F
DB00521	J13.087G
DB00521	J389.342A
DB00521	J534.349F
DB00522	J26.917D
DB00522	J278.264B
DB00522	J3.184D
DB00523	J1.313.469C
DB00523	J1.313.475H
DB00523	J1.518K
DB00523	J1.900.580A
DB00523	J2.208.594H
DB00523	J2.378.058E
DB00523	J48.387G
DB00523	J494.243D
DB00523	J528.606I
DB00523	J623.910B
DB00523	J627.166I
DB00523	J646.036D
DB00523	J646.037B
DB00523	J646.038K
DB00523	J646.039I
DB00523	J646.157C
DB00523	J646.158A
DB00523	J690.379G
DB00523	J8.772F
DB00523	J970.183D
DB00524	J3.450I
DB00525	J4.423G
DB00526	J1.334.767K
DB00526	J1.732.657K
DB00526	J1.732.659G
DB00526	J2.177.433B
DB00526	J2.177.434K
DB00526	J2.296.798C
DB00526	J2.373.955K
DB00526	J2.404.443B
DB00526	J2.404.444K
DB00526	J2.574.474H
DB00526	J2.954H
DB00526	J2.960.523H
DB00526	J215.990B
DB00526	J253.124K
DB00526	J254.806B
DB00526	J298.679E
DB00526	J3.349.091G
DB00526	J6.937J
DB00526	J80.111I
DB00526	J82.963C
DB00527	J3.887C
DB00529	J1.600.351D
DB00529	J1.600.352B
DB00529	J11.016G
DB00530	J910.423B
DB00531	J2.266.230I
DB00531	J2.793F
DB00531	J3.202F
DB00531	J3.385.421H
DB00531	J441.625B
DB00531	J65.701H
DB00531	J65.702F
DB00531	J65.703D
DB00532	J4.097E
DB00532	J420.772F
DB00532	J428.022I
DB00532	J66.257G
DB00533	J1.041.252H
DB00533	J2.150.062C
DB00534	J10.466C
DB00534	J202.845J
DB00534	J298.931J
DB00534	J298.932H
DB00534	J3.376.707B
DB00534	J3.745A
DB00534	J4.821F
DB00534	J9.544C
DB00534	J95.232J
DB00535	J227.563E
DB00535	J752.454D
DB00535	J752.455B
DB00536	J1.208.751I
DB00536	J1.728.403G
DB00536	J2.462G
DB00536	J209.461D
DB00536	J3.525.475G
DB00537	J21.732H
DB00538	J596.938G
DB00539	J3.174.415F
DB00539	J33.157K
DB00539	J745.747B
DB00540	J5.253A
DB00541	J10.132J
DB00542	J1.857.879D
DB00542	J22.179A
DB00542	J346.766J
DB00542	J346.767H
DB00542	J346.768F
DB00543	J3.129A
DB00544	J2.145.032D
DB00544	J2.557.237H
DB00544	J2.685.944A
DB00544	J4.489J
DB00545	J10.938J
DB00546	J19.718A
DB00547	J83.644C
DB00548	J10.058G
DB00548	J367.328F
DB00549	J322.324H
DB00550	J1.363C
DB00551	J23.285H
DB00551	J34.388I
DB00552	J10.843J
DB00553	J2.983A
DB00553	J346.052E
DB00554	J3.498C
DB00555	J25.814H
DB00556	J353K
DB00557	J3.571.387E
DB00557	J3.571.388C
DB00557	J4.860G
DB00558	J1.227.698B
DB00558	J1.250.322I
DB00558	J536.103F
DB00558	J621.505J
DB00558	J680.760G
DB00558	J911.640K
DB00559	J594.472D
DB00560	J1.112.522K
DB00560	J2.394.555J
DB00561	J5.501H
DB00562	J5.235C
DB00563	J122.424G
DB00563	J2.334E
DB00564	J367.426F
DB00564	J8.590A
DB00565	J292.641E
DB00565	J690.205G
DB00566	J193.712J
DB00566	J199.802A
DB00566	J2.206.384G
DB00566	J2.206.387A
DB00566	J2.206.422C
DB00566	J2.206.424J
DB00566	J586.782G
DB00566	J586.783E
DB00566	J66.342E
DB00566	J7.674K
DB00567	J1.067.750E
DB00567	J161.386C
DB00567	J26.422I
DB00567	J269.467K
DB00567	J3.133J
DB00567	J319.864B
DB00568	J2.572K
DB00568	J39.649D
DB00569	J1.436.357B
DB00569	J1.878.674E
DB00569	J1.878.798I
DB00569	J862.320A
DB00570	J1.028.911D
DB00570	J1.028.912B
DB00570	J1.596.263A
DB00570	J10.131A
DB00570	J2.532.209F
DB00570	J2.533.893F
DB00570	J2.533.909F
DB00570	J3.054.674A
DB00570	J370.581A
DB00570	J370.582J
DB00571	J1.086.188H
DB00571	J1.086.189F
DB00571	J1.086.190J
DB00571	J1.086.191H
DB00571	J1.086.192F
DB00571	J2.249.426K
DB00571	J2.249.427I
DB00571	J224.993F
DB00571	J6.653B
DB00571	J8.801C
DB00572	J1.385.555B
DB00572	J1.566.306E
DB00572	J2.123.381A
DB00572	J23.935F
DB00572	J721.767F
DB00572	J82.086E
DB00572	J9.268A
DB00573	J133.197C
DB00573	J245.600A
DB00573	J245.601J
DB00573	J259.446C
DB00573	J259.447A
DB00573	J286.928D
DB00573	J528.570D
DB00573	J528.571B
DB00573	J612.926I
DB00573	J612.927G
DB00574	J13.711A
DB00574	J5.760F
DB00574	J50.055K
DB00575	J2.076.681F
DB00575	J246.391A
DB00575	J9.618K
DB00576	J4.419I
DB00577	J480.130J
DB00577	J480.131H
DB00577	J480.132F
DB00578	J3.066J
DB00578	J430.578G
DB00578	J574.458J
DB00578	J574.459H
DB00578	J60.872F
DB00578	J9.083B
DB00578	J9.630J
DB00579	J11.418I
DB00580	J1.302.764A
DB00581	J3.082.222F
DB00581	J3.309.986J
DB00581	J3.339.896D
DB00581	J3.412F
DB00581	J86.091C
DB00581	J870.315I
DB00582	J709.476K
DB00583	J1.347.334J
DB00583	J2.054.840A
DB00583	J221.274I
DB00583	J239.763C
DB00583	J358.851C
DB00583	J9.362I
DB00583	J94.155G
DB00583	J942.020G
DB00583	J952.285I
DB00584	J240.110J
DB00584	J245.593E
DB00584	J400.956H
DB00586	J1.539.129D
DB00586	J3.245.297C
DB00586	J8.557J
DB00587	J380.210H
DB00587	J563.827E
DB00588	J457.058H
DB00588	J707.429H
DB00589	J10.957F
DB00589	J2.151.528K
DB00589	J2.649.329C
DB00589	J858.516D
DB00590	J21.371C
DB00590	J3.544.770I
DB00590	J3.544.771G
DB00591	J1.414A
DB00592	J1.981J
DB00592	J239.678E
DB00592	J293.194J
DB00593	J1.477J
DB00593	J933.921C
DB00593	J933.922A
DB00594	J9.514A
DB00595	J28.131J
DB00595	J3.847D
DB00595	J735.319G
DB00595	J806.570E
DB00596	J3.370.744D
DB00597	J2.731.177F
DB00597	J611.111D
DB00597	J611.112B
DB00597	J702.576I
DB00598	J19.703C
DB00598	J23.747G
DB00598	J291.363A
DB00598	J291.364J
DB00598	J291.365H
DB00599	J1.264.602J
DB00599	J1.264.603H
DB00599	J10.978I
DB00599	J105.587I
DB00599	J105.588G
DB00599	J5.248E
DB00600	J5.012A
DB00600	J751.675D
DB00601	J1.985.352G
DB00601	J709.722K
DB00602	J122.684C
DB00602	J122.685A
DB00602	J3.421.993A
DB00603	J2.199.871K
DB00603	J5.247G
DB00603	J66.998I
DB00604	J1.137.153A
DB00604	J239.728E
DB00604	J239.729C
DB00605	J278.221I
DB00605	J279.593K
DB00605	J286.558K
DB00605	J294.764A
DB00605	J3.501G
DB00606	J3.702H
DB00606	J712.747B
DB00606	J712.748K
DB00606	J712.749I
DB00606	J712.750B
DB00606	J712.751K
DB00606	J712.752I
DB00606	J712.753G
DB00606	J712.754E
DB00607	J10.134F
DB00607	J2.069.657E
DB00607	J298.584E
DB00608	J107.997B
DB00608	J4.151C
DB00608	J664.535F
DB00609	J2.066D
DB00610	J2.367.780F
DB00610	J4.155F
DB00610	J89.921F
DB00611	J16.487I
DB00611	J2.194.054B
DB00612	J245.721K
DB00612	J245.722I
DB00612	J32.485J
DB00613	J4.258G
DB00615	J342.306I
DB00616	J1.368.042F
DB00616	J391.069E
DB00617	J5.271J
DB00618	J3.262J
DB00618	J762.293G
DB00619	J1.337.143A
DB00619	J1.972.795E
DB00619	J2.380.035G
DB00620	J2.508I
DB00621	J1.367F
DB00621	J2.019.779J
DB00621	J490.682I
DB00623	J4.863A
DB00624	J1.044.830A
DB00624	J1.415.155I
DB00624	J1.898.090H
DB00624	J108.133K
DB00624	J12.325K
DB00624	J2.299.948F
DB00624	J344.963G
DB00624	J391.759B
DB00624	J393.003C
DB00624	J4.590J
DB00624	J60.377E
DB00624	J764.223G
DB00624	J766.105C
DB00624	J91.789C
DB00625	J3.113.316E
DB00625	J727.577C
DB00626	J286.255G
DB00627	J1.139.251B
DB00627	J1.249.692C
DB00627	J1.818.264E
DB00627	J1.818.265C
DB00627	J2.572.568I
DB00627	J2.588.856A
DB00627	J2.809F
DB00627	J239.335B
DB00627	J3.057.017K
DB00627	J452.016E
DB00628	J20.289D
DB00628	J8.329A
DB00629	J9.632F
DB00630	J1.196.152E
DB00630	J2.341.309D
DB00630	J2.403.577H
DB00630	J3.473.539E
DB00630	J363.022F
DB00630	J540.853I
DB00630	J596.459H
DB00631	J399.074E
DB00631	J457.798A
DB00631	J647.340G
DB00632	J45.689F
DB00633	J134.038G
DB00633	J263.999H
DB00633	J370.360F
DB00633	J403.261F
DB00634	J184.357E
DB00634	J8.635E
DB00635	J4.137H
DB00636	J3.314F
DB00637	J18.595G
DB00639	J372.713K
DB00639	J372.714I
DB00639	J418.220K
DB00640	J1.039.895I
DB00640	J1.069.334I
DB00640	J1.084.705B
DB00640	J1.160.969D
DB00640	J1.169.531K
DB00640	J1.235.915B
DB00640	J1.235.916K
DB00640	J1.622.272K
DB00640	J1.622.273I
DB00640	J1.634.141J
DB00640	J1.976.492C
DB00640	J112.390D
DB00640	J2.019.171F
DB00640	J2.157.963G
DB00640	J2.266.101I
DB00640	J263.919J
DB00640	J3.132.513G
DB00640	J3.415K
DB00640	J352.461B
DB00640	J36.204B
DB00640	J361.559F
DB00640	J4.501B
DB00640	J602.639G
DB00640	J645.198E
DB00640	J79.901G
DB00640	J853.839E
DB00640	J953.152A
DB00640	J953.153J
DB00640	J965.911K
DB00640	J965.913G
DB00641	J152.218C
DB00642	J1.389.394B
DB00642	J532.537D
DB00642	J696.080D
DB00643	J2.773A
DB00644	J17.598F
DB00645	J3.352.764K
DB00645	J3.540.462G
DB00645	J6.738E
DB00646	J9.845K
DB00646	J9.846I
DB00647	J20.358K
DB00647	J5.928E
DB00647	J55.484G
DB00648	J1.366H
DB00648	J3.049.510A
DB00648	J3.049.511J
DB00649	J1.061.323J
DB00649	J1.843.932H
DB00649	J371.832H
DB00649	J419.443H
DB00649	J83.276F
DB00650	J1.784.643D
DB00650	J185.512C
DB00650	J185.513A
DB00650	J2.071.268F
DB00650	J2.071.269D
DB00650	J2.438.549C
DB00650	J29.064E
DB00650	J523.873K
DB00650	J625.195A
DB00650	J649.018B
DB00650	J9.322J
DB00651	J2.054K
DB00652	J2.618.605F
DB00652	J267.040B
DB00652	J356.522J
DB00652	J419.448I
DB00653	J134.314I
DB00653	J2.328.860E
DB00653	J209.367G
DB00653	J215.795K
DB00653	J3.103H
DB00653	J3.749D
DB00654	J458.015J
DB00654	J458.016H
DB00655	J1.411.360F
DB00655	J12.087A
DB00655	J2.083.327K
DB00655	J2.083.328I
DB00655	J2.094.137E
DB00655	J2.831.750F
DB00655	J2.844.057J
DB00655	J3.363.125A
DB00655	J3.363.127H
DB00655	J3.363.129D
DB00655	J39.552H
DB00655	J6.323A
DB00655	J9.114F
DB00656	J10.767K
DB00657	J2.144.340I
DB00657	J2.144.341G
DB00657	J261.836B
DB00657	J337.753I
DB00657	J378.313H
DB00657	J379.007J
DB00657	J4.802J
