drugbank_id	actor_id
DB13836	6489-97-0
DB13837	40762-15-0
DB13838	15599-39-0
DB13839	486-79-3
DB13840	2090-54-2
DB13840	7647-63-4
DB13842	13425-39-3
DB13843	5251-34-3
DB13844	125-51-9
DB13844	13473-38-6
DB13845	2192-21-4
DB13845	90-54-0
DB13846	135-31-9
DB13846	28296-64-2
DB13846	91-82-7
DB13846	93777-57-2
DB13847	12038-67-4
DB13847	14378-26-8
DB13847	14391-28-7
DB13847	14391-29-8
DB13847	14484-13-0
DB13847	14983-46-1
DB13847	14993-62-5
DB13847	14993-65-8
DB13847	14998-63-1
DB13847	15765-78-3
DB13847	18496-25-8
DB13847	18853-08-2
DB13847	18853-09-3
DB13847	21459-71-2
DB13847	22541-28-2
DB13847	26041-18-9
DB13847	7440-15-5
DB13848	167569-09-7
DB13848	75290-51-6
DB13848	92812-82-3
DB13849	26717-47-5
DB13850	35035-05-3
DB13850	97094-64-9
DB13851	109716-83-8
DB13851	159510-58-4
DB13851	75887-54-6
DB13851	82534-75-6
DB13852	17243-57-1
DB13852	5586-87-8
DB13853	532-11-6
DB13854	1686-12-0
DB13854	506-26-3
DB13855	965-52-6
DB13857	10116-22-0
DB13858	1334-31-2
DB13858	136-96-9
DB13858	7162-33-6
DB13858	95-27-2
DB13860	116421-26-2
DB13860	33148-23-1
DB13860	36364-49-5
DB13860	63-36-5
DB13860	69-72-7
DB13861	89797-00-2
DB13862	13092-66-5
DB13862	14066-20-7
DB13862	14265-44-2
DB13862	14335-33-2
DB13862	160600-81-7
DB13862	178560-73-1
DB13862	18274-25-4
DB13862	22537-22-0
DB13862	29505-79-1
DB13862	68891-72-5
DB13862	7664-38-2
DB13862	7757-87-1
DB13862	9044-08-0
DB13863	103213-50-9
DB13863	108015-99-2
DB13863	23684-52-8
DB13863	488-69-7
DB13863	55529-38-9
DB13863	56594-87-7
DB13863	6035-52-5
DB13863	6055-82-9
DB13865	14358-43-1
DB13865	3317-75-7
DB13865	4914-30-1
DB13866	1231-93-2
DB13867	90566-53-3
DB13868	106941-25-7
DB13868	118553-11-0
DB13869	18443-53-3
DB13871	122063-18-7
DB13872	848-75-9
DB13875	304-21-2
DB13875	363-11-1
DB13875	6027-98-1
DB13876	63638-90-4
DB13876	63638-91-5
DB13877	160003-66-7
DB13882	123574-61-8
DB13882	92172-29-7
DB13882	93-60-7
DB13908	1300-94-3
DB13909	13587-54-7
DB13909	13670-17-2
DB13909	13968-08-6
DB13909	13968-48-4
DB13909	13982-43-9
DB13909	14280-30-9
DB13909	14314-42-2
DB13909	14337-01-0
DB13909	14797-71-8
DB13909	149-91-7
DB13909	14940-63-7
DB13909	14940-65-9
DB13909	156428-50-1
DB13909	17778-80-2
DB13909	23713-46-4
DB13909	24286-21-3
DB13909	3352-57-6
DB13909	558440-22-5
DB13909	56583-62-1
DB13909	5995-86-8
DB13909	7732-18-5
DB13909	7789-20-0
DB13909	99-26-3
DB13910	23713-46-4
DB13910	87745-18-4
DB13910	94071-09-7
DB13910	99-66-1
DB13911	17341-25-2
DB13911	4618-23-9
DB13912	4434-05-3
DB13916	606-58-6
DB13916	90813-71-1
DB13917	18191-22-5
DB13917	501-15-5
DB13917	62-32-8
DB13918	108823-51-4
DB13918	113336-30-4
DB13918	113336-35-9
DB13918	51142-56-4
DB13918	51338-27-3
DB13918	71283-65-3
DB13918	75021-72-6
DB13919	139481-59-7
DB13920	640281-90-9
DB13920	640725-71-9
DB13925	22537-33-3
DB13929	150375-75-0
DB13941	4085-31-8
DB13941	85547-56-4
DB13941	915967-82-7
DB13943	58-20-8
DB13944	11111-10-7
DB13944	315-37-7
DB13944	54175-25-6
DB13944	64115-79-3
DB13944	8064-65-1
DB13946	5949-44-0
DB13947	18625-33-7
DB13947	8063-58-9
DB13949	19229-76-6
DB13949	20074-52-6
DB13949	91776-95-3
DB13950	131543-22-1
DB13951	1164-91-6
DB13951	1164-92-7
DB13953	37218-07-8
DB13953	50-50-0
DB13953	6045-53-0
DB13953	62322-24-1
DB13953	62963-82-0
DB13953	64115-79-3
DB13953	79682-28-3
DB13953	8000-03-1
DB13953	8063-58-9
DB13954	313-06-4
DB13954	71615-27-5
DB13955	7732-97-0
DB13955	8063-58-9
DB13956	64115-79-3
DB13956	64368-84-9
DB13956	65394-89-0
DB13956	69557-95-5
DB13956	8064-65-1
DB13956	81569-96-2
DB13956	979-32-8
DB13956	99897-30-0
DB13958	6157-87-5
DB13960	133248-96-1
DB13960	52-51-7
DB13960	90637-02-8
DB13962	139369-63-4
DB13962	14127-61-8
DB13962	17787-72-3
DB13962	18637-06-4
DB13962	25525-21-7
DB13962	4696-66-6
DB13962	526-99-8
DB13962	5793-88-4
DB13962	7632-49-7
DB13962	87-73-0
DB13963	2199-69-1
DB13963	24634-92-2
DB13963	25321-22-6
DB13963	95-50-1
DB13966	110-27-0
DB13967	20262-76-4
DB13967	3536-49-0
DB13969	113962-65-5
DB13969	13981-43-6
DB13969	13981-72-1
DB13969	14158-34-0
DB13969	15585-26-9
DB13969	16887-00-6
DB13969	32426-11-2
DB13969	7647-01-0
DB13969	7698-05-7
DB13970	3026-69-5
DB13970	5538-94-3
DB13971	10099-79-3
DB13971	11099-11-9
DB13971	11130-21-5
DB13971	11130-24-8
DB13971	12035-98-2
DB13971	12036-21-4
DB13971	12039-87-1
DB13971	12045-27-1
DB13971	12070-10-9
DB13971	12436-25-8
DB13971	12503-98-9
DB13971	1314-62-1
DB13971	1315-03-3
DB13971	13497-94-4
DB13971	13718-26-8
DB13971	13721-39-6
DB13971	13769-43-2
DB13971	13966-93-3
DB13971	14331-97-6
DB13971	14392-01-9
DB13971	14644-55-4
DB13971	14681-50-6
DB13971	14782-33-3
DB13971	14867-38-0
DB13971	195161-77-4
DB13971	22537-31-1
DB13971	22541-77-1
DB13971	24646-85-3
DB13971	37353-31-4
DB13971	59865-92-8
DB13971	7440-62-2
DB13971	7803-55-6
DB13972	24425-78-3
DB13972	26062-47-5
DB13972	33807-07-7
DB13972	348-67-4
DB13972	35436-68-1
DB13972	3654-96-4
DB13972	58576-49-1
DB13972	59-51-8
DB13972	63-68-3
DB13972	7005-18-7
DB13972	89807-04-5
DB13977	24203-36-9
DB13977	30095-94-4
DB13977	3812-32-6
DB13977	463-79-6
DB13977	52938-97-3
DB13977	584-08-7
DB13977	71-52-3
DB13981	58652-20-3
DB13981	853244-42-5
DB13982	110123-46-1
DB13982	14093-12-0
DB13982	14265-75-9
DB13982	14391-24-3
DB13982	14452-47-2
DB13982	14683-30-8
DB13982	14914-12-6
DB13982	15715-05-6
DB13982	15741-32-9
DB13982	15752-27-9
DB13982	15755-89-2
DB13982	7439-94-3
DB13984	151821-32-8
DB13984	75-19-4
DB13985	22541-24-8
DB13987	10476-85-4
DB13987	113962-65-5
DB13987	121831-99-0
DB13987	13981-43-6
DB13987	13981-72-1
DB13987	14158-34-0
DB13987	145361-94-0
DB13987	15585-26-9
DB13987	16887-00-6
DB13987	22537-39-9
DB13987	24359-35-1
DB13987	24359-46-4
DB13987	38270-90-5
DB13987	7647-01-0
DB13987	7698-05-7
DB13987	83015-89-8
DB13988	201038-74-6
DB13989	1764-85-8
DB13991	77472-98-1
DB13991	80221-58-5
DB13992	1830-32-6
DB13995	12262-73-6
DB13995	126-44-3
DB13995	14000-31-8
DB13995	19229-76-6
DB13995	20074-52-6
DB13995	2466-09-3
DB13995	33943-49-6
DB13995	77-92-9
DB13995	91776-95-3
DB13995	99380-29-7
DB13996	1112-02-3
DB13996	1186-52-3
DB13996	142-72-3
DB13996	157090-22-7
DB13996	22537-22-0
DB13996	64-19-7
DB13996	68475-71-8
DB13996	71-50-1
DB13996	758-12-3
DB13996	79893-89-3
DB14000	143-24-8
DB14001	120246-47-1
DB14001	14464-85-8
DB14001	14638-18-7
DB14001	17407-37-3
DB14001	4345-03-3
DB14002	12741-00-3
DB14002	133-80-2
DB14002	52225-20-4
DB14002	58-95-7
DB14002	7695-91-2
DB14002	80244-05-9
DB14006	139741-81-4
DB14006	2016-36-6
DB14006	33148-23-1
DB14006	5413-08-1
DB14006	63-36-5
DB14006	69-72-7
DB14007	13407-13-1
DB14007	67-43-6
DB14008	1447-88-7
DB14010	1019-45-0
DB14011	56575-23-6
DB14015	104927-19-7
DB14015	14265-45-3
DB14015	15181-46-1
DB14015	17341-25-2
DB14015	57414-01-4
DB14015	7631-90-5
DB14015	7782-99-2
DB14018	102071-21-6
DB14018	5440-13-1
DB14018	5462-96-4
DB14018	5463-53-6
DB14018	606-05-3
DB14018	7357-07-5
DB14020	119-53-9
DB14020	579-44-2
DB14020	8050-35-9
DB14020	9000-05-9
DB14025	105956-97-6
DB14025	105956-99-8
DB14026	11004-81-2
DB14026	134-23-6
DB14026	147-93-3
DB14026	15535-71-4
DB14026	49792-49-6
DB14026	51922-74-8
DB14026	5396-12-3
DB14026	54-64-8
DB14026	5401-59-2
DB14026	736071-66-2
DB14026	78157-71-8
DB14028	1088-11-5
DB14031	51-18-3
DB14033	80-74-0
DB14034	141200-24-0
DB14034	141683-98-9
DB14034	149904-87-0
DB14035	109208-77-7
DB14035	109229-57-4
DB14035	122228-35-7
DB14037	18449-41-7
DB14038	15764-35-9
DB14038	19044-06-5
DB14038	5779-62-4
DB14038	68555-08-8
DB14038	83-46-5
DB14038	83-47-6
DB14038	949109-75-5
DB14043	544-31-0
DB14044	17097-76-6
DB14044	18679-90-8
DB14044	1977-33-9
DB14044	1990-07-4
DB14045	910-31-6
DB14048	13967-71-0
DB14048	13981-27-6
DB14048	13982-15-5
DB14048	141631-74-5
DB14048	14681-75-5
DB14048	14928-30-4
DB14048	15743-56-3
DB14048	15751-77-6
DB14048	17341-25-2
DB14048	7440-67-7
DB14048	7704-99-6
DB14049	14797-55-8
DB14050	24274-48-4
DB14054	464-92-6
DB14055	12795-55-0
DB14055	129-06-6
DB14055	2610-86-8
DB14055	36508-91-5
DB14055	5543-79-3
DB14055	81-81-2
DB14056	28380-24-7
DB14056	28643-80-3
DB14057	11005-80-4
DB14060	123653-11-2
DB14061	23255-93-8
DB14061	27948-13-6
DB14061	3105-97-3
DB14061	64265-18-5
DB14062	80890-47-7
DB14063	36622-29-4
DB14063	38321-02-7
DB14063	52-53-9
DB14063	56949-77-0
DB14064	101238-51-1
DB14064	101238-54-4
DB14064	78370-13-5
DB14065	101477-54-7
DB14065	101477-55-8
DB14071	675126-10-0
DB14071	87857-41-8
DB14071	93866-15-0
DB14073	2462-94-4
DB14073	5561-99-9
DB14074	119515-38-7
DB14077	126539-56-8
DB14077	134503-33-6
DB14077	212132-26-8
DB14077	22537-22-0
DB14077	557-04-0
DB14077	57-11-4
DB14077	609343-71-7
DB14077	638-64-2
DB14077	646-29-7
DB14077	68937-76-8
DB14078	1984-15-2
DB14079	821-33-0
DB14079	86783-82-6
DB14080	22537-22-0
DB14080	26117-28-2
DB14080	616-91-1
DB14080	7218-04-4
DB14080	91918-35-3
DB14081	16830-15-2
DB14082	103725-47-9
DB14083	101227-29-6
DB14083	104491-96-5
DB14083	110813-95-1
DB14083	110839-13-9
DB14083	113975-03-4
DB14083	116161-20-7
DB14083	116161-21-8
DB14083	121676-49-1
DB14083	128801-08-1
DB14083	129420-90-2
DB14083	129783-50-2
DB14083	134191-70-1
DB14083	141318-28-7
DB14083	161908-09-4
DB14083	1675-54-3
DB14083	184963-00-6
DB14083	39049-72-4
DB14083	500008-19-5
DB14083	52985-33-8
DB14083	68411-71-2
DB14083	68609-07-4
DB14083	68609-08-5
DB14083	68648-83-9
DB14083	68738-77-2
DB14083	68845-20-5
DB14083	68992-10-9
DB14083	70613-36-4
DB14083	71701-22-9
DB14083	73018-28-7
DB14083	82783-88-8
DB14084	36457-20-2
DB14084	38566-94-8
DB14084	5434-74-2
DB14084	75919-68-5
DB14084	78065-40-4
DB14084	8068-49-3
DB14084	94-26-8
DB14085	14041-58-8
DB14085	14109-32-1
DB14085	14336-64-2
DB14085	14336-66-4
DB14085	14336-68-6
DB14085	14709-52-5
DB14085	15139-70-5
DB14085	30905-38-5
DB14085	7440-43-9
DB14085	81271-94-5
DB14086	100786-01-4
DB14086	154-23-4
DB14086	17334-50-8
DB14086	18829-70-4
DB14086	2545-08-6
DB14086	35323-91-2
DB14086	490-46-0
DB14086	7295-85-4
DB14086	75701-31-4
DB14086	77704-55-3
DB14086	88191-48-4
DB14086	88191-49-5
DB14088	2313-14-6
DB14088	25182-74-5
DB14089	10008-75-0
DB14089	133-94-8
DB14089	1986-66-9
DB14089	2418-14-6
DB14089	304-55-2
DB14089	65438-08-6
DB14089	71799-86-5
DB14090	54841-73-5
DB14090	67-71-0
DB14092	22541-63-5
DB14092	373-51-3
DB14092	89138-85-2
DB14093	481-30-1
DB14093	52844-06-1
DB14093	571-41-5
DB14093	58-22-0
DB14093	638163-36-7
DB14093	77546-39-5
DB14093	86335-11-7
DB14094	7559-04-8
DB14097	141948-79-0
DB14098	14463-33-3
DB14098	22541-53-3
DB14098	65860-59-5
DB14099	326495-40-3
DB14099	4539-70-2
DB14099	56952-01-3
DB14099	816-94-4
DB14099	97281-48-6
DB14103	109528-34-9
DB14103	15985-39-4
DB14103	1982-67-8
DB14103	21752-31-8
DB14104	1509-85-9
DB14104	2197-37-7
DB14104	2420-42-0
DB14104	2420-55-5
DB14104	3131-66-6
DB14104	506-21-8
DB14104	60-33-3
DB14104	80969-37-5
DB14105	17341-25-2
DB14105	200880-41-7
DB14105	4537-77-3
DB14106	102931-96-4
DB14106	109434-22-2
DB14106	14874-70-5
DB14106	16872-11-0
DB14106	17493-86-6
DB14106	61674-41-7
DB14109	497-76-7
DB14109	84380-01-8
DB14110	107-88-0
DB14110	24621-61-2
DB14110	6290-03-5
DB14116	13587-54-7
DB14116	13670-17-2
DB14116	13968-08-6
DB14116	13968-48-4
DB14116	13982-43-9
DB14116	14280-30-9
DB14116	14314-42-2
DB14116	14337-01-0
DB14116	14797-71-8
DB14116	14940-63-7
DB14116	14940-65-9
DB14116	15593-90-5
DB14116	156428-50-1
DB14116	16833-27-5
DB14116	17778-80-2
DB14116	22537-22-0
DB14116	22537-23-1
DB14116	24286-21-3
DB14116	3352-57-6
DB14116	558440-22-5
DB14116	56583-62-1
DB14116	7732-18-5
DB14116	7789-20-0
DB14119	388566-94-7
DB14119	554-62-1
DB14121	10048-32-5
DB14121	108-54-3
DB14122	18956-16-6
DB14122	19309-14-9
DB14125	107397-09-1
DB14125	86541-78-8
DB14125	89747-91-1
DB14126	107021-12-5
DB14126	147127-19-3
DB14126	147127-20-6
DB14126	206184-49-8
DB14128	159929-29-0
DB14128	53-84-9
DB14128	7298-93-3
DB14130	85005-92-1
DB14132	102071-23-8
DB14132	133294-22-1
DB14132	13931-75-4
DB14132	14978-20-2
DB14132	21661-62-1
DB14132	21661-63-2
DB14132	7009-67-8
DB14132	73987-30-1
DB14132	78168-91-9
DB14132	85-18-7
DB14134	123897-20-1
DB14134	5333-42-6
DB14135	13770-22-4
DB14135	14333-29-0
DB14135	7790-92-3
DB14136	156324-82-2
DB14136	260781-16-6
DB14138	10279-57-9
DB14138	105269-70-3
DB14138	107497-59-6
DB14138	112945-52-5
DB14138	119573-97-6
DB14138	122304-48-7
DB14138	12414-70-9
DB14138	1317-95-9
DB14138	13587-54-7
DB14138	13670-17-2
DB14138	13968-08-6
DB14138	13968-48-4
DB14138	13982-43-9
DB14138	14280-30-9
DB14138	14314-42-2
DB14138	14337-01-0
DB14138	14464-46-1
DB14138	14797-71-8
DB14138	14808-60-7
DB14138	14940-63-7
DB14138	14940-65-9
DB14138	156428-50-1
DB14138	15723-40-7
DB14138	17679-64-0
DB14138	17778-80-2
DB14138	24286-21-3
DB14138	3352-57-6
DB14138	558440-22-5
DB14138	56583-62-1
DB14138	7631-86-9
DB14138	7732-18-5
DB14138	7789-20-0
DB14138	92283-58-4
DB14138	98253-25-9
DB14138	98759-73-0
DB14138	99439-28-8
DB14141	106-50-3
DB14143	107-64-2
DB14143	116466-64-9
DB14143	123312-54-9
DB14143	127179-40-2
DB14143	134821-46-8
DB14143	134948-69-9
DB14143	3700-67-2
DB14143	3843-16-1
DB14143	70750-63-9
DB14143	8014-20-8
DB14144	123-30-8
DB14149	100041-47-2
DB14149	123-94-4
DB14149	126539-56-8
DB14149	134503-33-6
DB14149	14811-92-8
DB14149	17341-25-2
DB14149	22610-63-5
DB14149	24203-36-9
DB14149	31566-31-1
DB14149	52683-20-2
DB14149	52938-97-3
DB14149	55840-14-7
DB14149	57-11-4
DB14149	609343-71-7
DB14149	621-61-4
DB14149	638-64-2
DB14149	646-29-7
DB14149	68937-76-8
DB14149	83138-62-9
DB14149	84930-90-5
DB14152	14351-28-1
DB14152	14351-29-2
DB14152	74749-74-9
DB14154	10043-49-9
DB14154	13982-20-2
DB14154	14320-93-5
DB14154	14391-11-8
DB14154	14914-16-0
DB14154	15456-07-2
DB14154	15756-89-5
DB14154	20091-45-6
DB14154	23238-59-7
DB14154	33019-35-1
DB14154	59597-42-1
DB14154	7440-57-5
DB14156	100016-73-7
DB14156	21368-68-3
DB14156	37262-59-2
DB14156	464-48-2
DB14156	464-49-3
DB14156	67148-11-2
DB14156	76-22-2
DB14156	8003-18-7
DB14156	87186-58-1
DB14159	14255-61-9
DB14159	15468-10-7
DB14159	72945-61-0
DB14160	100292-32-8
DB14160	10099-62-4
DB14160	11116-16-8
DB14160	11130-15-7
DB14160	11147-83-4
DB14160	12023-04-0
DB14160	12036-20-3
DB14160	12039-13-3
DB14160	12039-70-2
DB14160	12039-83-7
DB14160	12060-59-2
DB14160	12067-57-1
DB14160	12067-75-3
DB14160	12068-93-8
DB14160	12137-20-1
DB14160	12168-52-4
DB14160	12700-20-8
DB14160	1317-70-0
DB14160	1317-80-2
DB14160	1344-54-3
DB14160	13463-67-7
DB14160	14067-04-0
DB14160	14304-90-6
DB14160	14392-00-8
DB14160	15459-31-1
DB14160	15749-33-4
DB14160	25583-20-4
DB14160	7440-32-6
DB14173	78491-02-8
DB14174	94-37-1
DB14175	122-40-7
DB14175	1331-92-6
DB14176	5434-76-4
DB14176	94-18-8
DB14177	35285-69-9
DB14177	5434-73-1
DB14177	57762-41-1
DB14177	59593-07-6
DB14177	75919-68-5
DB14177	8014-03-7
DB14177	83542-69-2
DB14177	84930-16-5
DB14177	85403-59-4
DB14177	94-13-3
DB14178	71035-96-6
DB14178	97-74-5
DB14180	119540-51-1
DB14180	12143-45-2
DB14180	12772-98-4
DB14180	13813-19-9
DB14180	139939-67-6
DB14180	14701-22-5
DB14180	14808-79-8
DB14180	14996-02-2
DB14180	18785-72-3
DB14180	7664-93-9
DB14180	7786-81-4
DB14182	12268-14-3
DB14182	13981-78-7
DB14182	14092-98-9
DB14182	14304-94-0
DB14182	14304-97-3
DB14182	14392-02-0
DB14182	14833-09-1
DB14182	15758-14-2
DB14182	188785-87-7
DB14182	21112-22-1
DB14182	7440-47-3
DB14183	106-24-1
DB14183	106-25-2
DB14183	624-15-7
DB14183	68311-14-8
DB14183	8007-02-1
DB14184	104-55-2
DB14184	14371-10-9
DB14184	57194-69-1
DB14186	104-54-1
DB14186	4407-36-7
DB14186	4510-34-3
DB14187	107-75-5
DB14187	68585-09-1
DB14187	68908-82-7
DB14188	5912-86-7
DB14188	5932-68-3
DB14188	63661-65-4
DB14188	97-54-1
DB14189	107-15-3
DB14189	27308-78-7
DB14191	102-06-7
DB14191	118-99-0
DB14191	24245-27-0
DB14191	52392-53-7
DB14191	72906-56-0
DB14191	72927-75-4
DB14191	73297-03-7
DB14191	84176-80-7
DB14191	84196-26-9
DB14191	93982-96-8
DB14193	12793-53-2
DB14193	13982-23-5
DB14193	13982-39-3
DB14193	14378-33-7
DB14193	14378-35-9
DB14193	147-84-2
DB14193	14833-23-9
DB14193	14833-26-2
DB14193	14914-52-4
DB14193	15176-26-8
DB14193	15743-55-2
DB14193	19229-95-9
DB14193	392-74-5
DB14193	7440-66-6
DB14194	12793-53-2
DB14194	136-23-2
DB14194	136-29-8
DB14194	136-30-1
DB14194	13927-71-4
DB14194	13927-77-0
DB14194	13982-23-5
DB14194	13982-39-3
DB14194	14378-33-7
DB14194	14378-35-9
DB14194	14526-32-0
DB14194	14566-86-0
DB14194	14591-57-2
DB14194	14833-23-9
DB14194	14833-26-2
DB14194	149-82-6
DB14194	14914-52-4
DB14194	150-11-8
DB14194	15176-26-8
DB14194	15743-55-2
DB14194	19229-95-9
DB14194	22914-74-5
DB14194	23408-95-9
DB14194	23635-80-5
DB14194	2391-80-2
DB14194	34464-50-1
DB14194	35884-05-0
DB14194	52691-95-9
DB14194	64653-03-8
DB14194	64653-05-0
DB14194	67057-34-5
DB14194	6821-94-9
DB14194	73927-88-5
DB14194	7440-66-6
DB14195	101-72-4
DB14196	101-87-1
DB14196	28209-54-3
DB14197	116680-96-7
DB14197	137662-59-0
DB14197	229619-22-1
DB14197	26172-55-4
DB14197	26530-03-0
DB14197	50815-77-5
DB14197	55965-84-9
DB14197	57373-19-0
DB14198	103638-29-5
DB14198	4080-31-3
DB14198	51229-78-8
DB14198	56060-15-2
DB14199	35691-65-7
DB14199	98668-04-3
DB14200	108251-59-8
DB14200	95-33-0
DB14201	109767-80-8
DB14201	120-78-5
DB14201	14778-24-6
DB14201	22405-83-0
DB14202	102-77-2
DB14203	12223-01-7
DB14203	68516-81-4
DB14204	14701-22-5
DB14205	22541-53-3
DB14205	65860-59-5
DB14206	113962-65-5
DB14206	1332-82-7
DB14206	13981-43-6
DB14206	13981-72-1
DB14206	14158-34-0
DB14206	14543-09-0
DB14206	15585-26-9
DB14206	16413-89-1
DB14206	16887-00-6
DB14206	22541-53-3
DB14206	65860-59-5
DB14206	7646-79-9
DB14206	7647-01-0
DB14206	7698-05-7
DB14207	95399-71-6
DB14208	87269-97-4
DB14209	83601-86-9
DB14209	87679-71-8
DB14210	103775-14-0
DB14212	26112-07-2
DB14212	5026-62-0
DB14212	75919-68-5
DB14212	78065-40-4
DB14212	8014-03-7
DB14212	99-76-3
DB14213	95153-31-4
DB14214	127695-05-0
DB14214	12777-85-4
DB14214	152-74-9
DB14214	157367-41-4
DB14214	632-69-9
DB14217	82768-85-2
DB14217	85441-60-7
DB14219	15546-11-9
DB14219	27322-65-2
DB14219	2756-87-8
DB14219	29791-36-4
DB14219	29829-72-9
DB14219	3052-50-4
DB14219	31959-78-1
DB14219	34828-50-7
DB14219	38054-42-1
DB14219	50886-03-8
DB14219	56280-96-7
DB14219	60494-19-1
DB14219	63528-95-0
DB14219	65652-36-0
DB14219	71808-71-4
DB14219	71808-72-5
DB14219	78182-42-0
DB14219	83898-60-6
DB14219	84712-70-9
DB14219	93966-93-9
DB14221	5534-18-9
DB14227	14119-14-3
DB14227	14133-76-7
DB14227	14808-44-7
DB14227	14809-55-3
DB14227	14809-56-4
DB14227	14913-92-9
DB14227	15701-17-4
DB14227	15759-35-0
DB14227	17689-59-7
DB14227	32025-58-4
DB14227	7440-26-8
DB14232	603-41-8
DB14471	75005-95-7
DB14471	78778-54-8
DB14474	51938-44-4
DB14475	10326-41-7
DB14475	113-21-3
DB14475	152-36-3
DB14475	1715-99-7
DB14475	26100-51-6
DB14475	26811-96-1
DB14475	50-21-5
DB14475	598-82-3
DB14475	79-33-4
DB14476	10191-41-0
DB14476	11105-14-9
DB14476	113085-06-6
DB14476	121854-78-2
DB14476	1406-18-4
DB14476	2074-53-5
DB14476	59-02-9
DB14479	19229-79-9
DB14479	23713-49-7
DB14479	26117-28-2
DB14479	616-91-1
DB14479	7218-04-4
DB14479	91918-35-3
DB14480	10061-64-0
DB14481	13587-54-7
DB14481	13670-17-2
DB14481	13968-08-6
DB14481	13968-48-4
DB14481	13982-43-9
DB14481	14066-20-7
DB14481	14127-61-8
DB14481	14265-44-2
DB14481	14280-30-9
DB14481	14314-42-2
DB14481	14335-33-2
DB14481	14337-01-0
DB14481	14567-92-1
DB14481	14797-71-8
DB14481	14940-63-7
DB14481	14940-65-9
DB14481	156428-50-1
DB14481	160600-81-7
DB14481	17778-80-2
DB14481	17787-72-3
DB14481	178560-73-1
DB14481	18274-25-4
DB14481	18637-06-4
DB14481	24286-21-3
DB14481	29505-79-1
DB14481	3352-57-6
DB14481	558440-22-5
DB14481	56583-62-1
DB14481	68891-72-5
DB14481	7664-38-2
DB14481	7732-18-5
DB14481	7789-20-0
DB14481	7789-77-7
DB14481	9044-08-0
DB14482	129940-98-3
DB14482	134-03-2
DB14482	17341-25-2
DB14482	50-81-7
DB14482	58657-35-5
DB14482	62624-30-0
DB14482	6381-77-7
DB14482	7317-67-1
DB14482	7378-23-6
DB14482	89-65-6
DB14482	89924-69-6
DB14483	14127-61-8
DB14483	17787-72-3
DB14483	18637-06-4
DB14483	50-81-7
DB14483	62624-30-0
DB14483	89-65-6
DB14483	89924-69-6
DB14484	22537-22-0
DB14484	50-81-7
DB14484	62624-30-0
DB14484	89-65-6
DB14484	89924-69-6
DB14485	19229-79-9
DB14485	23713-49-7
DB14485	50-81-7
DB14485	62624-30-0
DB14485	89-65-6
DB14485	89924-69-6
DB14486	10119-18-3
DB14486	11032-50-1
DB14486	123574-63-0
DB14486	1987-71-9
DB14486	50-81-7
DB14486	62624-30-0
DB14486	89-65-6
DB14486	89924-69-6
DB14486	98-92-0
DB14489	10030-90-7
DB14489	110-15-6
DB14489	15438-31-0
DB14489	17022-52-5
DB14489	56-14-4
DB14490	15438-31-0
DB14490	50-81-7
DB14490	62624-30-0
DB14490	89-65-6
DB14490	89924-69-6
DB14491	110-16-7
DB14491	110-17-8
DB14491	141-01-5
DB14491	142-42-7
DB14491	15438-31-0
DB14491	68307-91-5
DB14491	6915-18-0
DB14491	7705-12-6
DB14492	100267-68-3
DB14492	14900-04-0
DB14492	24203-36-9
DB14492	52938-97-3
DB14492	97073-22-8
DB14493	14281-83-5
DB14493	18875-39-3
DB14493	19229-79-9
DB14493	20110-59-2
DB14493	23713-49-7
DB14493	25718-94-9
DB14493	52955-63-2
DB14493	56-39-3
DB14493	56-40-6
DB14493	7299-33-4
DB14494	13587-54-7
DB14494	13670-17-2
DB14494	13968-08-6
DB14494	13968-48-4
DB14494	13982-43-9
DB14494	14280-30-9
DB14494	14314-42-2
DB14494	14337-01-0
DB14494	14797-71-8
DB14494	14940-63-7
DB14494	14940-65-9
DB14494	156428-50-1
DB14494	17778-80-2
DB14494	19229-79-9
DB14494	23713-49-7
DB14494	24286-21-3
DB14494	3352-57-6
DB14494	3812-32-6
DB14494	463-79-6
DB14494	5263-02-5
DB14494	558440-22-5
DB14494	56583-62-1
DB14494	71-52-3
DB14494	7732-18-5
DB14494	7789-20-0
DB14496	106463-33-6
DB14496	13466-16-5
DB14496	14119-13-2
DB14496	14119-15-4
DB14496	14191-67-4
DB14496	14191-83-4
DB14496	14274-76-1
DB14496	14392-17-7
DB14496	14392-19-9
DB14496	14392-20-2
DB14496	15690-77-4
DB14496	16065-87-5
DB14496	17341-25-2
DB14496	7439-98-7
DB14497	113962-65-5
DB14497	13587-54-7
DB14497	13670-17-2
DB14497	13968-08-6
DB14497	13968-48-4
DB14497	13981-43-6
DB14497	13981-72-1
DB14497	13982-43-9
DB14497	14127-61-8
DB14497	14158-34-0
DB14497	14280-30-9
DB14497	14314-42-2
DB14497	14337-01-0
DB14497	14797-71-8
DB14497	14940-63-7
DB14497	14940-65-9
DB14497	15585-26-9
DB14497	156428-50-1
DB14497	16887-00-6
DB14497	17778-80-2
DB14497	17787-72-3
DB14497	18637-06-4
DB14497	22537-22-0
DB14497	24286-21-3
DB14497	3352-57-6
DB14497	3812-32-6
DB14497	463-79-6
DB14497	558440-22-5
DB14497	56583-62-1
DB14497	71-52-3
DB14497	7647-01-0
DB14497	7698-05-7
DB14497	7732-18-5
