drugbank_id	chembl_id
DB12635	CHEMBL325424
DB12637	CHEMBL1908373
DB12638	CHEMBL200102
DB12641	CHEMBL2104986
DB12641	CHEMBL2107377
DB12642	CHEMBL3989947
DB12643	CHEMBL1098000
DB12643	CHEMBL582857
DB12644	CHEMBL3545164
DB12645	CHEMBL1213492
DB12647	CHEMBL120206
DB12647	CHEMBL120643
DB12648	CHEMBL4090674
DB12649	CHEMBL158784
DB12649	CHEMBL346994
DB12649	CHEMBL412262
DB12650	CHEMBL1200904
DB12650	CHEMBL1314409
DB12650	CHEMBL16857
DB12650	CHEMBL8663
DB12650	CHEMBL972
DB12651	CHEMBL1093059
DB12655	CHEMBL1243123
DB12655	CHEMBL2105764
DB12655	CHEMBL538867
DB12655	CHEMBL556737
DB12657	CHEMBL2180408
DB12658	CHEMBL1652621
DB12660	CHEMBL3039519
DB12661	CHEMBL1256716
DB12661	CHEMBL279229
DB12662	CHEMBL181954
DB12663	CHEMBL2104819
DB12665	CHEMBL1098724
DB12665	CHEMBL2337335
DB12665	CHEMBL2337336
DB12665	CHEMBL250450
DB12665	CHEMBL251254
DB12665	CHEMBL309323
DB12665	CHEMBL33027
DB12665	CHEMBL457304
DB12666	CHEMBL2206281
DB12666	CHEMBL513922
DB12667	CHEMBL1378024
DB12668	CHEMBL13786
DB12668	CHEMBL2000493
DB12668	CHEMBL214392
DB12668	CHEMBL2448884
DB12668	CHEMBL3250192
DB12670	CHEMBL52333
DB12672	CHEMBL498485
DB12675	CHEMBL2152922
DB12676	CHEMBL117348
DB12676	CHEMBL2103811
DB12676	CHEMBL3274193
DB12677	CHEMBL1986580
DB12677	CHEMBL3989512
DB12679	CHEMBL1923234
DB12679	CHEMBL3348888
DB12680	CHEMBL1083390
DB12681	CHEMBL2140266
DB12681	CHEMBL23293
DB12682	CHEMBL1614707
DB12682	CHEMBL3186716
DB12685	CHEMBL284838
DB12685	CHEMBL286826
DB12685	CHEMBL32617
DB12686	CHEMBL1230607
DB12687	CHEMBL2424780
DB12689	CHEMBL3989929
DB12690	CHEMBL3545076
DB12690	CHEMBL3909070
DB12690	CHEMBL3911801
DB12691	CHEMBL1096896
DB12692	CHEMBL1172736
DB12692	CHEMBL1996913
DB12692	CHEMBL2356648
DB12692	CHEMBL406117
DB12693	CHEMBL267777
DB12694	CHEMBL1269258
DB12695	CHEMBL151649
DB12696	CHEMBL1230065
DB12697	CHEMBL1256174
DB12697	CHEMBL1472699
DB12697	CHEMBL1561474
DB12697	CHEMBL62382
DB12700	CHEMBL2005327
DB12700	CHEMBL443114
DB12702	CHEMBL2087335
DB12702	CHEMBL2087336
DB12702	CHEMBL2087337
DB12702	CHEMBL2105660
DB12703	CHEMBL1236962
DB12704	CHEMBL118865
DB12704	CHEMBL1256692
DB12704	CHEMBL1256770
DB12704	CHEMBL1433907
DB12704	CHEMBL1620729
DB12704	CHEMBL166551
DB12704	CHEMBL2218921
DB12704	CHEMBL70586
DB12707	CHEMBL191091
DB12707	CHEMBL191482
DB12707	CHEMBL191483
DB12708	CHEMBL1472830
DB12708	CHEMBL3183005
DB12709	CHEMBL118722
DB12710	CHEMBL1697766
DB12711	CHEMBL1817968
DB12711	CHEMBL1817969
DB12711	CHEMBL1817970
DB12711	CHEMBL1817971
DB12711	CHEMBL1817972
DB12711	CHEMBL1817973
DB12711	CHEMBL1817974
DB12711	CHEMBL1817975
DB12712	CHEMBL163238
DB12713	CHEMBL3039507
DB12714	CHEMBL2107762
DB12714	CHEMBL3585642
DB12715	CHEMBL3545330
DB12717	CHEMBL1277001
DB12719	CHEMBL454138
DB12720	CHEMBL2105721
DB12721	CHEMBL3416885
DB12725	CHEMBL2402904
DB12727	CHEMBL2219746
DB12727	CHEMBL421584
DB12727	CHEMBL61511
DB12727	CHEMBL62729
DB12728	CHEMBL1889041
DB12729	CHEMBL3545360
DB12730	CHEMBL104543
DB12730	CHEMBL106850
DB12730	CHEMBL108116
DB12730	CHEMBL1713020
DB12730	CHEMBL1980788
DB12730	CHEMBL2111674
DB12730	CHEMBL2111675
DB12730	CHEMBL2111676
DB12730	CHEMBL2111677
DB12730	CHEMBL2111678
DB12730	CHEMBL319657
DB12730	CHEMBL320475
DB12730	CHEMBL321271
DB12730	CHEMBL321425
DB12730	CHEMBL321910
DB12730	CHEMBL321911
DB12730	CHEMBL322390
DB12730	CHEMBL325114
DB12730	CHEMBL39541
DB12730	CHEMBL431233
DB12730	CHEMBL432610
DB12731	CHEMBL2131289
DB12731	CHEMBL566757
DB12732	CHEMBL2104967
DB12733	CHEMBL2346738
DB12736	CHEMBL47405
DB12739	CHEMBL2107549
DB12741	CHEMBL3087323
DB12742	CHEMBL2103851
DB12742	CHEMBL2105685
DB12742	CHEMBL4061772
DB12742	CHEMBL4063359
DB12742	CHEMBL4071984
DB12742	CHEMBL4085000
DB12742	CHEMBL4092757
DB12742	CHEMBL4099995
DB12743	CHEMBL604710
DB12744	CHEMBL3545155
DB12745	CHEMBL2140607
DB12745	CHEMBL494089
DB12745	CHEMBL521642
DB12749	CHEMBL248594
DB12749	CHEMBL249818
DB12749	CHEMBL250205
DB12750	CHEMBL1256014
DB12750	CHEMBL1354492
DB12750	CHEMBL1358762
DB12750	CHEMBL398651
DB12750	CHEMBL7890
DB12751	CHEMBL1455497
DB12751	CHEMBL225986
DB12752	CHEMBL2107546
DB12752	CHEMBL321582
DB12754	CHEMBL1233550
DB12754	CHEMBL1249
DB12754	CHEMBL185537
DB12754	CHEMBL3343679
DB12756	CHEMBL3544932
DB12757	CHEMBL2107361
DB12758	CHEMBL144028
DB12758	CHEMBL145306
DB12758	CHEMBL59356
DB12761	CHEMBL2059028
DB12761	CHEMBL3989889
DB12762	CHEMBL1823518
DB12762	CHEMBL3137324
DB12764	CHEMBL2158685
DB12765	CHEMBL1608558
DB12766	CHEMBL191886
DB12769	CHEMBL170101
DB12769	CHEMBL2104666
DB12769	CHEMBL34412
DB12770	CHEMBL1742461
DB12770	CHEMBL3191588
DB12771	CHEMBL1950045
DB12774	CHEMBL1801204
DB12774	CHEMBL2140640
DB12774	CHEMBL3688945
DB12774	CHEMBL3693561
DB12774	CHEMBL3693562
DB12776	CHEMBL3989967
DB12777	CHEMBL3989911
DB12777	CHEMBL406000
DB12778	CHEMBL3707446
DB12778	CHEMBL3833316
DB12779	CHEMBL19344
DB12779	CHEMBL470491
DB12779	CHEMBL501778
DB12780	CHEMBL2107014
DB12781	CHEMBL2103991
DB12783	CHEMBL1096979
DB12783	CHEMBL1255778
DB12783	CHEMBL1486563
DB12787	CHEMBL1697845
DB12791	CHEMBL1673194
DB12791	CHEMBL436160
DB12791	CHEMBL466246
DB12792	CHEMBL1076544
DB12795	CHEMBL3099551
DB12796	CHEMBL3287379
DB12798	CHEMBL3544975
DB12798	CHEMBL3544976
DB12799	CHEMBL539378
DB12799	CHEMBL567377
DB12800	CHEMBL3113974
DB12802	CHEMBL1330659
DB12802	CHEMBL21260
DB12802	CHEMBL24706
DB12802	CHEMBL273648
DB12802	CHEMBL282256
DB12802	CHEMBL283120
DB12802	CHEMBL310129
DB12802	CHEMBL3244929
DB12802	CHEMBL3245431
DB12802	CHEMBL61
DB12803	CHEMBL1160738
DB12803	CHEMBL30816
DB12804	CHEMBL114283
DB12805	CHEMBL2107729
DB12806	CHEMBL1767164
DB12806	CHEMBL1767168
DB12806	CHEMBL1767170
DB12806	CHEMBL3215857
DB12808	CHEMBL3707313
DB12810	CHEMBL211538
DB12812	CHEMBL2141712
DB12816	CHEMBL2287509
DB12816	CHEMBL507795
DB12817	CHEMBL3544978
DB12817	CHEMBL3702469
DB12819	CHEMBL480558
DB12821	CHEMBL2104979
DB12823	CHEMBL2105664
DB12823	CHEMBL2105676
DB12825	CHEMBL3291398
DB12825	CHEMBL3545309
DB12827	CHEMBL504816
DB12827	CHEMBL513172
DB12827	CHEMBL571209
DB12829	CHEMBL375492
DB12830	CHEMBL2364605
DB12830	CHEMBL3325957
DB12830	CHEMBL3325958
DB12830	CHEMBL3545616
DB12830	CHEMBL3962932
DB12831	CHEMBL1398351
DB12831	CHEMBL87563
DB12832	CHEMBL2103751
DB12833	CHEMBL1628275
DB12833	CHEMBL2103888
DB12833	CHEMBL274047
DB12833	CHEMBL283968
DB12833	CHEMBL28764
DB12834	CHEMBL498847
DB12836	CHEMBL3039498
DB12837	CHEMBL3113734
DB12838	CHEMBL1365576
DB12840	CHEMBL2105240
DB12843	CHEMBL1162954
DB12843	CHEMBL229258
DB12843	CHEMBL413068
DB12846	CHEMBL1095607
DB12846	CHEMBL2104771
DB12847	CHEMBL353581
DB12848	CHEMBL2001019
DB12848	CHEMBL2170804
DB12850	CHEMBL329123
DB12852	CHEMBL3392635
DB12853	CHEMBL3950712
DB12854	CHEMBL3545027
DB12855	CHEMBL210651
DB12855	CHEMBL47444
DB12855	CHEMBL50229
DB12856	CHEMBL1235440
DB12856	CHEMBL145467
DB12856	CHEMBL358722
DB12857	CHEMBL3133037
DB12857	CHEMBL3912449
DB12858	CHEMBL2012520
DB12858	CHEMBL2012521
DB12858	CHEMBL2012522
DB12861	CHEMBL2107802
DB12863	CHEMBL2107493
DB12863	CHEMBL3182314
DB12863	CHEMBL76688
DB12864	CHEMBL166
DB12865	CHEMBL3545183
DB12865	CHEMBL3545184
DB12866	CHEMBL2364624
DB12866	CHEMBL2364625
DB12867	CHEMBL297302
DB12868	CHEMBL1908351
DB12868	CHEMBL1972308
DB12869	CHEMBL280974
DB12869	CHEMBL28564
DB12869	CHEMBL28565
DB12870	CHEMBL1256575
DB12870	CHEMBL1413401
DB12870	CHEMBL261642
DB12873	CHEMBL1987719
DB12873	CHEMBL3137322
DB12874	CHEMBL2105709
DB12874	CHEMBL576982
DB12875	CHEMBL2364618
DB12875	CHEMBL3426375
DB12876	CHEMBL1956820
DB12877	CHEMBL13828
DB12878	CHEMBL3545351
DB12879	CHEMBL1232111
DB12881	CHEMBL155625
DB12882	CHEMBL3348931
DB12882	CHEMBL572284
DB12882	CHEMBL585539
DB12883	CHEMBL282614
DB12883	CHEMBL3187065
DB12884	CHEMBL2110857
DB12884	CHEMBL3989590
DB12885	CHEMBL111399
DB12885	CHEMBL1417503
DB12885	CHEMBL431733
DB12887	CHEMBL3414621
DB12888	CHEMBL1773683
DB12889	CHEMBL2016681
DB12890	CHEMBL1224528
DB12890	CHEMBL1256832
DB12890	CHEMBL1461491
DB12890	CHEMBL25856
DB12890	CHEMBL43345
DB12892	CHEMBL236345
DB12894	CHEMBL2106991
DB12896	CHEMBL1630022
DB12896	CHEMBL2160007
DB12897	CHEMBL4078588
DB12900	CHEMBL1813053
DB12900	CHEMBL1813067
DB12900	CHEMBL1829335
DB12901	CHEMBL2079653
DB12901	CHEMBL272557
DB12901	CHEMBL3228488
DB12902	CHEMBL462019
DB12903	CHEMBL3907479
DB12904	CHEMBL586702
DB12906	CHEMBL577711
DB12907	CHEMBL1206211
DB12910	CHEMBL514270
DB12911	CHEMBL2105161
DB12912	CHEMBL1983788
DB12912	CHEMBL2356692
DB12912	CHEMBL320775
DB12914	CHEMBL3261331
DB12916	CHEMBL1556554
DB12916	CHEMBL161657
DB12916	CHEMBL2104612
DB12916	CHEMBL447629
DB12919	CHEMBL203347
DB12919	CHEMBL57997
DB12920	CHEMBL3087499
DB12920	CHEMBL3414626
DB12920	CHEMBL4079133
DB12921	CHEMBL1905073
DB12923	CHEMBL1256940
DB12923	CHEMBL1401296
DB12923	CHEMBL51149
DB12924	CHEMBL3990047
DB12925	CHEMBL2103852
DB12925	CHEMBL364477
DB12926	CHEMBL2104207
DB12927	CHEMBL2107608
DB12929	CHEMBL1171754
DB12930	CHEMBL1524185
DB12930	CHEMBL370753
DB12931	CHEMBL2103779
DB12931	CHEMBL239800
DB12932	CHEMBL3354594
DB12933	CHEMBL1614766
DB12935	CHEMBL2028665
DB12938	CHEMBL1887147
DB12939	CHEMBL1576976
DB12939	CHEMBL1977050
DB12939	CHEMBL35306
DB12940	CHEMBL1796997
DB12942	CHEMBL1200429
DB12942	CHEMBL1317042
DB12942	CHEMBL1333305
DB12942	CHEMBL1661
DB12942	CHEMBL1892997
DB12942	CHEMBL3039116
DB12942	CHEMBL63558
DB12944	CHEMBL473159
DB12945	CHEMBL2106266
DB12945	CHEMBL35505
DB12946	CHEMBL183
DB12947	CHEMBL1130
DB12947	CHEMBL1318173
DB12947	CHEMBL3250640
DB12947	CHEMBL3250643
DB12947	CHEMBL6567
DB12948	CHEMBL367788
DB12949	CHEMBL2179582
DB12951	CHEMBL1870796
DB12954	CHEMBL2107553
DB12955	CHEMBL2107820
DB12955	CHEMBL2107828
DB12957	CHEMBL1076257
DB12957	CHEMBL110020
DB12958	CHEMBL2107124
DB12958	CHEMBL2111030
DB12960	CHEMBL1688243
DB12960	CHEMBL1688245
DB12961	CHEMBL65061
DB12962	CHEMBL253969
DB12964	CHEMBL56900
DB12966	CHEMBL2136050
DB12966	CHEMBL258940
DB12967	CHEMBL191400
DB12967	CHEMBL1995011
DB12967	CHEMBL216913
DB12968	CHEMBL12565
DB12969	CHEMBL171890
DB12969	CHEMBL460057
DB12969	CHEMBL493737
DB12969	CHEMBL501109
DB12970	CHEMBL1206211
DB12971	CHEMBL447977
DB12971	CHEMBL478858
DB12971	CHEMBL564483
DB12972	CHEMBL1415777
DB12972	CHEMBL1475298
DB12972	CHEMBL1908049
DB12972	CHEMBL2057301
DB12972	CHEMBL207538
DB12972	CHEMBL2096888
DB12972	CHEMBL210952
DB12972	CHEMBL3137816
DB12972	CHEMBL3137823
DB12972	CHEMBL3137826
DB12972	CHEMBL3138417
DB12972	CHEMBL3138440
DB12972	CHEMBL3138445
DB12972	CHEMBL38856
DB12973	CHEMBL447955
DB12974	CHEMBL3925525
DB12975	CHEMBL1398478
DB12975	CHEMBL2095224
DB12975	CHEMBL35228
DB12977	CHEMBL2105710
DB12978	CHEMBL3813873
DB12978	CHEMBL3989973
DB12979	CHEMBL1188395
DB12979	CHEMBL536282
DB12980	CHEMBL17289
DB12981	CHEMBL2204501
DB12981	CHEMBL2204502
DB12985	CHEMBL2105763
DB12985	CHEMBL3039527
DB12986	CHEMBL3393066
DB12987	CHEMBL273124
DB12988	CHEMBL424133
DB12990	CHEMBL3707220
DB12991	CHEMBL1172736
DB12991	CHEMBL1996913
DB12991	CHEMBL2356648
DB12991	CHEMBL406117
DB12994	CHEMBL456029
DB12994	CHEMBL498623
DB12996	CHEMBL1364101
DB12996	CHEMBL3359821
DB12996	CHEMBL444478
DB12997	CHEMBL2219413
DB12997	CHEMBL2219420
DB12998	CHEMBL1774080
DB12999	CHEMBL1939499
DB13001	CHEMBL592943
DB13002	CHEMBL178654
DB13003	CHEMBL2105842
DB13003	CHEMBL3349015
DB13004	CHEMBL3087515
DB13005	CHEMBL1738757
DB13005	CHEMBL2107833
DB13006	CHEMBL3545305
DB13009	CHEMBL70971
DB13011	CHEMBL77101
DB13012	CHEMBL3989953
DB13012	CHEMBL3989954
DB13013	CHEMBL2063705
DB13014	CHEMBL286494
DB13018	CHEMBL337612
DB13019	CHEMBL1277072
DB13020	CHEMBL206815
DB13020	CHEMBL3392650
DB13021	CHEMBL260402
DB13022	CHEMBL3545264
DB13022	CHEMBL3828009
DB13022	CHEMBL3923667
DB13023	CHEMBL1700393
DB13023	CHEMBL2000224
DB13023	CHEMBL339231
DB13024	CHEMBL1938870
DB13024	CHEMBL2153602
DB13025	CHEMBL1256772
DB13025	CHEMBL84158
DB13026	CHEMBL1449676
DB13026	CHEMBL1742294
DB13027	CHEMBL2104482
DB13028	CHEMBL2374023
DB13028	CHEMBL285347
DB13029	CHEMBL485629
DB13030	CHEMBL1256385
DB13030	CHEMBL2385615
DB13030	CHEMBL26330
DB13030	CHEMBL3228489
DB13032	CHEMBL2401778
DB13032	CHEMBL29404
DB13036	CHEMBL298483
DB13036	CHEMBL361812
DB13040	CHEMBL2107823
DB13041	CHEMBL3544977
DB13042	CHEMBL1512949
DB13044	CHEMBL1516388
DB13044	CHEMBL51483
DB13046	CHEMBL2028506
DB13046	CHEMBL2107085
DB13046	CHEMBL309775
DB13048	CHEMBL3199475
DB13048	CHEMBL591429
DB13050	CHEMBL1630578
DB13050	CHEMBL1908330
DB13050	CHEMBL1908849
DB13050	CHEMBL3989513
DB13051	CHEMBL1684984
DB13053	CHEMBL301829
DB13055	CHEMBL3311228
DB13056	CHEMBL136497
DB13056	CHEMBL1712923
DB13056	CHEMBL3198346
DB13059	CHEMBL1983111
DB13059	CHEMBL4075828
DB13060	CHEMBL3890564
DB13060	CHEMBL3951811
DB13060	CHEMBL3972653
DB13061	CHEMBL259084
DB13061	CHEMBL3586469
DB13063	CHEMBL1356390
DB13063	CHEMBL1527933
DB13063	CHEMBL1601875
DB13063	CHEMBL2142363
DB13063	CHEMBL2357484
DB13063	CHEMBL3115542
DB13063	CHEMBL3186408
DB13063	CHEMBL3322515
DB13063	CHEMBL3322516
DB13063	CHEMBL363656
DB13063	CHEMBL388727
DB13063	CHEMBL4060239
DB13063	CHEMBL465158
DB13063	CHEMBL477923
DB13063	CHEMBL540445
DB13064	CHEMBL1601957
DB13064	CHEMBL2107640
DB13064	CHEMBL32573
DB13065	CHEMBL2333941
DB13066	CHEMBL2105015
DB13066	CHEMBL2105595
DB13066	CHEMBL389433
DB13067	CHEMBL450656
DB13068	CHEMBL1688529
DB13069	CHEMBL1256616
DB13069	CHEMBL136737
DB13070	CHEMBL189676
DB13071	CHEMBL2104114
DB13072	CHEMBL2331680
DB13072	CHEMBL2331681
DB13072	CHEMBL3348949
DB13074	CHEMBL18716
DB13074	CHEMBL18994
DB13074	CHEMBL19275
DB13074	CHEMBL2364617
DB13074	CHEMBL278623
DB13077	CHEMBL1673408
DB13082	CHEMBL260829
DB13083	CHEMBL224305
DB13083	CHEMBL459505
DB13084	CHEMBL2355482
DB13084	CHEMBL488093
DB13086	CHEMBL2347704
DB13087	CHEMBL25263
DB13089	CHEMBL109757
DB13089	CHEMBL1483862
DB13089	CHEMBL1601198
DB13089	CHEMBL1863561
DB13089	CHEMBL208873
DB13089	CHEMBL230006
DB13089	CHEMBL378653
DB13089	CHEMBL393824
DB13089	CHEMBL454067
DB13089	CHEMBL590534
DB13091	CHEMBL2104688
DB13092	CHEMBL1237124
DB13092	CHEMBL1592095
DB13092	CHEMBL1596361
DB13092	CHEMBL261772
DB13093	CHEMBL2180604
DB13094	CHEMBL1215661
DB13094	CHEMBL2104980
DB13096	CHEMBL3989791
DB13099	CHEMBL1075733
DB13103	CHEMBL1195635
DB13103	CHEMBL555059
DB13104	CHEMBL2376648
DB13108	CHEMBL4094396
DB13109	CHEMBL1258517
DB13111	CHEMBL37676
DB13113	CHEMBL2133806
DB13114	CHEMBL1994889
DB13114	CHEMBL627
DB13116	CHEMBL2104432
DB13118	CHEMBL67776
DB13119	CHEMBL1256978
DB13121	CHEMBL479843
DB13122	CHEMBL3545407
DB13123	CHEMBL221186
DB13125	CHEMBL2107831
DB13125	CHEMBL3961997
DB13126	CHEMBL3911164
DB13129	CHEMBL2104765
DB13132	CHEMBL1358398
DB13132	CHEMBL1401626
DB13132	CHEMBL1523872
DB13132	CHEMBL1594115
DB13132	CHEMBL2111908
DB13132	CHEMBL2133885
DB13132	CHEMBL269671
DB13132	CHEMBL316678
DB13132	CHEMBL345083
DB13132	CHEMBL349902
DB13132	CHEMBL567597
DB13132	CHEMBL77
DB13132	CHEMBL9903
DB13136	CHEMBL24924
DB13139	CHEMBL1002
DB13139	CHEMBL69073
DB13139	CHEMBL714
DB13141	CHEMBL1477775
DB13141	CHEMBL1514634
DB13141	CHEMBL153479
DB13141	CHEMBL2106660
DB13141	CHEMBL3707215
DB13141	CHEMBL70246
DB13142	CHEMBL1200506
DB13142	CHEMBL1741423
DB13142	CHEMBL2104594
DB13142	CHEMBL2106121
DB13142	CHEMBL2106421
DB13142	CHEMBL2219740
DB13142	CHEMBL3039602
DB13142	CHEMBL3786307
DB13142	CHEMBL464345
DB13143	CHEMBL1697842
DB13145	CHEMBL1160819
DB13145	CHEMBL1201189
DB13146	CHEMBL1908889
DB13146	CHEMBL1908917
DB13146	CHEMBL254468
DB13146	CHEMBL447701
DB13153	CHEMBL1096927
DB13153	CHEMBL1171719
DB13153	CHEMBL1561544
DB13153	CHEMBL477832
DB13153	CHEMBL519167
DB13154	CHEMBL57053
DB13155	CHEMBL1406489
DB13155	CHEMBL1434042
DB13155	CHEMBL1514329
DB13155	CHEMBL1515174
DB13155	CHEMBL1536019
DB13155	CHEMBL1563538
DB13155	CHEMBL1619714
DB13155	CHEMBL1624854
DB13155	CHEMBL1718108
DB13155	CHEMBL359043
DB13155	CHEMBL482581
DB13156	CHEMBL112687
DB13156	CHEMBL1213651
DB13156	CHEMBL1556
DB13156	CHEMBL1762661
DB13156	CHEMBL2092757
DB13156	CHEMBL3186209
DB13156	CHEMBL3186803
DB13156	CHEMBL3833327
DB13156	CHEMBL3833405
DB13156	CHEMBL9850
DB13160	CHEMBL14309
DB13160	CHEMBL14429
DB13160	CHEMBL1529817
DB13160	CHEMBL1623765
DB13160	CHEMBL3187964
DB13160	CHEMBL3246682
DB13160	CHEMBL3246683
DB13160	CHEMBL3301934
DB13163	CHEMBL1098659
DB13163	CHEMBL1232306
DB13163	CHEMBL1414114
DB13163	CHEMBL1513871
DB13163	CHEMBL1651998
DB13163	CHEMBL2105614
DB13163	CHEMBL2105800
DB13163	CHEMBL2106489
DB13164	CHEMBL3786343
DB13164	CHEMBL3989930
DB13165	CHEMBL3426621
DB13166	CHEMBL2105776
DB13166	CHEMBL3183357
DB13166	CHEMBL331378
DB13167	CHEMBL94081
DB13169	CHEMBL3337497
DB13169	CHEMBL757
DB13170	CHEMBL2103867
DB13171	CHEMBL428593
DB13174	CHEMBL418068
DB13175	CHEMBL421615
DB13177	CHEMBL1172750
DB13177	CHEMBL1393422
DB13177	CHEMBL1441570
DB13177	CHEMBL3797837
DB13178	CHEMBL1222251
DB13178	CHEMBL1231671
DB13178	CHEMBL1950780
DB13178	CHEMBL278373
DB13178	CHEMBL3976780
DB13178	CHEMBL468154
DB13179	CHEMBL1404947
DB13179	CHEMBL1610778
DB13179	CHEMBL3184460
DB13179	CHEMBL564085
DB13180	CHEMBL464345
DB13181	CHEMBL1996652
DB13181	CHEMBL2106570
DB13182	CHEMBL8145
DB13183	CHEMBL1323453
DB13185	CHEMBL2105318
DB13191	CHEMBL1204644
DB13191	CHEMBL7649
DB13202	CHEMBL2105231
DB13203	CHEMBL2105899
DB13203	CHEMBL2110760
DB13204	CHEMBL3276051
DB13205	CHEMBL1788387
DB13206	CHEMBL1987462
DB13206	CHEMBL2106636
DB13207	CHEMBL1485
DB13207	CHEMBL2104514
DB13207	CHEMBL212301
DB13207	CHEMBL575060
DB13207	CHEMBL76232
DB13208	CHEMBL2105359
DB13209	CHEMBL1098659
DB13209	CHEMBL1232306
DB13209	CHEMBL186200
DB13209	CHEMBL2105800
DB13209	CHEMBL2106489
DB13210	CHEMBL1887585
DB13210	CHEMBL1906899
DB13211	CHEMBL1742462
DB13211	CHEMBL76725
DB13212	CHEMBL258921
DB13212	CHEMBL3187327
DB13213	CHEMBL1697826
DB13213	CHEMBL2106507
DB13214	CHEMBL2104910
DB13215	CHEMBL453904
DB13215	CHEMBL574431
DB13216	CHEMBL1448044
DB13216	CHEMBL1620875
DB13217	CHEMBL589092
DB13218	CHEMBL1609
DB13218	CHEMBL292411
DB13218	CHEMBL3248126
DB13218	CHEMBL58910
DB13219	CHEMBL85231
DB13220	CHEMBL274323
DB13220	CHEMBL29757
DB13221	CHEMBL509282
DB13222	CHEMBL1788385
DB13224	CHEMBL3707370
DB13225	CHEMBL1442422
DB13225	CHEMBL2104287
DB13226	CHEMBL174357
DB13226	CHEMBL1875805
DB13226	CHEMBL56021
DB13227	CHEMBL1446743
DB13227	CHEMBL2360829
DB13227	CHEMBL3301681
DB13228	CHEMBL1908307
DB13229	CHEMBL92963
DB13230	CHEMBL1908078
DB13230	CHEMBL3707212
DB13231	CHEMBL1200559
DB13231	CHEMBL2106111
DB13231	CHEMBL330546
DB13231	CHEMBL358850
DB13232	CHEMBL1414320
DB13233	CHEMBL1256359
DB13233	CHEMBL251941
DB13233	CHEMBL36591
DB13234	CHEMBL2105345
DB13236	CHEMBL1098659
DB13236	CHEMBL110526
DB13236	CHEMBL1205542
DB13236	CHEMBL1232306
DB13236	CHEMBL2105800
DB13236	CHEMBL2106489
DB13237	CHEMBL1476605
DB13238	CHEMBL123693
DB13238	CHEMBL1368028
DB13238	CHEMBL3560769
DB13239	CHEMBL2106972
DB13240	CHEMBL1075788
DB13240	CHEMBL1555401
DB13242	CHEMBL1371908
DB13242	CHEMBL1522836
DB13242	CHEMBL1741362
DB13242	CHEMBL1742937
DB13242	CHEMBL1876736
DB13242	CHEMBL2447945
DB13242	CHEMBL485980
DB13243	CHEMBL108358
DB13243	CHEMBL2158240
DB13243	CHEMBL276286
DB13244	CHEMBL328875
DB13245	CHEMBL120563
DB13245	CHEMBL511190
DB13246	CHEMBL107360
DB13247	CHEMBL159776
DB13247	CHEMBL2105204
DB13247	CHEMBL2106874
DB13248	CHEMBL1524273
DB13250	CHEMBL1231821
DB13250	CHEMBL1797128
DB13250	CHEMBL19429
DB13250	CHEMBL2074824
DB13250	CHEMBL2107104
DB13250	CHEMBL2111021
DB13250	CHEMBL45024
DB13250	CHEMBL540394
DB13251	CHEMBL1160703
DB13251	CHEMBL1256288
DB13251	CHEMBL1367565
DB13251	CHEMBL53929
DB13252	CHEMBL2107294
DB13253	CHEMBL2105233
DB13254	CHEMBL1213353
DB13254	CHEMBL1229214
DB13255	CHEMBL488280
DB13256	CHEMBL304902
DB13257	CHEMBL1200830
DB13257	CHEMBL572964
DB13258	CHEMBL1788393
DB13259	CHEMBL46058
DB13261	CHEMBL108821
DB13261	CHEMBL1098659
DB13261	CHEMBL112243
DB13261	CHEMBL115268
DB13261	CHEMBL1232306
DB13261	CHEMBL2105800
DB13261	CHEMBL2106489
DB13261	CHEMBL3560204
DB13261	CHEMBL3989504
DB13261	CHEMBL419573
DB13261	CHEMBL607108
DB13261	CHEMBL607110
DB13261	CHEMBL607160
DB13264	CHEMBL1200852
DB13264	CHEMBL1396177
DB13264	CHEMBL1711169
DB13264	CHEMBL1905582
DB13264	CHEMBL2103963
DB13264	CHEMBL2105824
DB13264	CHEMBL3833378
DB13264	CHEMBL615
DB13265	CHEMBL127300
DB13266	CHEMBL1095284
DB13266	CHEMBL3115472
DB13267	CHEMBL2105322
DB13268	CHEMBL1330792
DB13269	CHEMBL3184437
DB13270	CHEMBL114597
DB13270	CHEMBL1559527
DB13270	CHEMBL1624185
DB13270	CHEMBL560976
DB13272	CHEMBL2105242
DB13273	CHEMBL277945
DB13273	CHEMBL278044
DB13273	CHEMBL3182384
DB13274	CHEMBL373081
DB13274	CHEMBL515234
DB13275	CHEMBL278519
DB13276	CHEMBL3707301
DB13277	CHEMBL232201
DB13278	CHEMBL1697856
DB13279	CHEMBL163672
DB13279	CHEMBL2104512
DB13280	CHEMBL1230762
DB13280	CHEMBL3707335
DB13282	CHEMBL1907001
DB13283	CHEMBL485696
DB13284	CHEMBL1318341
DB13285	CHEMBL1907646
DB13285	CHEMBL1976895
DB13285	CHEMBL276443
DB13285	CHEMBL3186978
DB13285	CHEMBL3301837
DB13286	CHEMBL2105456
DB13288	CHEMBL3085149
DB13288	CHEMBL3989506
DB13289	CHEMBL1182743
DB13289	CHEMBL263807
DB13290	CHEMBL1232767
DB13290	CHEMBL1248
DB13290	CHEMBL1362
DB13290	CHEMBL2106575
DB13290	CHEMBL2110901
DB13291	CHEMBL2104094
DB13292	CHEMBL1523827
DB13292	CHEMBL152408
