drugbank_id	comptox_id
DB00416	DTXSID70177379
DB00416	DTXSID70219925
DB00416	DTXSID80168778
DB00416	DTXSID9022944
DB00417	DTXSID10673007
DB00417	DTXSID20474643
DB00417	DTXSID3023429
DB00417	DTXSID70156306
DB00417	DTXSID7021102
DB00417	DTXSID80207999
DB00418	DTXSID2048874
DB00418	DTXSID20585268
DB00418	DTXSID40199189
DB00418	DTXSID5022019
DB00418	DTXSID6044145
DB00418	DTXSID7048873
DB00419	DTXSID40675736
DB00419	DTXSID60161601
DB00419	DTXSID6045618
DB00420	DTXSID20220364
DB00420	DTXSID2023517
DB00420	DTXSID4046949
DB00421	DTXSID10467802
DB00421	DTXSID6034186
DB00421	DTXSID90192584
DB00422	DTXSID10200670
DB00422	DTXSID10436715
DB00422	DTXSID5023299
DB00422	DTXSID70893769
DB00422	DTXSID8020886
DB00423	DTXSID6023286
DB00423	DTXSID60676008
DB00425	DTXSID7045946
DB00425	DTXSID70662230
DB00426	DTXSID0023038
DB00426	DTXSID10661969
DB00427	DTXSID0021410
DB00427	DTXSID10872513
DB00427	DTXSID3023718
DB00427	DTXSID80274469
DB00428	DTXSID2021282
DB00428	DTXSID90369855
DB00429	DTXSID00390594
DB00429	DTXSID10583738
DB00429	DTXSID2023723
DB00429	DTXSID4022739
DB00429	DTXSID50583550
DB00430	DTXSID6046630
DB00431	DTXSID0024135
DB00431	DTXSID2020684
DB00431	DTXSID2020686
DB00431	DTXSID5024134
DB00431	DTXSID7020685
DB00431	DTXSID7020687
DB00432	DTXSID4046602
DB00433	DTXSID1049015
DB00433	DTXSID20199844
DB00433	DTXSID4074483
DB00433	DTXSID70185050
DB00433	DTXSID7023514
DB00434	DTXSID5042586
DB00434	DTXSID70274175
DB00434	DTXSID8022872
DB00435	DTXSID1020938
DB00435	DTXSID30746065
DB00435	DTXSID80511624
DB00436	DTXSID10424975
DB00436	DTXSID5022647
DB00436	DTXSID60747085
DB00436	DTXSID80431732
DB00437	DTXSID4022573
DB00437	DTXSID50160547
DB00437	DTXSID50237586
DB00437	DTXSID70675542
DB00438	DTXSID0045599
DB00438	DTXSID10242717
DB00438	DTXSID5022770
DB00439	DTXSID0046488
DB00439	DTXSID9022786
DB00440	DTXSID00192535
DB00440	DTXSID10205827
DB00440	DTXSID10217086
DB00440	DTXSID10662219
DB00440	DTXSID20241155
DB00440	DTXSID20676180
DB00440	DTXSID30192609
DB00440	DTXSID30219608
DB00440	DTXSID3023712
DB00440	DTXSID40205138
DB00440	DTXSID40209671
DB00440	DTXSID50198966
DB00440	DTXSID50892710
DB00440	DTXSID60757962
DB00440	DTXSID80192614
DB00440	DTXSID80241156
DB00440	DTXSID80676181
DB00440	DTXSID90199396
DB00440	DTXSID90202596
DB00440	DTXSID90213182
DB00440	DTXSID90229849
DB00440	DTXSID90872490
DB00441	DTXSID3040487
DB00442	DTXSID4046446
DB00442	DTXSID80658124
DB00443	DTXSID3020384
DB00443	DTXSID3022667
DB00443	DTXSID40747583
DB00443	DTXSID6048121
DB00443	DTXSID8091532
DB00444	DTXSID8023638
DB00445	DTXSID0022987
DB00445	DTXSID8021480
DB00446	DTXSID10224457
DB00446	DTXSID40158453
DB00446	DTXSID50152169
DB00446	DTXSID50661862
DB00446	DTXSID7020265
DB00446	DTXSID80224388
DB00446	DTXSID80230601
DB00447	DTXSID5048718
DB00447	DTXSID7023223
DB00448	DTXSID10662052
DB00448	DTXSID4023200
DB00448	DTXSID50185290
DB00448	DTXSID70160706
DB00449	DTXSID1048544
DB00449	DTXSID2045494
DB00450	DTXSID6022973
DB00450	DTXSID80230489
DB00451	DTXSID0023662
DB00451	DTXSID10209941
DB00451	DTXSID30349358
DB00451	DTXSID40220462
DB00451	DTXSID60199000
DB00451	DTXSID60220803
DB00451	DTXSID70230438
DB00451	DTXSID8023214
DB00451	DTXSID90883228
DB00452	DTXSID00161302
DB00452	DTXSID00228904
DB00452	DTXSID00230183
DB00452	DTXSID20199460
DB00452	DTXSID20230180
DB00452	DTXSID2023359
DB00452	DTXSID30229020
DB00452	DTXSID4041074
DB00452	DTXSID50229229
DB00452	DTXSID70153310
DB00452	DTXSID80203810
DB00452	DTXSID80892006
DB00454	DTXSID9023253
DB00455	DTXSID2023224
DB00455	DTXSID90157491
DB00455	DTXSID90166043
DB00456	DTXSID30891362
DB00456	DTXSID4022783
DB00457	DTXSID4049082
DB00457	DTXSID50172822
DB00457	DTXSID50649145
DB00458	DTXSID1043881
DB00458	DTXSID10662037
DB00458	DTXSID7040738
DB00458	DTXSID70662038
DB00458	DTXSID80143484
DB00459	DTXSID6022553
DB00461	DTXSID4045472
DB00461	DTXSID90676051
DB00462	DTXSID0029713
DB00462	DTXSID0046931
DB00462	DTXSID2040608
DB00462	DTXSID40168779
DB00462	DTXSID6043967
DB00462	DTXSID70144445
DB00462	DTXSID70220172
DB00462	DTXSID70891260
DB00463	DTXSID6023280
DB00464	DTXSID10168327
DB00464	DTXSID3041530
DB00464	DTXSID70168328
DB00464	DTXSID7047015
DB00464	DTXSID8037671
DB00465	DTXSID0045597
DB00465	DTXSID70675986
DB00465	DTXSID8023189
DB00466	DTXSID3074311
DB00466	DTXSID80274161
DB00467	DTXSID5022984
DB00467	DTXSID90226156
DB00468	DTXSID0044280
DB00468	DTXSID40205835
DB00468	DTXSID4023549
DB00469	DTXSID8045486
DB00470	DTXSID00209718
DB00470	DTXSID6021327
DB00471	DTXSID10150843
DB00471	DTXSID8046450
DB00471	DTXSID9023334
DB00472	DTXSID10872290
DB00472	DTXSID50661983
DB00472	DTXSID7023067
DB00473	DTXSID1047863
DB00473	DTXSID6045321
DB00474	DTXSID1023287
DB00474	DTXSID6026036
DB00475	DTXSID4046022
DB00475	DTXSID40880060
DB00477	DTXSID0022808
DB00477	DTXSID40670165
DB00478	DTXSID1047813
DB00478	DTXSID2023561
DB00479	DTXSID3022586
DB00480	DTXSID60675990
DB00480	DTXSID8046664
DB00481	DTXSID1034181
DB00481	DTXSID3023550
DB00481	DTXSID40892709
DB00481	DTXSID90649149
DB00482	DTXSID0022777
DB00482	DTXSID30661860
DB00482	DTXSID50892634
DB00482	DTXSID60678688
DB00483	DTXSID20149263
DB00483	DTXSID2044349
DB00483	DTXSID30220633
DB00483	DTXSID5023089
DB00483	DTXSID5048392
DB00483	DTXSID60895055
DB00483	DTXSID70177379
DB00483	DTXSID70219925
DB00483	DTXSID80168778
DB00484	DTXSID20426066
DB00484	DTXSID3045221
DB00485	DTXSID1022924
DB00485	DTXSID2049002
DB00485	DTXSID30199012
DB00485	DTXSID60187861
DB00486	DTXSID30205021
DB00486	DTXSID8023341
DB00487	DTXSID3048493
DB00487	DTXSID40746834
DB00487	DTXSID8045935
DB00488	DTXSID4022579
DB00488	DTXSID80183901
DB00488	DTXSID90216097
DB00489	DTXSID00184334
DB00489	DTXSID0023589
DB00489	DTXSID10196529
DB00489	DTXSID2048454
DB00489	DTXSID8021278
DB00490	DTXSID1037193
DB00490	DTXSID2022707
DB00490	DTXSID20661834
DB00491	DTXSID0023323
DB00492	DTXSID1023079
DB00492	DTXSID7046621
DB00493	DTXSID4046991
DB00493	DTXSID6022761
DB00494	DTXSID10225560
DB00494	DTXSID5046439
DB00495	DTXSID10224710
DB00495	DTXSID8020127
DB00496	DTXSID00675656
DB00496	DTXSID2048290
DB00496	DTXSID20678700
DB00496	DTXSID9046780
DB00498	DTXSID5023453
DB00499	DTXSID30892839
DB00499	DTXSID7032004
DB00500	DTXSID2043951
DB00500	DTXSID2091546
DB00500	DTXSID5045594
DB00500	DTXSID80676161
DB00501	DTXSID4020329
DB00501	DTXSID60224169
DB00502	DTXSID4034150
DB00502	DTXSID40670084
DB00502	DTXSID80661996
DB00503	DTXSID1048627
DB00503	DTXSID30190428
DB00504	DTXSID9023205
DB00505	DTXSID0048553
DB00505	DTXSID00875351
DB00505	DTXSID4023701
DB00507	DTXSID5033757
DB00508	DTXSID8045804
DB00508	DTXSID9023704
DB00509	DTXSID0023662
DB00509	DTXSID10209941
DB00509	DTXSID30349358
DB00509	DTXSID40220462
DB00509	DTXSID60199000
DB00509	DTXSID60220803
DB00509	DTXSID70230438
DB00509	DTXSID8023214
DB00509	DTXSID90883228
DB00511	DTXSID6022551
DB00512	DTXSID0042664
DB00512	DTXSID90891868
DB00513	DTXSID0020070
DB00513	DTXSID2064600
DB00513	DTXSID50769135
DB00513	DTXSID80195786
DB00514	DTXSID20872403
DB00514	DTXSID3022908
DB00514	DTXSID60872402
DB00515	DTXSID0023872
DB00515	DTXSID2020711
DB00515	DTXSID50164181
DB00515	DTXSID50275807
DB00515	DTXSID5043974
DB00515	DTXSID60159583
DB00515	DTXSID6043969
DB00515	DTXSID60583844
DB00515	DTXSID80159429
DB00515	DTXSID80160313
DB00515	DTXSID80437799
DB00515	DTXSID90177073
DB00517	DTXSID0029713
DB00517	DTXSID40168779
DB00517	DTXSID6043967
DB00517	DTXSID70144445
DB00517	DTXSID70220172
DB00517	DTXSID70274418
DB00517	DTXSID8022612
DB00518	DTXSID0022563
DB00518	DTXSID30892632
DB00519	DTXSID2023692
DB00519	DTXSID90236593
DB00520	DTXSID30873204
DB00521	DTXSID3022746
DB00521	DTXSID4045478
DB00522	DTXSID2048377
DB00522	DTXSID6046476
DB00523	DTXSID00226884
DB00523	DTXSID10858776
DB00523	DTXSID4023177
DB00523	DTXSID50858775
DB00523	DTXSID6040404
DB00523	DTXSID7021239
DB00524	DTXSID6045167
DB00525	DTXSID3042477
DB00526	DTXSID0025816
DB00526	DTXSID0027301
DB00526	DTXSID20482541
DB00526	DTXSID50174689
DB00526	DTXSID60883654
DB00526	DTXSID8043785
DB00526	DTXSID90177073
DB00527	DTXSID3045271
DB00527	DTXSID30675826
DB00527	DTXSID80223053
DB00528	DTXSID10432131
DB00528	DTXSID2048327
DB00528	DTXSID3046665
DB00528	DTXSID40849551
DB00528	DTXSID90675988
DB00529	DTXSID0048478
DB00530	DTXSID10171412
DB00530	DTXSID20678644
DB00530	DTXSID8046454
DB00531	DTXSID00208761
DB00531	DTXSID5020364
DB00532	DTXSID00662066
DB00532	DTXSID40662065
DB00532	DTXSID7046126
DB00532	DTXSID9023257
DB00533	DTXSID2023567
DB00533	DTXSID20470549
DB00534	DTXSID2020711
DB00534	DTXSID50177074
DB00534	DTXSID6043969
DB00535	DTXSID8046084
DB00536	DTXSID0023117
DB00537	DTXSID40649159
DB00537	DTXSID70892858
DB00537	DTXSID8022824
DB00538	DTXSID00156031
DB00538	DTXSID10156865
DB00538	DTXSID40892981
DB00539	DTXSID2021367
DB00539	DTXSID3023689
DB00540	DTXSID10216731
DB00540	DTXSID2045109
DB00540	DTXSID70662159
DB00540	DTXSID9023384
DB00541	DTXSID1032278
DB00541	DTXSID70239966
DB00541	DTXSID8044331
DB00542	DTXSID20189285
DB00542	DTXSID5022645
DB00542	DTXSID50235148
DB00542	DTXSID80175881
DB00542	DTXSID80670003
DB00542	DTXSID9045922
DB00543	DTXSID7022598
DB00543	DTXSID80675614
DB00544	DTXSID2020634
DB00544	DTXSID30575933
DB00544	DTXSID60584013
DB00544	DTXSID70227409
DB00545	DTXSID20165786
DB00545	DTXSID9023540
DB00546	DTXSID00206641
DB00546	DTXSID40190611
DB00547	DTXSID3045647
DB00548	DTXSID8021640
DB00549	DTXSID5023746
DB00550	DTXSID5021209
DB00551	DTXSID7022546
DB00552	DTXSID2023436
DB00553	DTXSID30857983
DB00553	DTXSID8020830
DB00554	DTXSID00238326
DB00554	DTXSID30234114
DB00554	DTXSID30240659
DB00554	DTXSID5021170
DB00554	DTXSID60242388
DB00554	DTXSID90715737
DB00555	DTXSID2023195
DB00555	DTXSID50662051
DB00555	DTXSID80849636
DB00555	DTXSID90662050
DB00556	DTXSID9052503
DB00557	DTXSID2040737
DB00557	DTXSID5047530
DB00557	DTXSID8023137
DB00558	DTXSID0023749
DB00559	DTXSID20649157
DB00559	DTXSID7046627
DB00559	DTXSID80873178
DB00559	DTXSID80892844
DB00560	DTXSID2048581
DB00561	DTXSID2022963
DB00561	DTXSID9047837
DB00562	DTXSID4022658
DB00563	DTXSID4020822
DB00563	DTXSID40859034
DB00564	DTXSID00235052
DB00564	DTXSID20892747
DB00564	DTXSID30497060
DB00564	DTXSID30678690
DB00564	DTXSID4022731
DB00565	DTXSID10895045
DB00565	DTXSID6022630
DB00565	DTXSID60873212
DB00565	DTXSID80421936
DB00565	DTXSID9043726
DB00566	DTXSID1023601
DB00566	DTXSID10859324
DB00566	DTXSID10872497
DB00566	DTXSID6045084
DB00566	DTXSID80274606
DB00567	DTXSID00276728
DB00567	DTXSID10152382
DB00567	DTXSID20208400
DB00567	DTXSID20274382
DB00567	DTXSID90192221
DB00567	DTXSID9022780
DB00568	DTXSID30179975
DB00568	DTXSID3022821
DB00568	DTXSID50849628
DB00569	DTXSID10146903
DB00570	DTXSID7047853
DB00570	DTXSID8021430
DB00571	DTXSID3021198
DB00571	DTXSID3045304
DB00571	DTXSID30873365
DB00571	DTXSID40745504
DB00571	DTXSID50662177
DB00571	DTXSID50873367
DB00571	DTXSID6023525
DB00571	DTXSID90873366
DB00572	DTXSID30206356
DB00572	DTXSID3040724
DB00572	DTXSID3049419
DB00572	DTXSID4020113
DB00572	DTXSID50889342
DB00572	DTXSID60230124
DB00572	DTXSID80889335
DB00573	DTXSID6045587
DB00573	DTXSID9023045
DB00574	DTXSID2048872
DB00574	DTXSID30242739
DB00574	DTXSID4023044
DB00574	DTXSID40242740
DB00574	DTXSID60191009
DB00574	DTXSID7048871
DB00575	DTXSID40892805
DB00575	DTXSID6022846
DB00575	DTXSID60661873
DB00575	DTXSID8044670
DB00576	DTXSID5023615
DB00576	DTXSID80199461
DB00576	DTXSID90229849
DB00577	DTXSID1023732
DB00577	DTXSID2044210
DB00577	DTXSID70858555
DB00577	DTXSID90198248
DB00578	DTXSID6045820
DB00578	DTXSID6048464
DB00579	DTXSID00857955
DB00579	DTXSID1023237
DB00580	DTXSID30676191
DB00580	DTXSID6044226
DB00581	DTXSID5045833
DB00582	DTXSID20411790
DB00582	DTXSID40654662
DB00582	DTXSID5046485
DB00582	DTXSID60160114
DB00583	DTXSID20274509
DB00583	DTXSID3022744
DB00583	DTXSID4023208
DB00584	DTXSID10164263
DB00584	DTXSID10585151
DB00584	DTXSID30896796
DB00584	DTXSID40424140
DB00584	DTXSID5022982
DB00585	DTXSID5023376
DB00585	DTXSID80858208
DB00586	DTXSID00892806
DB00586	DTXSID20512155
DB00586	DTXSID6022923
DB00587	DTXSID1045742
DB00588	DTXSID40159662
DB00588	DTXSID40161821
DB00588	DTXSID8045511
DB00589	DTXSID3023217
DB00589	DTXSID30274075
DB00589	DTXSID3046320
DB00590	DTXSID00469077
DB00590	DTXSID5045598
DB00590	DTXSID7022964
DB00591	DTXSID0040674
DB00592	DTXSID00583727
DB00592	DTXSID1021164
DB00592	DTXSID50678652
DB00593	DTXSID10675884
DB00593	DTXSID7023019
DB00594	DTXSID2024452
DB00594	DTXSID40239034
DB00594	DTXSID80169826
DB00594	DTXSID90218652
DB00594	DTXSID9043853
DB00595	DTXSID1034260
DB00595	DTXSID2034413
DB00595	DTXSID20873793
DB00595	DTXSID4023412
DB00595	DTXSID5021097
DB00596	DTXSID60243759
DB00597	DTXSID20275657
DB00597	DTXSID2048662
DB00597	DTXSID40892981
DB00598	DTXSID0044654
DB00598	DTXSID2023191
DB00598	DTXSID2043828
DB00598	DTXSID7020477
DB00598	DTXSID90222779
DB00599	DTXSID1021744
DB00599	DTXSID1023653
DB00600	DTXSID2020717
DB00600	DTXSID70776023
DB00601	DTXSID10649489
DB00601	DTXSID20649152
DB00601	DTXSID40670089
DB00601	DTXSID5046489
DB00601	DTXSID70275723
DB00602	DTXSID20175123
DB00602	DTXSID3023182
DB00602	DTXSID8023181
DB00602	DTXSID90156787
DB00603	DTXSID0025527
DB00604	DTXSID3022825
DB00605	DTXSID4023624
DB00606	DTXSID3022871
DB00607	DTXSID7045570
DB00607	DTXSID8023343
DB00608	DTXSID10678693
DB00608	DTXSID2040446
DB00608	DTXSID7044681
DB00609	DTXSID0020577
DB00609	DTXSID70190301
DB00610	DTXSID1045580
DB00610	DTXSID8023268
DB00611	DTXSID1022714
DB00612	DTXSID1045794
DB00612	DTXSID30872934
DB00612	DTXSID6022682
DB00613	DTXSID20219036
DB00613	DTXSID2022597
DB00613	DTXSID3045568
DB00613	DTXSID60675612
DB00614	DTXSID00675914
DB00614	DTXSID4041997
DB00615	DTXSID0033960
DB00615	DTXSID40158897
DB00616	DTXSID6047286
DB00617	DTXSID8023420
DB00618	DTXSID0045252
DB00618	DTXSID1022893
DB00619	DTXSID3037125
DB00619	DTXSID40892724
DB00619	DTXSID70649425
DB00619	DTXSID9040502
DB00620	DTXSID1040742
DB00621	DTXSID8023399
DB00622	DTXSID6023363
DB00622	DTXSID9046992
DB00623	DTXSID2023068
DB00624	DTXSID30745538
DB00624	DTXSID40662202
DB00624	DTXSID8022329
DB00624	DTXSID8022371
DB00625	DTXSID60649378
DB00625	DTXSID9046029
DB00626	DTXSID00858765
DB00627	DTXSID00480080
DB00627	DTXSID1020932
DB00627	DTXSID30349353
DB00627	DTXSID40676066
DB00627	DTXSID80662145
DB00627	DTXSID80676065
DB00628	DTXSID10653167
DB00628	DTXSID20863674
DB00628	DTXSID70653168
DB00629	DTXSID40177684
DB00629	DTXSID6045666
DB00630	DTXSID00160734
DB00630	DTXSID5022568
DB00630	DTXSID7047801
DB00631	DTXSID5046437
DB00632	DTXSID4027286
DB00632	DTXSID40765863
DB00632	DTXSID90824313
DB00633	DTXSID10873388
DB00633	DTXSID3045691
DB00633	DTXSID40873215
DB00633	DTXSID6048258
DB00633	DTXSID60857951
DB00633	DTXSID70721477
DB00634	DTXSID30183037
DB00634	DTXSID40889336
DB00634	DTXSID50211129
DB00634	DTXSID60231934
DB00634	DTXSID8026060
DB00635	DTXSID00230380
DB00635	DTXSID4021185
DB00636	DTXSID3020336
DB00636	DTXSID40747366
DB00637	DTXSID20675638
DB00637	DTXSID9020110
DB00639	DTXSID2048537
DB00639	DTXSID6045452
DB00640	DTXSID1022558
DB00640	DTXSID30216758
DB00640	DTXSID80873976
DB00641	DTXSID0023581
DB00641	DTXSID50147136
DB00641	DTXSID80196177
DB00642	DTXSID10189239
DB00642	DTXSID2048329
DB00642	DTXSID50189238
DB00642	DTXSID8046660
DB00643	DTXSID10892756
DB00643	DTXSID4040682
DB00643	DTXSID90746829
DB00644	DTXSID10188520
DB00644	DTXSID20873490
DB00644	DTXSID7048954
DB00645	DTXSID6045323
DB00645	DTXSID6047864
DB00646	DTXSID80872323
DB00647	DTXSID1023524
DB00647	DTXSID20858343
DB00647	DTXSID50243066
DB00647	DTXSID6048913
DB00647	DTXSID8023212
DB00647	DTXSID8045563
DB00648	DTXSID30425146
DB00648	DTXSID9020372
DB00649	DTXSID1023819
DB00649	DTXSID60236762
DB00650	DTXSID0048216
DB00650	DTXSID10224654
DB00650	DTXSID20872448
DB00650	DTXSID3036999
DB00650	DTXSID3045564
DB00650	DTXSID4023204
DB00650	DTXSID70142901
DB00650	DTXSID90194780
DB00651	DTXSID6022975
DB00652	DTXSID0048923
DB00652	DTXSID5048924
DB00652	DTXSID7023433
DB00653	DTXSID20897131
DB00653	DTXSID3042425
DB00653	DTXSID40242109
DB00653	DTXSID5029683
DB00653	DTXSID6042105
DB00654	DTXSID1041057
DB00655	DTXSID4022367
DB00655	DTXSID80471456
DB00655	DTXSID80629253
DB00655	DTXSID80736173
DB00656	DTXSID5045043
DB00656	DTXSID50657821
DB00656	DTXSID8044626
DB00656	DTXSID90662212
DB00657	DTXSID0023240
DB00657	DTXSID60493914
DB00657	DTXSID60857956
DB00657	DTXSID70896795
DB00658	DTXSID1020566
DB00658	DTXSID10514729
DB00658	DTXSID20745865
DB00658	DTXSID3045801
DB00658	DTXSID50514728
DB00658	DTXSID60584038
DB00658	DTXSID8024440
DB00659	DTXSID3044259
DB00659	DTXSID6047529
DB00660	DTXSID3023269
DB00660	DTXSID40649538
DB00661	DTXSID9041152
DB00662	DTXSID7047774
DB00662	DTXSID8023711
DB00663	DTXSID2045365
DB00664	DTXSID2046179
DB00664	DTXSID30212093
DB00664	DTXSID50198966
DB00665	DTXSID3034165
DB00665	DTXSID60676068
DB00666	DTXSID50227720
DB00668	DTXSID00678682
DB00668	DTXSID5022986
DB00668	DTXSID60678683
DB00670	DTXSID10676114
DB00670	DTXSID7023487
DB00670	DTXSID70239305
DB00671	DTXSID20747309
DB00671	DTXSID7022754
DB00672	DTXSID9020322
DB00673	DTXSID3049047
DB00673	DTXSID40571744
DB00673	DTXSID40676985
DB00674	DTXSID2045606
DB00674	DTXSID4052768
DB00674	DTXSID50168189
DB00674	DTXSID70470872
DB00674	DTXSID70675623
DB00674	DTXSID80661991
DB00675	DTXSID1034187
DB00675	DTXSID8021301
DB00676	DTXSID10230452
DB00676	DTXSID8029153
DB00677	DTXSID1040667
DB00678	DTXSID00649418
DB00678	DTXSID10662057
DB00678	DTXSID10892832
DB00678	DTXSID7023227
DB00679	DTXSID00662208
DB00679	DTXSID6023656
DB00679	DTXSID9049401
DB00680	DTXSID1047786
DB00680	DTXSID4023335
DB00681	DTXSID00194438
DB00681	DTXSID50153055
DB00681	DTXSID9022601
DB00682	DTXSID00190011
DB00682	DTXSID10716327
DB00682	DTXSID5023742
DB00682	DTXSID5042324
DB00682	DTXSID50873382
DB00682	DTXSID7035010
DB00683	DTXSID5023320
DB00683	DTXSID70158608
DB00683	DTXSID8047846
DB00684	DTXSID10164026
DB00684	DTXSID10235523
DB00684	DTXSID50183039
DB00684	DTXSID8023680
DB00684	DTXSID80241777
DB00685	DTXSID0041145
DB00685	DTXSID0045701
DB00686	DTXSID10190764
DB00687	DTXSID7023061
DB00688	DTXSID3023340
DB00689	DTXSID20176751
DB00689	DTXSID4022781
DB00690	DTXSID1023071
DB00690	DTXSID3025334
DB00690	DTXSID40189686
DB00691	DTXSID7044267
DB00691	DTXSID9023330
DB00692	DTXSID40223271
DB00692	DTXSID4023462
DB00692	DTXSID60215315
DB00692	DTXSID90153493
DB00693	DTXSID0038887
DB00694	DTXSID0033382
DB00694	DTXSID20190659
DB00694	DTXSID40204949
DB00694	DTXSID7022883
DB00694	DTXSID80204948
DB00694	DTXSID80206629
DB00695	DTXSID10661989
DB00695	DTXSID30226852
DB00695	DTXSID30892798
DB00695	DTXSID40239034
DB00695	DTXSID6020648
DB00695	DTXSID90194528
DB00696	DTXSID30206356
DB00696	DTXSID3025253
DB00696	DTXSID9043774
DB00697	DTXSID40659273
DB00697	DTXSID80670104
DB00697	DTXSID9023679
DB00697	DTXSID9046990
DB00698	DTXSID10169910
DB00698	DTXSID20676069
DB00698	DTXSID20892828
DB00698	DTXSID70169092
DB00698	DTXSID7020972
DB00698	DTXSID80202308
DB00699	DTXSID7045607
DB00700	DTXSID2046094
DB00700	DTXSID60747702
DB00701	DTXSID5046061
DB00703	DTXSID1023281
DB00704	DTXSID4046313
DB00705	DTXSID6022892
DB00706	DTXSID00275650
DB00706	DTXSID2046628
DB00706	DTXSID3023631
DB00708	DTXSID5048928
DB00708	DTXSID6023604
DB00709	DTXSID10274412
DB00709	DTXSID20161162
DB00709	DTXSID7023194
DB00710	DTXSID20649399
DB00710	DTXSID5048340
DB00710	DTXSID8046618
DB00710	DTXSID90857868
DB00711	DTXSID10200115
DB00711	DTXSID1022928
DB00711	DTXSID40205577
DB00711	DTXSID4045555
DB00712	DTXSID0037231
DB00712	DTXSID10661984
DB00712	DTXSID40199508
DB00713	DTXSID20238646
DB00713	DTXSID50273924
DB00713	DTXSID8023397
DB00713	DTXSID9048980
DB00714	DTXSID0048185
DB00714	DTXSID40192615
DB00714	DTXSID5040598
DB00714	DTXSID70747051
DB00714	DTXSID8022614
DB00714	DTXSID80239694
DB00714	DTXSID90210575
DB00715	DTXSID10595336
DB00715	DTXSID3023425
DB00715	DTXSID50228914
DB00715	DTXSID70222772
DB00715	DTXSID70595337
DB00715	DTXSID80662165
DB00715	DTXSID9042590
DB00716	DTXSID00144074
DB00716	DTXSID00219115
DB00716	DTXSID20172117
DB00716	DTXSID7023356
DB00717	DTXSID70431665
DB00717	DTXSID90201786
DB00717	DTXSID9023380
DB00718	DTXSID5046487
DB00719	DTXSID6022636
DB00720	DTXSID3045225
DB00720	DTXSID40237035
DB00720	DTXSID8046959
DB00721	DTXSID00230507
DB00721	DTXSID00274784
DB00721	DTXSID10227584
DB00721	DTXSID10230492
DB00721	DTXSID1044435
DB00721	DTXSID20242268
DB00721	DTXSID30883227
DB00721	DTXSID40159622
DB00721	DTXSID40203311
DB00721	DTXSID40210207
DB00721	DTXSID40230086
DB00721	DTXSID40235192
DB00721	DTXSID50241729
DB00721	DTXSID60160391
DB00721	DTXSID60230381
DB00721	DTXSID70164148
DB00721	DTXSID70210952
DB00721	DTXSID7045021
DB00722	DTXSID10235285
DB00722	DTXSID2045600
DB00722	DTXSID40273938
DB00722	DTXSID40857939
DB00722	DTXSID50164702
DB00722	DTXSID6040537
DB00723	DTXSID0023290
DB00723	DTXSID7045782
DB00724	DTXSID7041047
DB00725	DTXSID0029713
DB00725	DTXSID10858832
DB00725	DTXSID40168779
DB00725	DTXSID4023127
DB00725	DTXSID6043967
DB00725	DTXSID70144445
DB00725	DTXSID70220172
DB00726	DTXSID2045315
DB00726	DTXSID8023715
DB00727	DTXSID10201788
DB00727	DTXSID1021407
DB00728	DTXSID6048339
DB00728	DTXSID7023566
DB00730	DTXSID0021337
DB00730	DTXSID00780416
DB00730	DTXSID10239127
DB00730	DTXSID20144192
DB00730	DTXSID2034960
DB00730	DTXSID30210852
DB00730	DTXSID40892628
DB00730	DTXSID60218164
DB00730	DTXSID80228402
DB00731	DTXSID9040687
DB00732	DTXSID10895045
DB00732	DTXSID4043727
DB00732	DTXSID6022630
DB00732	DTXSID60873212
DB00732	DTXSID80421936
DB00732	DTXSID9024568
DB00732	DTXSID9043726
DB00733	DTXSID1023495
DB00733	DTXSID1044144
DB00734	DTXSID60649398
DB00734	DTXSID8045193
DB00735	DTXSID2045496
DB00735	DTXSID6048545
DB00736	DTXSID4044292
DB00736	DTXSID6021080
DB00736	DTXSID90670094
DB00737	DTXSID0023242
DB00737	DTXSID9045348
DB00738	DTXSID00153909
DB00738	DTXSID20150132
DB00738	DTXSID5023796
DB00738	DTXSID7023431
DB00739	DTXSID0045830
DB00739	DTXSID4023121
DB00740	DTXSID3045192
DB00740	DTXSID40827091
DB00741	DTXSID00242468
DB00741	DTXSID00675777
DB00741	DTXSID7020714
DB00741	DTXSID80858945
DB00742	DTXSID1023235
DB00742	DTXSID1046051
DB00742	DTXSID20746574
DB00742	DTXSID30858955
DB00742	DTXSID40214523
DB00742	DTXSID4042096
DB00742	DTXSID40583524
DB00742	DTXSID5023588
DB00742	DTXSID60197607
DB00742	DTXSID80241772
DB00742	DTXSID80745801
DB00742	DTXSID90364289
DB00742	DTXSID90745554
DB00742	DTXSID90745690
DB00743	DTXSID40892981
DB00743	DTXSID60747843
DB00744	DTXSID60662229
DB00744	DTXSID9023752
DB00745	DTXSID0023329
DB00745	DTXSID30822898
DB00745	DTXSID30840754
DB00745	DTXSID50678718
DB00745	DTXSID70457709
DB00745	DTXSID70649400
DB00745	DTXSID70822897
DB00745	DTXSID70840753
DB00745	DTXSID90822899
DB00746	DTXSID50173157
DB00746	DTXSID6037649
DB00746	DTXSID7022887
DB00746	DTXSID90227042
DB00747	DTXSID0021258
DB00747	DTXSID0032029
DB00747	DTXSID60230124
DB00747	DTXSID6023573
DB00747	DTXSID6044692
DB00747	DTXSID8043812
DB00747	DTXSID80858389
DB00747	DTXSID90110061
DB00747	DTXSID90872450
